algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,4,5,23,48,-1.113251430127773,-260155.59888549603,1.7142857142857142,22.0,74.0,9,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,4,5,23,49,-0.9905669858480465,-259427.4846893837,1.7857142857142858,20.0,80.0,9,3
phc,res/networks/hailfinder,hailfinder.xbif50001_,4,5,23,45,-1.0651590179479604,-259992.92282404858,1.6428571428571428,20.0,72.0,7,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,4,5,29,55,-1.0288719083203561,-260407.3080568174,2.0,32.0,80.0,7,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,4,5,29,46,-1.10131729507881,-259357.54442410002,1.6785714285714286,16.0,78.0,9,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,4,5,29,58,-1.0954967875596768,-260399.8341169171,2.2142857142857144,40.0,84.0,7,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,2,50,-1.0844927514391083,-262657.5973254163,1.8928571428571428,30.0,76.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,2,39,-1.1257301459313522,-259312.6549413371,1.3928571428571428,8.0,70.0,8,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,2,48,-1.0694560326767937,-260049.2322845498,1.8214285714285714,28.0,74.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,3,49,-1.0785151661685421,-260017.14249329994,1.8214285714285714,26.0,76.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,3,46,-1.090493991548212,-259524.71491740082,1.6428571428571428,18.0,74.0,6,1
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,3,47,-1.0784067718171797,-260017.55625171043,1.75,24.0,74.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,5,47,-1.022083361767722,-260418.04268261083,1.8571428571428572,30.0,74.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,5,50,-1.1212454858052958,-259300.2491627536,1.7857142857142858,20.0,80.0,7,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,5,47,-1.052657738061389,-260217.5959113348,1.75,24.0,74.0,5,0
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,7,58,-1.0350121676794741,-261995.73344963268,2.1785714285714284,38.0,84.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,7,55,-1.1029485265379735,-259355.46691971133,1.9642857142857142,24.0,86.0,7,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,7,58,-1.0350121676794741,-261995.73344963268,2.1785714285714284,38.0,84.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,11,52,-1.077541026765534,-260305.96948132003,2.0,34.0,78.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,11,51,-1.1065850738962353,-259266.46638971346,1.8571428571428572,22.0,82.0,7,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,11,54,-1.0969849047742464,-260328.10411980242,2.0357142857142856,36.0,78.0,5,0
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,13,49,-1.073894816417638,-259308.62602891176,1.75,18.0,80.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,13,51,-1.0635314870483257,-260317.30577449081,1.8928571428571428,22.0,84.0,7,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,13,47,-1.0851499983278576,-259277.32175071022,1.6785714285714286,18.0,76.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,17,47,-1.0770817604443148,-259817.8732880978,1.6785714285714286,16.0,78.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,17,45,-1.1055370369849105,-259289.25567225137,1.6428571428571428,14.0,78.0,7,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,17,43,-0.9907936802859094,-259409.2866930936,1.5714285714285714,14.0,74.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,19,49,-1.1201091864000554,-260139.59365333506,1.8214285714285714,22.0,80.0,9,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,19,46,-1.1702399149081113,-259222.7746845549,1.6428571428571428,18.0,74.0,7,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,19,64,-1.0784700475360414,-261572.62328585505,2.5,46.0,94.0,7,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,23,56,-1.0629291966275096,-259954.4792373638,2.0357142857142856,32.0,82.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,23,48,-1.118328946156943,-259304.12005111936,1.7142857142857142,18.0,78.0,8,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,23,55,-1.10531346085861,-259803.42465681396,2.0357142857142856,30.0,84.0,7,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,6,5,29,47,-1.0706831849395686,-259731.97704616655,1.7857142857142858,26.0,74.0,7,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,6,5,29,47,-1.0683860077580019,-259205.0286384457,1.6785714285714286,18.0,76.0,7,3
phc,res/networks/hailfinder,hailfinder.xbif50001_,6,5,29,43,-1.1318156315475507,-260252.66961959287,1.6428571428571428,22.0,70.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,2,69,-1.0670466938695842,-261067.2767720531,2.607142857142857,50.0,96.0,5,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,2,42,-1.0377277828601228,-259329.503719639,1.5,12.0,72.0,6,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,2,50,-1.0779933398653496,-260234.4807411157,1.8571428571428572,30.0,74.0,5,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,3,53,-1.0863709403936561,-260154.54763248222,2.0,30.0,82.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,3,49,-1.1405309941037138,-259754.38539628204,1.8214285714285714,22.0,80.0,6,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,3,45,-1.0924895890118358,-260608.49776090644,1.75,26.0,72.0,5,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,5,57,-1.0547394657032185,-260677.68942844908,2.142857142857143,36.0,84.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,5,60,-1.067276173570345,-261369.82956699308,2.1785714285714284,32.0,90.0,6,3
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,5,37,-1.0676071375054836,-259474.12009841172,1.3214285714285714,8.0,66.0,5,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,7,45,-1.0477641258404158,-259997.98173450932,1.6071428571428572,18.0,72.0,5,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,7,58,-0.9941994623393147,-261816.9359647619,2.107142857142857,32.0,86.0,5,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,7,51,-1.096226831581511,-259639.6733690131,1.8214285714285714,26.0,76.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,11,56,-1.054577988715309,-260591.8304453839,2.107142857142857,38.0,80.0,5,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,11,57,-1.130045892736163,-259338.76201732113,2.0714285714285716,26.0,90.0,5,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,11,52,-1.0570089681586905,-260503.10688957878,2.0,36.0,76.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,13,50,-1.1495190498417436,-259549.36208324932,1.8214285714285714,20.0,82.0,5,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,13,52,-1.0849934627444406,-259376.83099405956,1.8928571428571428,24.0,82.0,6,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,13,53,-1.1380524771441207,-259793.41901237614,1.9285714285714286,26.0,82.0,5,0
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,17,53,-1.0519674862664317,-260510.0520225957,1.9285714285714286,32.0,76.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,17,54,-1.1018555523737015,-259375.07096790013,1.9642857142857142,24.0,86.0,5,1
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,17,49,-1.0956432919856804,-260306.9823520433,1.8214285714285714,30.0,72.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,19,59,-1.0288831325958367,-260079.05880975816,2.142857142857143,34.0,86.0,8,2
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,19,60,-1.098233077150254,-259324.19108321844,2.2142857142857144,30.0,94.0,6,3
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,19,45,-1.081234216626955,-260252.94265182348,1.75,24.0,74.0,5,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,23,41,-1.113884648044211,-259799.99389385406,1.5357142857142858,18.0,68.0,6,1
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,23,45,-1.0906267901317763,-259712.18216970228,1.6428571428571428,18.0,74.0,6,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,23,45,-1.0354157174156386,-259764.21489262264,1.6785714285714286,22.0,72.0,6,1
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,8,5,29,60,-1.0716668315212987,-262129.79166644553,2.1785714285714284,36.0,86.0,8,2
pges,res/networks/hailfinder,hailfinder.xbif50001_,8,5,29,52,-1.04231600977617,-259403.8282529254,1.9285714285714286,22.0,86.0,5,2
phc,res/networks/hailfinder,hailfinder.xbif50001_,8,5,29,53,-1.0373290068636536,-261728.21728973038,1.9642857142857142,34.0,76.0,5,1
ges,res/networks/hailfinder,hailfinder.xbif50001_,0,10,-1,91,-1.0623223472326173,-301373.9005840361,3.392857142857143,2.0,188.0,0,0
hc,res/networks/hailfinder,hailfinder.xbif50001_,1,10,-1,45,-0.8866303448101561,-259274.4517188326,1.6071428571428572,16.0,74.0,7,2
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,1,10,2,40,-1.137470987459523,-259803.1623758783,1.5,16.0,68.0,8,3
pges,res/networks/hailfinder,hailfinder.xbif50001_,1,10,2,42,-1.1207547093085457,-259307.2020125939,1.5,12.0,72.0,8,5
phc,res/networks/hailfinder,hailfinder.xbif50001_,1,10,2,40,-1.137470987459523,-259803.1623758783,1.5,16.0,68.0,8,3
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,1,10,3,47,-1.0240049458690452,-259448.66347495434,1.6785714285714286,18.0,76.0,8,3
pges,res/networks/hailfinder,hailfinder.xbif50001_,1,10,3,44,-1.1013469015784316,-259307.29334236658,1.5714285714285714,14.0,74.0,7,5
phc,res/networks/hailfinder,hailfinder.xbif50001_,1,10,3,47,-1.0240049458690452,-259448.66347495434,1.6785714285714286,18.0,76.0,8,3
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,1,10,5,42,-1.0790016329594396,-259861.98087193616,1.5714285714285714,20.0,68.0,8,3
pges,res/networks/hailfinder,hailfinder.xbif50001_,1,10,5,41,-0.9895749635585511,-259237.85529026514,1.4642857142857142,10.0,72.0,8,5
phc,res/networks/hailfinder,hailfinder.xbif50001_,1,10,5,42,-1.0790016329594396,-259861.98087193616,1.5714285714285714,20.0,68.0,8,3
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,1,10,7,39,-1.09551846646627,-259727.51905508997,1.4642857142857142,16.0,66.0,8,3
pges,res/networks/hailfinder,hailfinder.xbif50001_,1,10,7,39,-1.0820221358007989,-259240.70610322183,1.3928571428571428,10.0,68.0,8,6
phc,res/networks/hailfinder,hailfinder.xbif50001_,1,10,7,39,-1.09551846646627,-259727.51905508997,1.4642857142857142,16.0,66.0,8,3
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,1,10,11,39,-1.0833101921000867,-259528.6459739872,1.3928571428571428,10.0,68.0,7,2
pges,res/networks/hailfinder,hailfinder.xbif50001_,1,10,11,40,-1.0605402433048512,-259239.0609006758,1.4285714285714286,10.0,70.0,8,6
phc,res/networks/hailfinder,hailfinder.xbif50001_,1,10,11,39,-1.0833101921000867,-259528.6459739872,1.3928571428571428,10.0,68.0,7,2
pfhcbes,res/networks/hailfinder,hailfinder.xbif50001_,1,10,13,44,-1.1001373024300964,-259817.22646121416,1.6071428571428572,18.0,72.0,8,3
pges,res/networks/hailfinder,hailfinder.xbif50001_,1,10,13,46,-1.1176730418861254,-259218.3263941326,1.6428571428571428,16.0,76.0,8,6
phc,res/networks/hailfinder,hailfinder.xbif50001_,1,10,13,44,-1.1001373024300964,-259817.22646121416,1.6071428571428572,18.0,72.0,8,3
