algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,res/networks/water,water.xbif50001_,8,5,5,100,-0.5017651308265939,-67318.60081970238,7.5625,12.0,230.0,3,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,7,99,-0.4950937397240842,-67237.70596820569,7.3125,12.0,222.0,4,0
pges,res/networks/water,water.xbif50001_,8,5,7,102,-0.4963691006380617,-67269.8534486312,7.5625,16.0,226.0,4,0
phc,res/networks/water,water.xbif50001_,8,5,7,99,-0.4950937397240842,-67237.70596820569,7.3125,12.0,222.0,3,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,11,102,-0.46053169349917933,-67370.16358474623,7.6875,14.0,232.0,3,0
pges,res/networks/water,water.xbif50001_,8,5,11,105,-0.4755380318711077,-67216.54226161819,7.875,20.0,232.0,4,0
phc,res/networks/water,water.xbif50001_,8,5,11,102,-0.46053169349917933,-67370.16358474623,7.6875,14.0,232.0,3,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,13,104,-0.5035509597490008,-67325.44294284102,7.75,24.0,224.0,4,0
pges,res/networks/water,water.xbif50001_,8,5,13,96,-0.4652669728863575,-67122.16157216334,7.0625,10.0,216.0,4,0
phc,res/networks/water,water.xbif50001_,8,5,13,101,-0.5082184854482809,-67394.19367449988,7.5625,20.0,222.0,3,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,17,102,-0.49440050190856344,-67159.91229647044,7.625,12.0,232.0,3,0
pges,res/networks/water,water.xbif50001_,8,5,17,97,-0.5115138231578639,-67140.89588829456,7.1875,12.0,218.0,4,0
phc,res/networks/water,water.xbif50001_,8,5,17,102,-0.49440050190856344,-67159.91229647044,7.625,12.0,232.0,3,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,19,96,-0.4508113166482561,-67215.89150267444,7.125,8.0,220.0,4,0
pges,res/networks/water,water.xbif50001_,8,5,19,101,-0.4563091512442981,-67123.6427757496,7.5,10.0,230.0,4,0
phc,res/networks/water,water.xbif50001_,8,5,19,98,-0.5027947616827103,-67826.60841213643,7.3125,20.0,214.0,4,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,23,98,-0.49299759951573013,-67282.76511137433,7.5,16.0,224.0,3,0
pges,res/networks/water,water.xbif50001_,8,5,23,103,-0.4834173062206838,-67279.82907423026,7.75,22.0,226.0,4,0
phc,res/networks/water,water.xbif50001_,8,5,23,98,-0.49299759951573013,-67282.76511137433,7.5,16.0,224.0,3,0
pfhcbes,res/networks/water,water.xbif50001_,8,5,29,99,-0.49655091368474114,-67390.26156134819,7.5,12.0,228.0,3,0
pges,res/networks/water,water.xbif50001_,8,5,29,99,-0.4492350772848161,-67330.01050023288,7.5,20.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,8,5,29,99,-0.49655091368474114,-67390.26156134819,7.5,12.0,228.0,3,0
ges,res/networks/water,water.xbif50001_,0,10,-1,113,-0.4409806260542072,-71948.74850105372,8.375,0.0,268.0,0,0
hc,res/networks/water,water.xbif50001_,1,10,-1,97,-0.4080804851899108,-67127.63851013687,7.125,6.0,222.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,2,98,-0.4309117772825624,-67116.03481062454,7.1875,8.0,222.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,2,96,-0.45289594862703636,-67080.75070894383,7.0625,6.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,1,10,2,98,-0.4309117772825624,-67116.03481062454,7.1875,8.0,222.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,3,96,-0.4632057486922597,-67104.28490527732,7.0625,6.0,220.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,3,96,-0.45289594862703636,-67080.75070894383,7.0625,6.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,1,10,3,96,-0.4632057486922597,-67104.28490527732,7.0625,6.0,220.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,5,93,-0.5092121686635558,-67108.45616524146,6.875,4.0,216.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,5,96,-0.45289594862703636,-67080.75070894383,7.0625,6.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,1,10,5,93,-0.5092121686635558,-67108.45616524146,6.875,4.0,216.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,7,96,-0.44579043459766654,-67146.07772898844,7.0625,6.0,220.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,7,96,-0.45289594862703636,-67080.75070894383,7.0625,6.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,1,10,7,96,-0.44579043459766654,-67146.07772898844,7.0625,6.0,220.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,11,99,-0.4646157797781496,-67143.01665641273,7.25,8.0,224.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,11,96,-0.45289594862703636,-67080.75070894383,7.0625,6.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,1,10,11,99,-0.4646157797781496,-67143.01665641273,7.25,8.0,224.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,13,92,-0.39182758798558537,-67125.39336202056,6.8125,2.0,216.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,13,96,-0.45289594862703636,-67080.75070894383,7.0625,6.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,1,10,13,92,-0.39182758798558537,-67125.39336202056,6.8125,2.0,216.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,17,94,-0.473670263514679,-67146.38120358894,6.9375,4.0,218.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,17,96,-0.45289594862703636,-67080.75070894383,7.0625,6.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,1,10,17,94,-0.473670263514679,-67146.38120358894,6.9375,4.0,218.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,19,99,-0.4806006196050884,-67139.38841548406,7.25,8.0,224.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,19,96,-0.45289594862703636,-67080.75070894383,7.0625,6.0,220.0,5,0
phc,res/networks/water,water.xbif50001_,1,10,19,99,-0.4806006196050884,-67139.38841548406,7.25,8.0,224.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,23,97,-0.43014950478698466,-67122.06469386119,7.125,6.0,222.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,23,95,-0.43489632808288986,-67070.5087315569,6.9375,6.0,216.0,5,0
phc,res/networks/water,water.xbif50001_,1,10,23,97,-0.43014950478698466,-67122.06469386119,7.125,6.0,222.0,5,0
pfhcbes,res/networks/water,water.xbif50001_,1,10,29,99,-0.4049326212272545,-67130.15047926293,7.25,8.0,224.0,5,0
pges,res/networks/water,water.xbif50001_,1,10,29,96,-0.45289594862703636,-67080.75070894383,7.0625,6.0,220.0,5,0
