algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,16,16,5,-1,10,-0.43007080130248115,-53911.876299115116,24.0,8.0,16.0,6,1.048
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,2,2,100,-1,7,-0.4197960455374698,-53778.532213361286,14.0,0.0,14.0,3,1.244
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,2,2,10,-1,7,-0.43456333716484624,-53798.5832475639,14.0,0.0,14.0,7,1.631
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,2,2,15,-1,7,-0.42008957799217583,-53778.532213361286,14.0,0.0,14.0,4,1.441
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,2,2,20,-1,7,-0.40888773714255877,-53778.532213361286,14.0,0.0,14.0,4,1.557
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,2,2,2147483647,-1,7,-0.4197960455374698,-53778.532213361286,14.0,0.0,14.0,3,1.182
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,2,2,30,-1,7,-0.4084194260048603,-53778.532213361286,14.0,0.0,14.0,4,1.46
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,2,2,50,-1,7,-0.4197960455374698,-53778.532213361286,14.0,0.0,14.0,3,1.267
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,2,2,5,-1,10,-0.4349325970988005,-53923.686850847225,24.0,8.0,16.0,8,1.609
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,4,4,100,-1,7,-0.4275381194754363,-53778.532213361286,14.0,0.0,14.0,3,1.129
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,4,4,10,-1,8,-0.4201058943122604,-53785.57070035587,16.0,0.0,16.0,5,1.115
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,4,4,15,-1,7,-0.42169458372043894,-53778.532213361286,14.0,0.0,14.0,4,1.403
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,4,4,20,-1,8,-0.4207715061521702,-53785.57070035587,16.0,0.0,16.0,4,0.709
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,4,4,2147483647,-1,7,-0.4275381194754363,-53778.532213361286,14.0,0.0,14.0,3,1.334
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,4,4,30,-1,7,-0.4275381194754363,-53778.532213361286,14.0,0.0,14.0,3,0.843
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,4,4,50,-1,7,-0.4275381194754363,-53778.532213361286,14.0,0.0,14.0,3,0.6
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,4,4,5,-1,10,-0.4349325970988005,-53923.686850847225,24.0,8.0,16.0,7,0.665
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,8,8,100,-1,7,-0.40513178497685215,-53778.532213361286,14.0,0.0,14.0,3,0.764
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,8,8,10,-1,7,-0.42008957799217583,-53778.532213361286,14.0,0.0,14.0,5,1.763
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,8,8,15,-1,7,-0.4140767528186578,-53778.53221336128,14.0,0.0,14.0,4,0.726
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,8,8,20,-1,16,-0.4245867808099202,-54145.198285330494,36.0,10.0,26.0,4,0.748
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,8,8,30,-1,7,-0.40513178497685215,-53778.532213361286,14.0,0.0,14.0,3,0.771
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,8,8,50,-1,7,-0.40513178497685215,-53778.532213361286,14.0,0.0,14.0,3,1.405
pges-jc-update-nospeedup,alarm,alarm.xbif50004_,8,8,5,-1,10,-0.42938004079640557,-53939.21128992181,24.0,8.0,16.0,6,0.801
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,16,16,100,-1,7,-0.422985783017788,-54519.91525648836,14.0,0.0,14.0,4,1.051
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,16,16,10,-1,10,-0.4268631727205671,-54639.78675323567,24.0,8.0,16.0,5,1.008
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,16,16,15,-1,10,-0.4143380052184318,-54639.786753235676,24.0,8.0,16.0,4,0.922
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,16,16,20,-1,7,-0.422985783017788,-54519.91525648836,14.0,0.0,14.0,4,1.071
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,16,16,30,-1,7,-0.422985783017788,-54519.91525648836,14.0,0.0,14.0,4,1.026
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,16,16,50,-1,7,-0.422985783017788,-54519.91525648836,14.0,0.0,14.0,4,1.026
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,16,16,5,-1,18,-0.4320978396046152,-54935.07586023445,42.0,20.0,22.0,6,1.032
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,2,2,100,-1,7,-0.4242807570518615,-54519.91525648836,14.0,0.0,14.0,4,1.377
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,2,2,10,-1,7,-0.42028780229444374,-54535.79315997996,14.0,0.0,14.0,6,1.033
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,2,2,15,-1,7,-0.4258403585968386,-54519.91525648836,14.0,0.0,14.0,5,0.936
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,2,2,20,-1,15,-0.4290516464476185,-56378.02395396351,32.0,6.0,26.0,4,1.324
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,2,2,2147483647,-1,7,-0.4242807570518615,-54519.91525648836,14.0,0.0,14.0,4,1.28
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,2,2,30,-1,8,-0.4330765937310072,-54481.215978812485,16.0,0.0,16.0,4,1.255
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,2,2,50,-1,7,-0.4242807570518615,-54519.91525648836,14.0,0.0,14.0,4,0.933
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,2,2,5,-1,7,-0.42028780229444374,-54535.79315997996,14.0,0.0,14.0,8,1.119
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,4,4,100,-1,8,-0.4299566980097247,-54542.46281363556,16.0,2.0,14.0,4,1.082
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,4,4,10,-1,7,-0.40864028572014716,-54530.43420852312,14.0,0.0,14.0,6,0.726
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,4,4,15,-1,7,-0.40876421644344646,-54519.915256488355,14.0,0.0,14.0,5,1.128
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,4,4,20,-1,7,-0.4317607316296792,-54468.389115231446,14.0,0.0,14.0,4,1.104
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,4,4,2147483647,-1,8,-0.4299566980097247,-54542.46281363556,16.0,2.0,14.0,4,0.667
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,4,4,30,-1,8,-0.41064027359685434,-54545.648626352864,16.0,2.0,14.0,6,1.276
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,4,4,50,-1,8,-0.4299566980097247,-54542.46281363556,16.0,2.0,14.0,4,1.113
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,4,4,5,-1,7,-0.42801328668861083,-54530.05497908004,14.0,0.0,14.0,8,1.689
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,8,8,100,-1,7,-0.4001544744295529,-54519.91525648836,14.0,0.0,14.0,4,1.085
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,8,8,10,-1,7,-0.4518519261166984,-54530.43420852312,14.0,0.0,14.0,8,1.054
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,8,8,15,-1,10,-0.44808123655854015,-54639.78675323566,24.0,8.0,16.0,5,1.196
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,8,8,20,-1,7,-0.4225543693168666,-54488.30568680052,14.0,0.0,14.0,6,1.25
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,8,8,30,-1,7,-0.4001544744295529,-54519.91525648836,14.0,0.0,14.0,4,0.899
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,8,8,50,-1,7,-0.4001544744295529,-54519.91525648836,14.0,0.0,14.0,4,1.199
pges-jc-update-nospeedup,alarm,alarm.xbif50005_,8,8,5,-1,17,-0.4425587769510342,-54765.596148831275,38.0,20.0,18.0,8,1.04
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,16,16,100,-1,7,-0.40885564826735143,-53801.20419470125,14.0,0.0,14.0,4,1.164
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,16,16,10,-1,12,-0.4382829239515819,-53926.24873090908,28.0,4.0,24.0,9,1.454
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,16,16,15,-1,11,-0.41748139610460505,-53831.72868484717,22.0,4.0,18.0,6,1.236
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,16,16,20,-1,10,-0.4259235722047541,-53901.19904018826,22.0,6.0,16.0,3,0.967
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,16,16,30,-1,7,-0.40885564826735143,-53801.20419470125,14.0,0.0,14.0,4,1.087
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,16,16,50,-1,7,-0.40885564826735143,-53801.20419470125,14.0,0.0,14.0,4,1.097
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,16,16,5,-1,12,-0.4425302957177416,-53938.004888155774,28.0,4.0,24.0,10,1.527
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,2,2,100,-1,9,-0.42396088821741024,-54038.377873833764,20.0,6.0,14.0,3,1.783
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,2,2,10,-1,7,-0.4345845240648016,-53814.39811866603,14.0,0.0,14.0,7,1.163
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,2,2,15,-1,7,-0.42585206684658833,-53861.80453876003,14.0,0.0,14.0,6,1.163
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,2,2,20,-1,7,-0.43456333716484624,-53801.20419470125,14.0,0.0,14.0,5,1.161
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,2,2,2147483647,-1,9,-0.42396088821741024,-54038.377873833764,20.0,6.0,14.0,3,0.911
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,2,2,30,-1,7,-0.42585206684658833,-53861.80453876003,14.0,0.0,14.0,5,1.397
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,2,2,50,-1,7,-0.43298193088966,-53801.20419470125,14.0,0.0,14.0,5,1.481
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,2,2,5,-1,9,-0.4511020880675897,-53851.363761224406,22.0,4.0,18.0,11,1.658
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,4,4,100,-1,7,-0.4266645045661642,-53801.20419470125,14.0,0.0,14.0,5,0.714
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,4,4,10,-1,7,-0.42901078086245137,-53812.96035194795,14.0,0.0,14.0,7,1.303
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,4,4,15,-1,7,-0.42336149631522924,-53801.20419470125,14.0,0.0,14.0,5,1.221
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,4,4,20,-1,7,-0.4218584365613056,-53784.498439313465,14.0,0.0,14.0,4,1.086
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,4,4,2147483647,-1,7,-0.4266645045661642,-53801.20419470125,14.0,0.0,14.0,5,0.899
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,4,4,30,-1,7,-0.42516144481224055,-53784.498439313465,14.0,0.0,14.0,4,1.365
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,4,4,50,-1,7,-0.4266645045661642,-53801.20419470125,14.0,0.0,14.0,5,1.367
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,4,4,5,-1,8,-0.4321121894673629,-53861.54038729819,16.0,2.0,14.0,9,1.412
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,8,8,100,-1,7,-0.42447905312258477,-53801.20419470125,14.0,0.0,14.0,4,1.614
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,8,8,10,-1,7,-0.4492538119830124,-53812.96035194795,14.0,0.0,14.0,7,1.345
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,8,8,15,-1,7,-0.44280382810443364,-53801.20419470125,14.0,0.0,14.0,5,0.868
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,8,8,20,-1,7,-0.42158465451286203,-53784.498439313465,14.0,0.0,14.0,4,0.8
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,8,8,30,-1,8,-0.42406442366073094,-53849.78423005149,16.0,2.0,14.0,5,1.962
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,8,8,50,-1,7,-0.42447905312258477,-53801.20419470125,14.0,0.0,14.0,4,1.683
pges-jc-update-nospeedup,alarm,alarm.xbif50006_,8,8,5,-1,10,-0.43633032055439464,-53901.19904018826,22.0,6.0,16.0,7,1.26
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,16,16,100,-1,7,-0.40513178497685215,-53649.90710812798,14.0,0.0,14.0,4,1.041
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,16,16,10,-1,7,-0.4276327075530899,-53649.90710812798,14.0,0.0,14.0,6,1.221
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,16,16,15,-1,7,-0.39442450654288547,-53649.90710812798,14.0,0.0,14.0,4,0.886
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,16,16,20,-1,15,-0.4119183016222646,-54181.878914454224,30.0,14.0,16.0,7,1.325
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,16,16,30,-1,7,-0.40513178497685215,-53649.90710812798,14.0,0.0,14.0,4,1.055
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,16,16,50,-1,7,-0.40513178497685215,-53649.90710812798,14.0,0.0,14.0,4,1.1
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,16,16,5,-1,14,-0.42330612672850504,-54109.647124063515,30.0,12.0,18.0,6,1.128
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,2,2,100,-1,7,-0.4197960455374698,-53649.90710812798,14.0,0.0,14.0,4,1.465
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,2,2,10,-1,7,-0.4305100645481988,-53649.90710812798,14.0,0.0,14.0,6,1.798
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,2,2,15,-1,7,-0.42008957799217583,-53649.90710812798,14.0,0.0,14.0,6,1.869
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,2,2,20,-1,7,-0.42008957799217583,-53649.90710812798,14.0,0.0,14.0,5,0.972
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,2,2,2147483647,-1,7,-0.4197960455374698,-53649.90710812798,14.0,0.0,14.0,4,0.846
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,2,2,30,-1,7,-0.42008957799217583,-53649.90710812798,14.0,0.0,14.0,4,0.872
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,2,2,50,-1,7,-0.4197960455374698,-53649.90710812798,14.0,0.0,14.0,4,1.627
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,2,2,5,-1,7,-0.4501502241214796,-53649.90710812798,14.0,0.0,14.0,10,2.018
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,4,4,100,-1,7,-0.40607117886520555,-53649.90710812798,14.0,0.0,14.0,4,0.658
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,4,4,10,-1,7,-0.42008957799217583,-53649.90710812798,14.0,0.0,14.0,5,1.423
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,4,4,15,-1,7,-0.4342757832257806,-53649.90710812798,14.0,0.0,14.0,5,0.677
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,4,4,20,-1,7,-0.43146619752478527,-53649.90710812798,14.0,0.0,14.0,4,0.73
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,4,4,2147483647,-1,7,-0.40607117886520555,-53649.90710812798,14.0,0.0,14.0,4,0.674
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,4,4,30,-1,7,-0.42169458372043894,-53649.90710812798,14.0,0.0,14.0,4,1.601
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,4,4,50,-1,7,-0.40607117886520555,-53649.90710812798,14.0,0.0,14.0,4,1.125
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,4,4,5,-1,7,-0.43306027741092257,-53649.90710812798,14.0,0.0,14.0,7,1.693
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,8,8,100,-1,7,-0.40513178497685215,-53649.90710812798,14.0,0.0,14.0,4,1.536
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,8,8,10,-1,7,-0.42008957799217583,-53649.90710812798,14.0,0.0,14.0,5,0.821
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,8,8,15,-1,7,-0.40908503784476996,-53649.90710812798,14.0,0.0,14.0,5,0.845
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,8,8,20,-1,7,-0.38889890497724355,-53649.90710812798,14.0,0.0,14.0,4,0.85
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,8,8,30,-1,7,-0.40513178497685215,-53649.90710812798,14.0,0.0,14.0,4,0.892
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,8,8,50,-1,7,-0.40513178497685215,-53649.90710812798,14.0,0.0,14.0,4,0.909
pges-jc-update-nospeedup,alarm,alarm.xbif50007_,8,8,5,-1,11,-0.43304990350251255,-53685.07575044631,22.0,4.0,18.0,7,0.895
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,16,16,100,-1,7,-0.3771814513475395,-54211.83652719083,14.0,0.0,14.0,4,1.093
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,16,16,10,-1,8,-0.41075519159024204,-54293.52913182975,18.0,4.0,14.0,5,1.126
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,16,16,15,-1,10,-0.4261124810396764,-54267.28478492948,24.0,2.0,22.0,5,1.125
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,16,16,20,-1,10,-0.43577229299647746,-54267.28478492948,24.0,2.0,22.0,5,1.134
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,16,16,30,-1,7,-0.3771814513475395,-54211.83652719083,14.0,0.0,14.0,4,1.147
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,16,16,50,-1,7,-0.3771814513475395,-54211.83652719083,14.0,0.0,14.0,4,1.005
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,16,16,5,-1,13,-0.43195132982223033,-54478.44519455585,36.0,18.0,18.0,6,1.08
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,2,2,100,-1,7,-0.4110948716996713,-54211.83652719083,14.0,0.0,14.0,4,0.964
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,2,2,10,-1,9,-0.4188392763871728,-54408.443751709136,20.0,6.0,14.0,5,1.326
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,2,2,15,-1,9,-0.41106853531992593,-54392.87852286402,20.0,6.0,14.0,4,1.301
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,2,2,20,-1,7,-0.40018656330476005,-54211.83652719083,14.0,0.0,14.0,5,0.947
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,2,2,2147483647,-1,7,-0.4110948716996713,-54211.83652719083,14.0,0.0,14.0,4,1.529
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,2,2,30,-1,10,-0.4216186820753383,-54308.20488677612,24.0,8.0,16.0,4,1.402
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,2,2,50,-1,7,-0.4110948716996713,-54211.83652719083,14.0,0.0,14.0,4,1.003
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,2,2,5,-1,10,-0.42938004079640557,-54323.770115621235,24.0,8.0,16.0,8,1.73
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,4,4,100,-1,7,-0.39610022512705606,-54211.83652719083,14.0,0.0,14.0,4,1.207
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,4,4,10,-1,10,-0.4299287572414802,-54267.28478492948,24.0,2.0,22.0,8,1.049
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,4,4,15,-1,7,-0.40470996714094953,-54211.83652719083,14.0,0.0,14.0,6,1.156
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,4,4,20,-1,7,-0.420560992503302,-54211.83652719083,14.0,0.0,14.0,5,1.186
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,4,4,2147483647,-1,7,-0.39610022512705606,-54211.83652719083,14.0,0.0,14.0,4,0.681
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,4,4,30,-1,7,-0.39610022512705606,-54211.83652719083,14.0,0.0,14.0,4,1.395
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,4,4,50,-1,7,-0.39610022512705606,-54211.83652719083,14.0,0.0,14.0,4,0.907
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,4,4,5,-1,7,-0.41778724836667946,-54251.488222740176,14.0,0.0,14.0,7,0.791
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,8,8,100,-1,7,-0.4189315337152912,-54211.83652719083,14.0,0.0,14.0,4,1.1
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,8,8,10,-1,10,-0.4299287572414802,-54267.28478492948,24.0,2.0,22.0,8,1.017
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,8,8,15,-1,7,-0.4132305691996807,-54217.76786977113,14.0,0.0,14.0,7,1.004
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,8,8,20,-1,7,-0.4166085276182844,-54174.79774842896,14.0,0.0,14.0,4,0.771
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,8,8,30,-1,7,-0.4189315337152912,-54211.83652719083,14.0,0.0,14.0,4,0.83
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,8,8,50,-1,7,-0.4189315337152912,-54211.83652719083,14.0,0.0,14.0,4,0.795
pges-jc-update-nospeedup,alarm,alarm.xbif50008_,8,8,5,-1,7,-0.41778724836667946,-54251.488222740176,14.0,0.0,14.0,7,0.875
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,16,16,100,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.08
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,16,16,10,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,6,1.183
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,16,16,15,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,7,1.175
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,16,16,20,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.173
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,16,16,30,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.116
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,16,16,50,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.158
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,16,16,5,-1,13,-0.41087621984118394,-54433.20509960546,30.0,12.0,18.0,7,1.217
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,2,2,100,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.427
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,2,2,10,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,7,1.292
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,2,2,15,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,6,1.15
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,2,2,20,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,6,1.185
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,2,2,2147483647,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.599
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,2,2,30,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,6,1.112
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,2,2,50,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.811
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,2,2,5,-1,8,-0.45462917570645106,-54374.117191946454,16.0,2.0,14.0,10,1.077
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,4,4,100,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.04
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,4,4,10,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,7,0.757
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,4,4,15,-1,9,-0.42092084903246507,-54449.1801970628,20.0,6.0,14.0,4,0.996
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,4,4,20,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,6,1.004
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,4,4,2147483647,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.612
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,4,4,30,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.237
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,4,4,50,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.148
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,4,4,5,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,9,1.291
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,8,8,100,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,0.893
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,8,8,10,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,8,1.284
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,8,8,15,-1,9,-0.4253171844134095,-54449.1801970628,20.0,6.0,14.0,4,0.996
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,8,8,20,-1,9,-0.3992658389793546,-54449.1801970628,20.0,6.0,14.0,5,1.15
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,8,8,30,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.236
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,8,8,50,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,5,1.823
pges-jc-update-nospeedup,alarm,alarm.xbif50009_,8,8,5,-1,9,-0.4132046976141733,-54449.1801970628,20.0,6.0,14.0,9,1.326
pges-jc-update-nospeedup,alarm,alarm.xbif_,16,16,100,-1,11,-0.3651682612174991,-54160.433858694654,26.0,10.0,16.0,3,0.931
pges-jc-update-nospeedup,alarm,alarm.xbif_,16,16,10,-1,7,-0.39031636685394894,-54056.85777178162,14.0,0.0,14.0,5,1.097
pges-jc-update-nospeedup,alarm,alarm.xbif_,16,16,15,-1,9,-0.3771090342639871,-54147.7057067948,20.0,6.0,14.0,4,0.925
pges-jc-update-nospeedup,alarm,alarm.xbif_,16,16,20,-1,8,-0.39529293509053137,-54099.12936505862,16.0,2.0,14.0,4,0.971
pges-jc-update-nospeedup,alarm,alarm.xbif_,16,16,30,-1,11,-0.3651682612174991,-54160.433858694654,26.0,10.0,16.0,3,0.954
pges-jc-update-nospeedup,alarm,alarm.xbif_,16,16,50,-1,10,-0.36512188368841086,-54094.77927305,22.0,6.0,16.0,3,0.926
