algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
fges,pigs,pigs.xbif50001246_,8,0,0,-1,299,-0.7709726026250714,-1725740.9001603648,636.0,448.0,188.0,1,18.423
fges,pigs,pigs.xbif50001_,16,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,19.746
fges,pigs,pigs.xbif50001_,1,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,20.727
fges,pigs,pigs.xbif50001_,2,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,22.002
fges,pigs,pigs.xbif50001_,4,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,27.355
fges,pigs,pigs.xbif50001_,8,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,24.596
fges,pigs,pigs.xbif50002_,16,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,18.173
fges,pigs,pigs.xbif50002_,1,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,21.683
fges,pigs,pigs.xbif50002_,2,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,30.336
fges,pigs,pigs.xbif50002_,4,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,24.788
fges,pigs,pigs.xbif50002_,8,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,22.56
fges,pigs,pigs.xbif50003_,16,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,17.537
fges,pigs,pigs.xbif50003_,1,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,22.208
fges,pigs,pigs.xbif50003_,2,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,21.316
fges,pigs,pigs.xbif50003_,4,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,20.611
fges,pigs,pigs.xbif50003_,8,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,18.509
fges,pigs,pigs.xbif50004_,16,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,19.708
fges,pigs,pigs.xbif50004_,1,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,22.854
fges,pigs,pigs.xbif50004_,2,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,29.598
fges,pigs,pigs.xbif50004_,4,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,28.135
fges,pigs,pigs.xbif50004_,8,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,19.286
fges,pigs,pigs.xbif50005_,16,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,17.91
fges,pigs,pigs.xbif50005_,1,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,23.844
fges,pigs,pigs.xbif50005_,2,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,26.613
fges,pigs,pigs.xbif50005_,4,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,25.694
fges,pigs,pigs.xbif50005_,8,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,18.601
fges,pigs,pigs.xbif50006_,16,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,18.559
fges,pigs,pigs.xbif50006_,1,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,24.045
fges,pigs,pigs.xbif50006_,2,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,27.634
fges,pigs,pigs.xbif50006_,4,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,26.911
fges,pigs,pigs.xbif50006_,8,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,20.848
fges,pigs,pigs.xbif50007_,16,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,19.975
fges,pigs,pigs.xbif50007_,1,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,21.059
fges,pigs,pigs.xbif50007_,2,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,21.761
fges,pigs,pigs.xbif50007_,4,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,28.07
fges,pigs,pigs.xbif50007_,8,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,19.935
fges,pigs,pigs.xbif50008_,16,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,20.264
fges,pigs,pigs.xbif50008_,1,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,22.334
fges,pigs,pigs.xbif50008_,2,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,32.294
fges,pigs,pigs.xbif50008_,4,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,29.808
fges,pigs,pigs.xbif50008_,8,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,19.68
fges,pigs,pigs.xbif50009_,16,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,18.182
fges,pigs,pigs.xbif50009_,1,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,22.731
fges,pigs,pigs.xbif50009_,2,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,21.617
fges,pigs,pigs.xbif50009_,4,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,23.83
fges,pigs,pigs.xbif50009_,8,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,18.056
fges,pigs,pigs.xbif_,16,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,17.568
fges,pigs,pigs.xbif_,1,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,21.555
fges,pigs,pigs.xbif_,2,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,21.242
fges,pigs,pigs.xbif_,4,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,24.969
fges,pigs,pigs.xbif_,8,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,18.393
ges-tetrad,pigs,pigs.xbif50001246_,16,0,0,-1,299,-0.7709726026250714,-1725740.9001603648,636.0,448.0,188.0,1,18.187
ges-tetrad,pigs,pigs.xbif50001246_,1,0,0,-1,299,-0.7709726026250714,-1725740.9001603648,636.0,448.0,188.0,1,22.998
ges-tetrad,pigs,pigs.xbif50001246_,2,0,0,-1,299,-0.7709726026250714,-1725740.9001603648,636.0,448.0,188.0,1,21.009
ges-tetrad,pigs,pigs.xbif50001246_,4,0,0,-1,299,-0.7709726026250714,-1725740.9001603648,636.0,448.0,188.0,1,25.122
ges-tetrad,pigs,pigs.xbif50001246_,8,0,0,-1,299,-0.7709726026250714,-1725740.9001603648,636.0,448.0,188.0,1,23.358
ges-tetrad,pigs,pigs.xbif50001_,16,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,18.686
ges-tetrad,pigs,pigs.xbif50001_,1,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,23.794
ges-tetrad,pigs,pigs.xbif50001_,2,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,28.076
ges-tetrad,pigs,pigs.xbif50001_,4,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,22.037
ges-tetrad,pigs,pigs.xbif50001_,8,0,0,-1,311,-0.770888753486899,-1724797.6496309256,682.0,474.0,208.0,1,18.794
ges-tetrad,pigs,pigs.xbif50002_,16,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,19.937
ges-tetrad,pigs,pigs.xbif50002_,1,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,22.232
ges-tetrad,pigs,pigs.xbif50002_,2,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,32.53
ges-tetrad,pigs,pigs.xbif50002_,4,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,34.786
ges-tetrad,pigs,pigs.xbif50002_,8,0,0,-1,307,-0.7704293286189093,-1723651.4579006995,640.0,462.0,178.0,1,21.456
ges-tetrad,pigs,pigs.xbif50003_,16,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,18.308
ges-tetrad,pigs,pigs.xbif50003_,1,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,27.101
ges-tetrad,pigs,pigs.xbif50003_,2,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,23.04
ges-tetrad,pigs,pigs.xbif50003_,4,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,35.988
ges-tetrad,pigs,pigs.xbif50003_,8,0,0,-1,304,-0.7709710939973027,-1725195.7512351933,650.0,460.0,190.0,1,22.102
ges-tetrad,pigs,pigs.xbif50004_,16,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,18.226
ges-tetrad,pigs,pigs.xbif50004_,1,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,21.294
ges-tetrad,pigs,pigs.xbif50004_,2,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,23.182
ges-tetrad,pigs,pigs.xbif50004_,4,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,34.305
ges-tetrad,pigs,pigs.xbif50004_,8,0,0,-1,318,-0.7710610413385399,-1727296.9818916894,676.0,484.0,192.0,1,21.852
ges-tetrad,pigs,pigs.xbif50005_,16,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,18.326
ges-tetrad,pigs,pigs.xbif50005_,1,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,21.779
ges-tetrad,pigs,pigs.xbif50005_,2,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,21.347
ges-tetrad,pigs,pigs.xbif50005_,4,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,30.571
ges-tetrad,pigs,pigs.xbif50005_,8,0,0,-1,302,-0.7709595002867,-1726698.2171404825,648.0,458.0,190.0,1,19.256
ges-tetrad,pigs,pigs.xbif50006_,16,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,18.357
ges-tetrad,pigs,pigs.xbif50006_,1,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,20.159
ges-tetrad,pigs,pigs.xbif50006_,2,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,27.979
ges-tetrad,pigs,pigs.xbif50006_,4,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,39.569
ges-tetrad,pigs,pigs.xbif50006_,8,0,0,-1,305,-0.7707182824628723,-1726737.5116507153,640.0,460.0,180.0,1,18.74
ges-tetrad,pigs,pigs.xbif50007_,16,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,19.926
ges-tetrad,pigs,pigs.xbif50007_,1,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,29.792
ges-tetrad,pigs,pigs.xbif50007_,2,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,29.639
ges-tetrad,pigs,pigs.xbif50007_,4,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,37.477
ges-tetrad,pigs,pigs.xbif50007_,8,0,0,-1,321,-0.7708324525465587,-1725949.1999913123,694.0,486.0,208.0,1,19.154
ges-tetrad,pigs,pigs.xbif50008_,16,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,19.785
ges-tetrad,pigs,pigs.xbif50008_,1,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,21.356
ges-tetrad,pigs,pigs.xbif50008_,2,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,40.479
ges-tetrad,pigs,pigs.xbif50008_,4,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,40.53
ges-tetrad,pigs,pigs.xbif50008_,8,0,0,-1,313,-0.7707326556724995,-1726023.3066456115,674.0,472.0,202.0,1,18.948
ges-tetrad,pigs,pigs.xbif50009_,16,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,19.014
ges-tetrad,pigs,pigs.xbif50009_,1,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,22.3
ges-tetrad,pigs,pigs.xbif50009_,2,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,26.313
ges-tetrad,pigs,pigs.xbif50009_,4,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,24.876
ges-tetrad,pigs,pigs.xbif50009_,8,0,0,-1,310,-0.7708201839833576,-1727308.304041305,662.0,468.0,194.0,1,19.26
ges-tetrad,pigs,pigs.xbif_,16,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,17.967
ges-tetrad,pigs,pigs.xbif_,1,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,23.252
ges-tetrad,pigs,pigs.xbif_,2,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,21.272
ges-tetrad,pigs,pigs.xbif_,4,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,20.071
ges-tetrad,pigs,pigs.xbif_,8,0,0,-1,309,-0.7709056246269849,-1725644.839866601,654.0,462.0,192.0,1,17.402
fges-faithfulness,water,water.xbif50001246_,16,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.692
fges-faithfulness,water,water.xbif50001246_,1,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.806
fges-faithfulness,water,water.xbif50001246_,2,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.758
fges-faithfulness,water,water.xbif50001246_,4,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,1.353
fges-faithfulness,water,water.xbif50001246_,8,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.817
fges-faithfulness,water,water.xbif50001_,16,0,0,-1,88,-0.4065724565240118,-65847.25343399432,212.0,2.0,210.0,1,0.689
fges-faithfulness,water,water.xbif50001_,1,0,0,-1,88,-0.4065724565240118,-65847.25343399432,212.0,2.0,210.0,1,0.795
fges-faithfulness,water,water.xbif50001_,2,0,0,-1,88,-0.4065724565240118,-65847.25343399432,212.0,2.0,210.0,1,1.766
fges-faithfulness,water,water.xbif50001_,4,0,0,-1,88,-0.4065724565240118,-65847.25343399432,212.0,2.0,210.0,1,1.506
fges-faithfulness,water,water.xbif50001_,8,0,0,-1,88,-0.4065724565240118,-65847.25343399432,212.0,2.0,210.0,1,1.501
fges-faithfulness,water,water.xbif50002_,16,0,0,-1,85,-0.40527374053423576,-65832.9372235642,208.0,4.0,204.0,1,0.59
fges-faithfulness,water,water.xbif50002_,1,0,0,-1,85,-0.40527374053423576,-65832.9372235642,208.0,4.0,204.0,1,0.617
fges-faithfulness,water,water.xbif50002_,2,0,0,-1,85,-0.40527374053423576,-65832.9372235642,208.0,4.0,204.0,1,1.621
fges-faithfulness,water,water.xbif50002_,4,0,0,-1,85,-0.40527374053423576,-65832.9372235642,208.0,4.0,204.0,1,1.029
fges-faithfulness,water,water.xbif50002_,8,0,0,-1,85,-0.40527374053423576,-65832.9372235642,208.0,4.0,204.0,1,0.82
fges-faithfulness,water,water.xbif50003_,16,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.585
fges-faithfulness,water,water.xbif50003_,1,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.6
fges-faithfulness,water,water.xbif50003_,2,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,1.188
fges-faithfulness,water,water.xbif50003_,4,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.605
fges-faithfulness,water,water.xbif50003_,8,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.709
fges-faithfulness,water,water.xbif50004_,16,0,0,-1,91,-0.4067234889637256,-65929.5521758499,220.0,6.0,214.0,1,0.782
fges-faithfulness,water,water.xbif50004_,1,0,0,-1,91,-0.4067234889637256,-65929.5521758499,220.0,6.0,214.0,1,1.177
fges-faithfulness,water,water.xbif50004_,2,0,0,-1,91,-0.4067234889637256,-65929.5521758499,220.0,6.0,214.0,1,0.963
fges-faithfulness,water,water.xbif50004_,4,0,0,-1,91,-0.4067234889637256,-65929.5521758499,220.0,6.0,214.0,1,0.765
fges-faithfulness,water,water.xbif50004_,8,0,0,-1,91,-0.4067234889637256,-65929.5521758499,220.0,6.0,214.0,1,0.868
fges-faithfulness,water,water.xbif50005_,16,0,0,-1,88,-0.4055265674142609,-65559.55598511639,214.0,4.0,210.0,1,0.58
fges-faithfulness,water,water.xbif50005_,1,0,0,-1,88,-0.4055265674142609,-65559.55598511639,214.0,4.0,210.0,1,0.705
fges-faithfulness,water,water.xbif50005_,2,0,0,-1,88,-0.4055265674142609,-65559.55598511639,214.0,4.0,210.0,1,0.7
fges-faithfulness,water,water.xbif50005_,4,0,0,-1,88,-0.4055265674142609,-65559.55598511639,214.0,4.0,210.0,1,0.655
fges-faithfulness,water,water.xbif50005_,8,0,0,-1,88,-0.4055265674142609,-65559.55598511639,214.0,4.0,210.0,1,0.629
fges-faithfulness,water,water.xbif50006_,16,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.576
fges-faithfulness,water,water.xbif50006_,1,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.755
fges-faithfulness,water,water.xbif50006_,2,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.669
fges-faithfulness,water,water.xbif50006_,4,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,1.2
fges-faithfulness,water,water.xbif50006_,8,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.688
fges-faithfulness,water,water.xbif50007_,16,0,0,-1,91,-0.40525219380881056,-66044.95240119766,220.0,8.0,212.0,1,0.644
fges-faithfulness,water,water.xbif50007_,1,0,0,-1,91,-0.40525219380881056,-66044.95240119766,220.0,8.0,212.0,1,0.891
fges-faithfulness,water,water.xbif50007_,2,0,0,-1,91,-0.40525219380881056,-66044.95240119766,220.0,8.0,212.0,1,1.108
fges-faithfulness,water,water.xbif50007_,4,0,0,-1,91,-0.40525219380881056,-66044.95240119766,220.0,8.0,212.0,1,0.702
fges-faithfulness,water,water.xbif50007_,8,0,0,-1,91,-0.40525219380881056,-66044.95240119766,220.0,8.0,212.0,1,0.687
fges-faithfulness,water,water.xbif50008_,16,0,0,-1,93,-0.4068551002491739,-65895.01623871324,224.0,8.0,216.0,1,0.999
fges-faithfulness,water,water.xbif50008_,1,0,0,-1,93,-0.4068551002491739,-65895.01623871324,224.0,8.0,216.0,1,1.154
fges-faithfulness,water,water.xbif50008_,2,0,0,-1,93,-0.4068551002491739,-65895.01623871324,224.0,8.0,216.0,1,1.163
fges-faithfulness,water,water.xbif50008_,4,0,0,-1,93,-0.4068551002491739,-65895.01623871324,224.0,8.0,216.0,1,0.977
fges-faithfulness,water,water.xbif50008_,8,0,0,-1,93,-0.4068551002491739,-65895.01623871324,224.0,8.0,216.0,1,1.22
fges-faithfulness,water,water.xbif50009_,16,0,0,-1,90,-0.4067016181423881,-65690.61794522747,216.0,4.0,212.0,1,0.726
fges-faithfulness,water,water.xbif50009_,1,0,0,-1,90,-0.4067016181423881,-65690.61794522747,216.0,4.0,212.0,1,0.992
fges-faithfulness,water,water.xbif50009_,2,0,0,-1,90,-0.4067016181423881,-65690.61794522747,216.0,4.0,212.0,1,0.843
fges-faithfulness,water,water.xbif50009_,4,0,0,-1,90,-0.4067016181423881,-65690.61794522747,216.0,4.0,212.0,1,1.562
fges-faithfulness,water,water.xbif50009_,8,0,0,-1,90,-0.4067016181423881,-65690.61794522747,216.0,4.0,212.0,1,0.804
fges-faithfulness,water,water.xbif_,16,0,0,-1,87,-0.40621169972224536,-65805.84832699427,212.0,4.0,208.0,1,0.791
fges-faithfulness,water,water.xbif_,1,0,0,-1,87,-0.40621169972224536,-65805.84832699427,212.0,4.0,208.0,1,0.771
fges-faithfulness,water,water.xbif_,2,0,0,-1,87,-0.40621169972224536,-65805.84832699427,212.0,4.0,208.0,1,1.255
fges-faithfulness,water,water.xbif_,4,0,0,-1,87,-0.40621169972224536,-65805.84832699427,212.0,4.0,208.0,1,1.734
fges-faithfulness,water,water.xbif_,8,0,0,-1,87,-0.40621169972224536,-65805.84832699427,212.0,4.0,208.0,1,1.548
fges,water,water.xbif50001246_,16,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.413
fges,water,water.xbif50001246_,1,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.483
fges,water,water.xbif50001246_,2,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.767
fges,water,water.xbif50001246_,4,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.87
fges,water,water.xbif50001246_,8,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.399
fges,water,water.xbif50001_,16,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,0.407
fges,water,water.xbif50001_,1,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,0.431
fges,water,water.xbif50001_,2,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,0.941
fges,water,water.xbif50001_,4,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,1.027
fges,water,water.xbif50001_,8,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,0.898
fges,water,water.xbif50002_,16,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.421
fges,water,water.xbif50002_,1,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.452
fges,water,water.xbif50002_,2,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.735
fges,water,water.xbif50002_,4,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.841
fges,water,water.xbif50002_,8,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.723
fges,water,water.xbif50003_,16,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.405
fges,water,water.xbif50003_,1,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.419
fges,water,water.xbif50003_,2,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.897
fges,water,water.xbif50003_,4,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.891
fges,water,water.xbif50003_,8,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.45
fges,water,water.xbif50004_,16,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.416
fges,water,water.xbif50004_,1,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.478
fges,water,water.xbif50004_,2,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.473
fges,water,water.xbif50004_,4,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.797
fges,water,water.xbif50004_,8,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.461
fges,water,water.xbif50005_,16,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.414
fges,water,water.xbif50005_,1,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.405
fges,water,water.xbif50005_,2,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.49
fges,water,water.xbif50005_,4,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.4
fges,water,water.xbif50005_,8,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.44
fges,water,water.xbif50006_,16,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.427
fges,water,water.xbif50006_,1,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.597
fges,water,water.xbif50006_,2,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.53
fges,water,water.xbif50006_,4,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.415
fges,water,water.xbif50006_,8,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.687
fges,water,water.xbif50007_,16,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.413
fges,water,water.xbif50007_,1,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.462
fges,water,water.xbif50007_,2,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.493
fges,water,water.xbif50007_,4,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.48
fges,water,water.xbif50007_,8,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.585
fges,water,water.xbif50008_,16,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,0.472
fges,water,water.xbif50008_,1,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,0.618
fges,water,water.xbif50008_,2,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,0.636
fges,water,water.xbif50008_,4,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,0.827
fges,water,water.xbif50008_,8,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,0.526
fges,water,water.xbif50009_,16,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,0.401
