algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
pges-jc,hailfinder,hailfinder.xbif50003_,4,4,10,-1,35,-1.1001500077762718,-251854.47252521882,72.0,16.0,56.0,6,1.538
pges-jc,hailfinder,hailfinder.xbif50003_,4,4,15,-1,37,-1.1091409296255461,-251906.00952513644,76.0,18.0,58.0,5,1.868
pges-jc,hailfinder,hailfinder.xbif50003_,4,4,5,-1,37,-1.0973587818504809,-251906.00952513644,76.0,18.0,58.0,9,1.766
pges-jc,hailfinder,hailfinder.xbif50003_,8,8,10,-1,39,-1.12188437580553,-251891.75874427133,80.0,16.0,64.0,5,1.854
pges-jc,hailfinder,hailfinder.xbif50003_,8,8,15,-1,37,-1.105291818296175,-251854.1693433584,76.0,18.0,58.0,4,1.595
pges-jc,hailfinder,hailfinder.xbif50003_,8,8,5,-1,41,-1.0968705137636436,-252000.7646492286,84.0,22.0,62.0,7,2.188
pges-jc,hailfinder,hailfinder.xbif50004_,16,16,10,-1,34,-1.0969781167804251,-252529.786297389,68.0,14.0,54.0,5,1.929
pges-jc,hailfinder,hailfinder.xbif50004_,16,16,15,-1,34,-1.1092256312216622,-252529.786297389,68.0,14.0,54.0,4,2.147
pges-jc,hailfinder,hailfinder.xbif50004_,16,16,5,-1,34,-1.1034003218691941,-252529.786297389,68.0,14.0,54.0,6,2.023
pges-jc,hailfinder,hailfinder.xbif50004_,2,2,10,-1,34,-1.1034003218691941,-252529.786297389,68.0,14.0,54.0,7,3.399
pges-jc,hailfinder,hailfinder.xbif50004_,2,2,15,-1,34,-1.1034003218691941,-252529.786297389,68.0,14.0,54.0,6,3.62
pges-jc,hailfinder,hailfinder.xbif50004_,2,2,5,-1,38,-1.1118860975845444,-252581.94932859292,76.0,18.0,58.0,11,3.64
pges-jc,hailfinder,hailfinder.xbif50004_,4,4,10,-1,37,-1.0981470037841123,-253081.55369671542,76.0,20.0,56.0,6,1.838
pges-jc,hailfinder,hailfinder.xbif50004_,4,4,15,-1,34,-1.1055363559184763,-252529.786297389,68.0,14.0,54.0,5,1.464
pges-jc,hailfinder,hailfinder.xbif50004_,4,4,5,-1,38,-1.1040215523284425,-252691.6371603048,76.0,16.0,60.0,9,2.311
pges-jc,hailfinder,hailfinder.xbif50004_,8,8,10,-1,34,-1.085670132907357,-252683.96868535742,68.0,14.0,54.0,6,1.936
pges-jc,hailfinder,hailfinder.xbif50004_,8,8,15,-1,34,-1.0952543616179844,-252529.786297389,68.0,14.0,54.0,4,1.753
pges-jc,hailfinder,hailfinder.xbif50004_,8,8,5,-1,36,-1.0965088437219959,-252755.9331072387,72.0,14.0,58.0,7,2.095
pges-jc,hailfinder,hailfinder.xbif50005_,16,16,10,-1,31,-1.0923076417590178,-252244.3988493708,62.0,12.0,50.0,4,1.819
pges-jc,hailfinder,hailfinder.xbif50005_,16,16,15,-1,31,-1.0968567745870337,-252244.3988493708,62.0,12.0,50.0,4,2.097
pges-jc,hailfinder,hailfinder.xbif50005_,16,16,5,-1,31,-1.1004536020102271,-252244.3988493708,62.0,12.0,50.0,7,2.21
pges-jc,hailfinder,hailfinder.xbif50005_,2,2,10,-1,31,-1.1004536020102271,-252244.3988493708,62.0,12.0,50.0,7,3.16
pges-jc,hailfinder,hailfinder.xbif50005_,2,2,15,-1,31,-1.0920196885288693,-252244.3988493708,62.0,12.0,50.0,5,2.847
pges-jc,hailfinder,hailfinder.xbif50005_,2,2,5,-1,31,-1.0946565996138156,-252297.47866842226,62.0,12.0,50.0,10,3.249
pges-jc,hailfinder,hailfinder.xbif50005_,4,4,10,-1,33,-1.0939091493447533,-252336.68746179237,66.0,14.0,52.0,7,2.437
pges-jc,hailfinder,hailfinder.xbif50005_,4,4,15,-1,31,-1.0693282213297457,-252334.00546496717,62.0,12.0,50.0,6,2.333
pges-jc,hailfinder,hailfinder.xbif50005_,4,4,5,-1,31,-1.1004536020102271,-252244.3988493708,62.0,12.0,50.0,9,2.052
pges-jc,hailfinder,hailfinder.xbif50005_,8,8,10,-1,31,-1.101665802254652,-252244.3988493708,62.0,12.0,50.0,5,1.687
pges-jc,hailfinder,hailfinder.xbif50005_,8,8,15,-1,34,-1.1015763897163677,-252246.7884725761,72.0,16.0,56.0,4,2.004
pges-jc,hailfinder,hailfinder.xbif50005_,8,8,5,-1,34,-1.1003641894719431,-252246.7884725761,72.0,16.0,56.0,7,1.777
pges-jc,hailfinder,hailfinder.xbif50006_,16,16,10,-1,35,-1.1056916886892838,-252448.4844605423,70.0,14.0,56.0,4,2.14
pges-jc,hailfinder,hailfinder.xbif50006_,16,16,15,-1,39,-1.1089775090032348,-252449.55131677506,78.0,18.0,60.0,4,2.085
pges-jc,hailfinder,hailfinder.xbif50006_,16,16,5,-1,43,-1.0756003512196266,-252668.46922638506,86.0,22.0,64.0,7,2.375
pges-jc,hailfinder,hailfinder.xbif50006_,2,2,10,-1,37,-1.1033453282242143,-252448.22795093703,74.0,16.0,58.0,7,3.818
pges-jc,hailfinder,hailfinder.xbif50006_,2,2,15,-1,34,-1.1033453282242143,-252448.58259809323,68.0,12.0,56.0,6,3.761
pges-jc,hailfinder,hailfinder.xbif50006_,2,2,5,-1,44,-1.0969706452026808,-252597.32994431345,92.0,24.0,68.0,12,3.848
pges-jc,hailfinder,hailfinder.xbif50006_,4,4,10,-1,37,-1.1033453282242143,-252448.22795093703,74.0,16.0,58.0,6,1.775
pges-jc,hailfinder,hailfinder.xbif50006_,4,4,15,-1,41,-1.1207492251012365,-252448.782364038,82.0,20.0,62.0,5,1.801
pges-jc,hailfinder,hailfinder.xbif50006_,4,4,5,-1,40,-1.1174126613131679,-252457.3709972813,80.0,18.0,62.0,9,2.349
pges-jc,hailfinder,hailfinder.xbif50006_,8,8,10,-1,36,-1.0780192577484402,-252469.12894566398,72.0,14.0,58.0,5,1.915
pges-jc,hailfinder,hailfinder.xbif50006_,8,8,15,-1,37,-1.0622163087510461,-252448.22795093703,74.0,16.0,58.0,4,1.627
pges-jc,hailfinder,hailfinder.xbif50006_,8,8,5,-1,37,-1.1033453282242143,-252448.22795093703,74.0,16.0,58.0,7,2.193
pges-jc,hailfinder,hailfinder.xbif50007_,16,16,10,-1,28,-1.0187000780269682,-251815.12023066188,56.0,8.0,48.0,6,2.244
pges-jc,hailfinder,hailfinder.xbif50007_,16,16,15,-1,32,-1.0955042164520887,-251816.27175548227,64.0,12.0,52.0,4,1.847
pges-jc,hailfinder,hailfinder.xbif50007_,16,16,5,-1,32,-1.08639580740853,-251816.27175548227,64.0,12.0,52.0,7,2.189
pges-jc,hailfinder,hailfinder.xbif50007_,2,2,10,-1,26,-1.0544401441564084,-251835.9904888155,52.0,4.0,48.0,8,3.588
pges-jc,hailfinder,hailfinder.xbif50007_,2,2,15,-1,28,-1.0187000780269682,-251815.12023066188,56.0,8.0,48.0,6,3.634
pges-jc,hailfinder,hailfinder.xbif50007_,2,2,5,-1,36,-1.0997124176621929,-252018.4429108849,72.0,12.0,60.0,11,4.218
pges-jc,hailfinder,hailfinder.xbif50007_,4,4,10,-1,28,-1.0187000780269682,-251815.12023066188,56.0,8.0,48.0,7,2.179
pges-jc,hailfinder,hailfinder.xbif50007_,4,4,15,-1,32,-1.032373710996336,-251841.40380430705,64.0,12.0,52.0,7,1.645
pges-jc,hailfinder,hailfinder.xbif50007_,4,4,5,-1,30,-1.1173401177401359,-251822.2328194454,60.0,6.0,54.0,9,2.058
pges-jc,hailfinder,hailfinder.xbif50007_,8,8,10,-1,32,-1.0904829664946447,-251876.7506950078,64.0,12.0,52.0,6,1.983
pges-jc,hailfinder,hailfinder.xbif50007_,8,8,15,-1,28,-1.0896950598985053,-251815.12023066188,56.0,8.0,48.0,4,2.525
pges-jc,hailfinder,hailfinder.xbif50007_,8,8,5,-1,28,-1.0187000780269682,-251815.12023066188,56.0,8.0,48.0,8,2.071
pges-jc,hailfinder,hailfinder.xbif50008_,16,16,10,-1,28,-1.055339735038973,-251938.50301553286,56.0,6.0,50.0,5,2.077
pges-jc,hailfinder,hailfinder.xbif50008_,16,16,15,-1,28,-1.055339735038973,-251938.50301553286,56.0,6.0,50.0,5,2.191
pges-jc,hailfinder,hailfinder.xbif50008_,16,16,5,-1,28,-1.1197678066431411,-252010.82831408808,56.0,6.0,50.0,6,2.361
pges-jc,hailfinder,hailfinder.xbif50008_,2,2,10,-1,28,-1.055339735038973,-251938.50301553286,56.0,6.0,50.0,8,3.639
pges-jc,hailfinder,hailfinder.xbif50008_,2,2,15,-1,28,-1.055339735038973,-251938.50301553286,56.0,6.0,50.0,6,3.407
pges-jc,hailfinder,hailfinder.xbif50008_,2,2,5,-1,32,-1.0436182539238754,-252036.96932564766,64.0,10.0,54.0,12,3.922
pges-jc,hailfinder,hailfinder.xbif50008_,4,4,10,-1,28,-1.055339735038973,-251938.50301553286,56.0,6.0,50.0,7,2.31
pges-jc,hailfinder,hailfinder.xbif50008_,4,4,15,-1,35,-1.1246177030582083,-252019.35876840306,70.0,14.0,56.0,5,2.304
pges-jc,hailfinder,hailfinder.xbif50008_,4,4,5,-1,32,-1.0436182539238754,-252036.96932564766,64.0,10.0,54.0,10,2.604
pges-jc,hailfinder,hailfinder.xbif50008_,8,8,10,-1,28,-1.055339735038973,-251938.50301553286,56.0,6.0,50.0,7,2.219
pges-jc,hailfinder,hailfinder.xbif50008_,8,8,15,-1,28,-1.055339735038973,-251938.50301553286,56.0,6.0,50.0,5,2.402
pges-jc,hailfinder,hailfinder.xbif50008_,8,8,5,-1,28,-1.055339735038973,-251938.50301553286,56.0,6.0,50.0,9,2.273
pges-jc,hailfinder,hailfinder.xbif50009_,16,16,10,-1,31,-1.0116142639464756,-251720.64096572192,62.0,12.0,50.0,5,1.917
pges-jc,hailfinder,hailfinder.xbif50009_,16,16,15,-1,31,-1.0116142639464756,-251720.64096572192,62.0,12.0,50.0,5,2.155
pges-jc,hailfinder,hailfinder.xbif50009_,16,16,5,-1,35,-1.0855719150257144,-251796.2694012322,70.0,16.0,54.0,7,2.178
pges-jc,hailfinder,hailfinder.xbif50009_,2,2,10,-1,31,-1.0116142639464756,-251720.64096572192,62.0,12.0,50.0,8,3.655
pges-jc,hailfinder,hailfinder.xbif50009_,2,2,15,-1,35,-1.0252878969158437,-251733.8381584247,70.0,16.0,54.0,6,3.457
pges-jc,hailfinder,hailfinder.xbif50009_,2,2,5,-1,40,-1.1141932027242993,-252628.07288570676,80.0,20.0,60.0,11,3.729
pges-jc,hailfinder,hailfinder.xbif50009_,4,4,10,-1,31,-1.0116142639464756,-251720.64096572192,62.0,12.0,50.0,7,1.85
pges-jc,hailfinder,hailfinder.xbif50009_,4,4,15,-1,35,-1.0855719150257144,-251796.2694012322,70.0,16.0,54.0,6,1.789
pges-jc,hailfinder,hailfinder.xbif50009_,4,4,5,-1,34,-1.1126355108914476,-251818.94904923066,68.0,12.0,56.0,10,2.21
pges-jc,hailfinder,hailfinder.xbif50009_,8,8,10,-1,35,-1.0855719150257144,-251796.2694012322,70.0,16.0,54.0,6,1.751
pges-jc,hailfinder,hailfinder.xbif50009_,8,8,15,-1,31,-1.0116142639464756,-251720.64096572192,62.0,12.0,50.0,5,1.987
pges-jc,hailfinder,hailfinder.xbif50009_,8,8,5,-1,31,-1.0116142639464756,-251720.64096572192,62.0,12.0,50.0,7,2.434
pges-jc,hailfinder,hailfinder.xbif_,16,16,10,-1,28,-1.0922422287286264,-252013.4667764173,56.0,6.0,50.0,4,2.276
pges-jc,hailfinder,hailfinder.xbif_,16,16,15,-1,28,-1.10754818953615,-252013.4667764173,56.0,6.0,50.0,4,1.853
pges-jc,hailfinder,hailfinder.xbif_,16,16,5,-1,32,-1.1197972254066897,-252083.64420106015,64.0,10.0,54.0,7,2.214
pges-jc,hailfinder,hailfinder.xbif_,2,2,10,-1,35,-1.1082131720425725,-252026.1039157271,70.0,14.0,56.0,7,1.953
pges-jc,hailfinder,hailfinder.xbif_,2,2,15,-1,28,-1.1113114496913394,-252013.4667764173,56.0,6.0,50.0,6,1.835
pges-jc,hailfinder,hailfinder.xbif_,2,2,5,-1,36,-1.1135119549234402,-252230.77723471538,72.0,14.0,58.0,10,2.22
pges-jc,hailfinder,hailfinder.xbif_,4,4,10,-1,32,-1.1110855593688795,-252015.20286656375,66.0,10.0,56.0,6,2.054
pges-jc,hailfinder,hailfinder.xbif_,4,4,15,-1,28,-1.1113114496913394,-252013.4667764173,56.0,6.0,50.0,6,2.055
pges-jc,hailfinder,hailfinder.xbif_,4,4,5,-1,36,-1.0856136768421831,-252248.30564601603,72.0,14.0,58.0,9,1.614
pges-jc,hailfinder,hailfinder.xbif_,8,8,10,-1,28,-1.0423397520423212,-252013.4667764173,56.0,6.0,50.0,5,2.67
pges-jc,hailfinder,hailfinder.xbif_,8,8,15,-1,28,-1.0232705310796084,-252013.4667764173,56.0,6.0,50.0,4,1.511
pges-jc,hailfinder,hailfinder.xbif_,8,8,5,-1,34,-1.0497100374957902,-252090.37360386568,68.0,12.0,56.0,7,1.659
pges-jc,hepar2,hepar2.xbif50001246_,16,16,10,-1,81,-0.4391512408197172,-165093.76413516674,268.0,0.0,268.0,5,2.094
pges-jc,hepar2,hepar2.xbif50001246_,16,16,15,-1,81,-0.43540019326122653,-165093.76413516674,268.0,0.0,268.0,4,1.956
pges-jc,hepar2,hepar2.xbif50001246_,16,16,5,-1,82,-0.44175635924051343,-165106.3463450747,270.0,0.0,270.0,6,2.278
pges-jc,hepar2,hepar2.xbif50001246_,2,2,10,-1,82,-0.4441538291343276,-165148.73198217698,270.0,4.0,266.0,8,4.049
pges-jc,hepar2,hepar2.xbif50001246_,2,2,15,-1,82,-0.4275653667512419,-165159.38270284352,270.0,4.0,266.0,7,3.717
pges-jc,hepar2,hepar2.xbif50001246_,2,2,5,-1,85,-0.43698157081975864,-165263.69468402668,286.0,4.0,282.0,10,3.564
pges-jc,hepar2,hepar2.xbif50001246_,4,4,10,-1,85,-0.4287688910457504,-165122.4526400173,278.0,4.0,274.0,6,1.953
pges-jc,hepar2,hepar2.xbif50001246_,4,4,15,-1,78,-0.43914400360343386,-165092.26968743076,262.0,0.0,262.0,6,1.706
pges-jc,hepar2,hepar2.xbif50001246_,4,4,5,-1,86,-0.4359295442759995,-165131.53644656687,280.0,4.0,276.0,9,2.009
pges-jc,hepar2,hepar2.xbif50001246_,8,8,10,-1,79,-0.43914596647375603,-165115.6690717083,264.0,0.0,264.0,6,2.12
pges-jc,hepar2,hepar2.xbif50001246_,8,8,15,-1,81,-0.4391528869513628,-165093.76413516674,268.0,0.0,268.0,5,2.142
pges-jc,hepar2,hepar2.xbif50001246_,8,8,5,-1,84,-0.44327390010054724,-165099.47518440525,274.0,2.0,272.0,7,2.27
pges-jc,hepar2,hepar2.xbif50001_,16,16,10,-1,71,-0.4380633632042788,-164588.20668578014,226.0,0.0,226.0,5,2.241
pges-jc,hepar2,hepar2.xbif50001_,16,16,15,-1,71,-0.43431066951414254,-164588.20668578014,226.0,0.0,226.0,4,2.005
pges-jc,hepar2,hepar2.xbif50001_,16,16,5,-1,77,-0.43662876420662855,-164609.9905059668,246.0,4.0,242.0,6,2.353
pges-jc,hepar2,hepar2.xbif50001_,2,2,10,-1,71,-0.43398622390576974,-164588.20668578014,226.0,0.0,226.0,7,4.046
pges-jc,hepar2,hepar2.xbif50001_,2,2,15,-1,72,-0.44548848647538564,-164638.0094381389,228.0,0.0,228.0,6,4.045
pges-jc,hepar2,hepar2.xbif50001_,2,2,5,-1,84,-0.4318421962904246,-164730.79537388176,262.0,10.0,252.0,11,4.503
pges-jc,hepar2,hepar2.xbif50001_,4,4,10,-1,71,-0.4380633632042788,-164588.20668578014,226.0,0.0,226.0,6,2.714
pges-jc,hepar2,hepar2.xbif50001_,4,4,15,-1,71,-0.4380633632042788,-164588.20668578014,226.0,0.0,226.0,5,2.137
pges-jc,hepar2,hepar2.xbif50001_,4,4,5,-1,73,-0.4406478074671377,-164594.92691455284,230.0,0.0,230.0,9,2.188
pges-jc,hepar2,hepar2.xbif50001_,8,8,10,-1,72,-0.44439528478049684,-164592.45351958368,228.0,0.0,228.0,5,2.172
pges-jc,hepar2,hepar2.xbif50001_,8,8,15,-1,74,-0.4452399546795738,-164624.1953249559,232.0,2.0,230.0,5,2.248
pges-jc,hepar2,hepar2.xbif50001_,8,8,5,-1,80,-0.4334729280408558,-164628.98871617808,254.0,6.0,248.0,7,1.881
pges-jc,hepar2,hepar2.xbif50002_,16,16,10,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,5,2.068
pges-jc,hepar2,hepar2.xbif50002_,16,16,15,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,5,2.374
pges-jc,hepar2,hepar2.xbif50002_,16,16,5,-1,77,-0.44338588719751226,-164501.62730372165,242.0,0.0,242.0,7,2.302
pges-jc,hepar2,hepar2.xbif50002_,2,2,10,-1,76,-0.44036884571201684,-164497.88351495037,242.0,0.0,242.0,7,3.538
pges-jc,hepar2,hepar2.xbif50002_,2,2,15,-1,76,-0.44036884571201684,-164497.88351495037,242.0,0.0,242.0,6,3.645
pges-jc,hepar2,hepar2.xbif50002_,2,2,5,-1,78,-0.44296346111680346,-164577.61105657992,246.0,2.0,244.0,11,4.11
pges-jc,hepar2,hepar2.xbif50002_,4,4,10,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,6,2.251
pges-jc,hepar2,hepar2.xbif50002_,4,4,15,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,5,2.587
pges-jc,hepar2,hepar2.xbif50002_,4,4,5,-1,76,-0.4429521834188066,-164497.88351495037,242.0,0.0,242.0,9,3.095
pges-jc,hepar2,hepar2.xbif50002_,8,8,10,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,5,2.974
pges-jc,hepar2,hepar2.xbif50002_,8,8,15,-1,76,-0.44445289709241753,-164497.88351495037,242.0,0.0,242.0,4,2.388
pges-jc,hepar2,hepar2.xbif50002_,8,8,5,-1,77,-0.4439798362953584,-164501.74804419943,244.0,2.0,242.0,7,2.01
pges-jc,hepar2,hepar2.xbif50003_,16,16,10,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,2.612
pges-jc,hepar2,hepar2.xbif50003_,16,16,15,-1,80,-0.44706554878670673,-164892.5227672258,268.0,0.0,268.0,5,2.523
pges-jc,hepar2,hepar2.xbif50003_,16,16,5,-1,81,-0.4533844870798775,-164893.61469736788,270.0,0.0,270.0,7,2.635
pges-jc,hepar2,hepar2.xbif50003_,2,2,10,-1,79,-0.45379322835236396,-164928.129905027,264.0,0.0,264.0,6,3.273
pges-jc,hepar2,hepar2.xbif50003_,2,2,15,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,3.195
pges-jc,hepar2,hepar2.xbif50003_,2,2,5,-1,83,-0.4570284976445012,-164959.3260778985,280.0,0.0,280.0,10,3.587
pges-jc,hepar2,hepar2.xbif50003_,4,4,10,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,1.49
pges-jc,hepar2,hepar2.xbif50003_,4,4,15,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,4,1.508
pges-jc,hepar2,hepar2.xbif50003_,4,4,5,-1,81,-0.4577978342940141,-164898.87207193166,270.0,0.0,270.0,7,1.536
pges-jc,hepar2,hepar2.xbif50003_,8,8,10,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,1.825
pges-jc,hepar2,hepar2.xbif50003_,8,8,15,-1,80,-0.450818242476843,-164892.5227672258,268.0,0.0,268.0,5,1.969
pges-jc,hepar2,hepar2.xbif50003_,8,8,5,-1,82,-0.45341218114301235,-164900.76653170714,272.0,0.0,272.0,7,2.619
pges-jc,hepar2,hepar2.xbif50004_,16,16,10,-1,78,-0.4393808634252086,-164779.518996882,252.0,2.0,250.0,5,2.247
pges-jc,hepar2,hepar2.xbif50004_,16,16,15,-1,78,-0.43562922519496206,-164779.518996882,252.0,2.0,250.0,4,1.874
pges-jc,hepar2,hepar2.xbif50004_,16,16,5,-1,78,-0.4419651649177971,-164779.518996882,252.0,2.0,250.0,6,2.095
pges-jc,hepar2,hepar2.xbif50004_,2,2,10,-1,80,-0.435300965193903,-164830.47400048733,266.0,2.0,264.0,7,3.531
pges-jc,hepar2,hepar2.xbif50004_,2,2,15,-1,81,-0.4395869378114289,-164877.62700657334,262.0,4.0,258.0,7,4.405
pges-jc,hepar2,hepar2.xbif50004_,2,2,5,-1,83,-0.43772975228118605,-164831.3006126344,272.0,12.0,260.0,11,4.26
pges-jc,hepar2,hepar2.xbif50004_,4,4,10,-1,78,-0.4393808634252086,-164779.518996882,252.0,2.0,250.0,6,1.835
pges-jc,hepar2,hepar2.xbif50004_,4,4,15,-1,78,-0.44358870607186446,-164782.43242163837,252.0,0.0,252.0,5,2.151
pges-jc,hepar2,hepar2.xbif50004_,4,4,5,-1,79,-0.4378907551186767,-164824.00922620916,254.0,0.0,254.0,9,2.252
pges-jc,hepar2,hepar2.xbif50004_,8,8,10,-1,79,-0.4393828262955307,-164800.4311954185,254.0,2.0,252.0,5,2.147
pges-jc,hepar2,hepar2.xbif50004_,8,8,15,-1,78,-0.4393808634252086,-164779.518996882,252.0,2.0,250.0,5,1.954
pges-jc,hepar2,hepar2.xbif50004_,8,8,5,-1,79,-0.4378852619194305,-164791.6084407186,254.0,2.0,252.0,7,2.465
pges-jc,hepar2,hepar2.xbif50005_,16,16,10,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,5,2.255
pges-jc,hepar2,hepar2.xbif50005_,16,16,15,-1,80,-0.44295433751745233,-165339.43485052645,260.0,4.0,256.0,5,2.504
pges-jc,hepar2,hepar2.xbif50005_,16,16,5,-1,78,-0.4467307946420946,-165296.7229211967,264.0,0.0,264.0,6,2.416
pges-jc,hepar2,hepar2.xbif50005_,2,2,10,-1,85,-0.4482235878838342,-165384.9853016367,278.0,6.0,272.0,8,4.043
pges-jc,hepar2,hepar2.xbif50005_,2,2,15,-1,81,-0.4463455698086753,-165350.26587330623,270.0,4.0,266.0,5,3.061
pges-jc,hepar2,hepar2.xbif50005_,2,2,5,-1,81,-0.4553944747681048,-165351.60318151803,270.0,2.0,268.0,9,3.239
pges-jc,hepar2,hepar2.xbif50005_,4,4,10,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,6,2.207
pges-jc,hepar2,hepar2.xbif50005_,4,4,15,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,5,2.364
pges-jc,hepar2,hepar2.xbif50005_,4,4,5,-1,76,-0.4467152233807511,-165292.33939963722,250.0,0.0,250.0,9,2.53
pges-jc,hepar2,hepar2.xbif50005_,8,8,10,-1,78,-0.45265345787884925,-165302.46204074254,254.0,2.0,252.0,5,2.134
pges-jc,hepar2,hepar2.xbif50005_,8,8,15,-1,76,-0.4482108308654128,-165292.33939963722,250.0,0.0,250.0,4,2.051
pges-jc,hepar2,hepar2.xbif50005_,8,8,5,-1,79,-0.44672608223920474,-165296.70438841975,256.0,0.0,256.0,7,2.37
pges-jc,hepar2,hepar2.xbif50006_,16,16,10,-1,71,-0.45219129802255154,-165182.5387222466,234.0,0.0,234.0,5,2.074
pges-jc,hepar2,hepar2.xbif50006_,16,16,15,-1,73,-0.4484455650331373,-165182.98327768155,244.0,0.0,244.0,5,2.406
pges-jc,hepar2,hepar2.xbif50006_,16,16,5,-1,72,-0.454757542625586,-165189.54881832274,236.0,0.0,236.0,6,2.262
pges-jc,hepar2,hepar2.xbif50006_,2,2,10,-1,75,-0.4484608787129005,-165235.3504614017,256.0,0.0,256.0,7,3.196
pges-jc,hepar2,hepar2.xbif50006_,2,2,15,-1,73,-0.4522121149507593,-165201.80651975915,242.0,0.0,242.0,6,3.731
pges-jc,hepar2,hepar2.xbif50006_,2,2,5,-1,78,-0.4525421796918669,-165273.79564063373,232.0,2.0,230.0,11,3.889
pges-jc,hepar2,hepar2.xbif50006_,4,4,10,-1,72,-0.45217324113299756,-165189.54881832274,236.0,0.0,236.0,6,1.989
pges-jc,hepar2,hepar2.xbif50006_,4,4,15,-1,71,-0.45219129802255154,-165182.5387222466,234.0,0.0,234.0,5,1.555
pges-jc,hepar2,hepar2.xbif50006_,4,4,5,-1,73,-0.4507026844723698,-165213.76271628216,238.0,0.0,238.0,9,2.037
pges-jc,hepar2,hepar2.xbif50006_,8,8,10,-1,71,-0.45219129802255154,-165182.5387222466,234.0,0.0,234.0,6,1.781
pges-jc,hepar2,hepar2.xbif50006_,8,8,15,-1,71,-0.45219129802255154,-165182.5387222466,234.0,0.0,234.0,5,1.911
pges-jc,hepar2,hepar2.xbif50006_,8,8,5,-1,71,-0.45477559951513996,-165182.5387222466,234.0,0.0,234.0,7,2.445
pges-jc,hepar2,hepar2.xbif50007_,16,16,10,-1,75,-0.4471196082529992,-164456.6275760721,238.0,0.0,238.0,5,2.224
pges-jc,hepar2,hepar2.xbif50007_,16,16,15,-1,79,-0.44336221815932925,-164484.20799404095,248.0,4.0,244.0,5,2.166
pges-jc,hepar2,hepar2.xbif50007_,16,16,5,-1,79,-0.44596157492117167,-164501.04972285384,250.0,0.0,250.0,7,2.553
pges-jc,hepar2,hepar2.xbif50007_,2,2,10,-1,77,-0.44296544336716726,-164490.0922921733,242.0,4.0,238.0,7,4.622
pges-jc,hepar2,hepar2.xbif50007_,2,2,15,-1,77,-0.4430458049341827,-164491.9694843488,242.0,2.0,240.0,6,4.118
pges-jc,hepar2,hepar2.xbif50007_,2,2,5,-1,81,-0.44562509607625717,-164514.59677653207,260.0,2.0,258.0,11,4.599
pges-jc,hepar2,hepar2.xbif50007_,4,4,10,-1,75,-0.44303555687259866,-164456.6275760721,238.0,0.0,238.0,6,2.942
pges-jc,hepar2,hepar2.xbif50007_,4,4,15,-1,75,-0.44303555687259866,-164456.6275760721,238.0,0.0,238.0,5,1.505
pges-jc,hepar2,hepar2.xbif50007_,4,4,5,-1,75,-0.44561985836518714,-164456.6275760721,238.0,0.0,238.0,9,2.053
pges-jc,hepar2,hepar2.xbif50007_,8,8,10,-1,75,-0.4471196082529992,-164456.6275760721,238.0,0.0,238.0,5,1.994
pges-jc,hepar2,hepar2.xbif50007_,8,8,15,-1,75,-0.44336691456286303,-164456.6275760721,238.0,0.0,238.0,4,2.028
pges-jc,hepar2,hepar2.xbif50007_,8,8,5,-1,76,-0.4474833905657261,-164483.66097928295,240.0,0.0,240.0,7,2.006
pges-jc,hepar2,hepar2.xbif50008_,16,16,10,-1,72,-0.445327326987076,-164597.20550330044,242.0,0.0,242.0,5,2.195
pges-jc,hepar2,hepar2.xbif50008_,16,16,15,-1,77,-0.44534144527651964,-164701.6990807275,254.0,0.0,254.0,5,2.278
pges-jc,hepar2,hepar2.xbif50008_,16,16,5,-1,72,-0.439613828174112,-164608.9809784741,242.0,0.0,242.0,7,2.377
pges-jc,hepar2,hepar2.xbif50008_,2,2,10,-1,76,-0.44125075788820844,-164646.4500442059,250.0,0.0,250.0,8,3.639
pges-jc,hepar2,hepar2.xbif50008_,2,2,15,-1,77,-0.441302733953255,-164702.91223556208,252.0,4.0,248.0,6,3.175
pges-jc,hepar2,hepar2.xbif50008_,2,2,5,-1,76,-0.4482338747990294,-164684.84473282532,250.0,4.0,246.0,10,4.869
pges-jc,hepar2,hepar2.xbif50008_,4,4,10,-1,75,-0.4453305326909422,-164645.58894916179,250.0,0.0,250.0,6,2.023
pges-jc,hepar2,hepar2.xbif50008_,4,4,15,-1,72,-0.445327326987076,-164597.20550330044,242.0,0.0,242.0,6,2.355
