algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,10,29,3,-0.06546297046402244,-2316.3067578185623,2.0,10.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,2,3,-0.049244891378586717,-2325.621025761722,2.8,14.0,0.0,2,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,5,0,-0.08733113950202682,-2270.3242639797154,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,3,0,-0.06588830988735894,-2270.324263979711,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,7,0,-0.0771305163082016,-2270.324263979711,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,19,0,-0.07092496293146319,-2270.324263979714,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,13,0,-0.06588830988735896,-2270.324263979711,0.0,0.0,0.0,4,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,11,0,-0.0709961257261684,-2270.324263979724,0.0,0.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,17,3,-0.06254164919278829,-2325.621025761721,2.8,14.0,0.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,29,6,-0.0911537698721606,-2365.145307270171,3.2,14.0,2.0,3,0
pges,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,23,0,-0.07164860840468132,-2270.3242639797104,0.0,0.0,0.0,3,0
hc,parallelbns/res/networks/earthquake,earthquake.xbif_,1,15,-1,0,-0.08733113950202678,-2270.324263979711,0.0,0.0,0.0,2,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,2,3,-0.049244891378586717,-2325.621025761722,2.8,14.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,3,0,-0.06451527194589965,-2270.3242639797245,0.0,0.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,7,1,-0.08042179064220241,-2285.4895168749426,0.8,4.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,5,3,-0.06341199258182453,-2325.6210257617076,2.8,14.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,11,0,-0.08890151242982561,-2270.3242639797154,0.0,0.0,0.0,2,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,13,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,17,0,-0.0709961257261684,-2270.324263979719,0.0,0.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,19,0,-0.08733113950202682,-2270.3242639797154,0.0,0.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,23,1,-0.07953155212579666,-2285.489516874946,0.8,4.0,0.0,3,0
phc,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,29,3,-0.06546297046402244,-2316.3067578185623,2.0,10.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,2,3,-0.049244891378586717,-2325.621025761722,2.8,14.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,3,0,-0.0709961257261684,-2270.324263979719,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,11,0,-0.08890151242982561,-2270.3242639797154,0.0,0.0,0.0,3,0
pfhcbes,parallelbns/res/networks/earthquake,earthquake.xbif_,4,15,7,1,-0.08042179064220241,-2285.4895168749426,0.8,4.0,0.0,3,0
