algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,29,2,-0.5387612889868023,-62727.72818645991,0.2,0.0,4.0,6,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,2,15,19,6,-0.7037480761646348,-63708.924841880216,0.7,6.0,8.0,6,2
pges,parallelbns/res/networks/child,child.xbif_,4,5,2,4,-0.5806922913461715,-63129.73138895879,0.6,8.0,4.0,6,1
pges,parallelbns/res/networks/child,child.xbif_,4,5,3,5,-0.6610521291454707,-62844.61668888604,0.6,4.0,8.0,6,1
pges,parallelbns/res/networks/child,child.xbif_,4,5,5,2,-0.6203013849184622,-62727.72818645992,0.2,0.0,4.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,4,5,7,3,-0.5382074752430365,-62777.56704511294,0.4,4.0,4.0,6,2
pges,parallelbns/res/networks/child,child.xbif_,4,5,17,9,-0.5555835914760016,-64131.40604697846,1.3,14.0,12.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,4,5,11,7,-0.592063094522709,-63768.66773151119,0.9,6.0,12.0,6,1
pges,parallelbns/res/networks/child,child.xbif_,4,5,13,6,-0.6203856222155706,-62807.01078449421,0.8,6.0,10.0,6,3
pges,parallelbns/res/networks/child,child.xbif_,4,5,23,6,-0.5794160129958239,-62807.010784494196,0.8,6.0,10.0,6,1
pges,parallelbns/res/networks/child,child.xbif_,4,5,19,3,-0.6395353015860257,-63040.62764327414,0.4,4.0,4.0,7,2
hc,parallelbns/res/networks/child,child.xbif_,1,5,-1,4,-0.6147798835949376,-63610.13091152187,0.6,8.0,4.0,7,1
pges,parallelbns/res/networks/child,child.xbif_,4,5,29,2,-0.6710937934617671,-62727.72818645991,0.2,0.0,4.0,6,2
phc,parallelbns/res/networks/child,child.xbif_,4,5,2,4,-0.6698909698320592,-63623.57805457528,0.6,8.0,4.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,5,5,7,-0.6090651470622501,-63582.8018629394,0.8,10.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,5,7,7,-0.5629436943966277,-63878.14530956954,1.2,18.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,5,11,6,-0.6206835828573664,-63496.14824680658,0.7,10.0,4.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,5,13,9,-0.5706277520695512,-63996.73499904286,1.2,14.0,10.0,5,1
phc,parallelbns/res/networks/child,child.xbif_,4,5,17,3,-0.6761299695890763,-62828.198942265524,0.3,2.0,4.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,5,3,6,-0.666346649577355,-63889.53360658857,0.8,10.0,6.0,4,2
phc,parallelbns/res/networks/child,child.xbif_,4,5,19,6,-0.6360060303414015,-64141.22719462881,0.9,12.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,5,23,8,-0.5676472170523987,-63292.85184057357,0.9,12.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,5,29,10,-0.7470985082368349,-63429.22289190045,1.2,10.0,14.0,4,0
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,2,4,-0.6698909698320592,-63623.57805457528,0.6,8.0,4.0,4,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,3,10,-0.5982112542746707,-64549.35472124213,1.6,20.0,12.0,5,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,11,8,-0.6094206791002581,-64298.54608267285,1.1,14.0,8.0,4,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,7,7,-0.5807993108387632,-63878.14530956954,1.2,18.0,6.0,7,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,13,12,-0.6899571332411921,-64214.74068977292,1.5,16.0,14.0,4,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,5,7,-0.6084538794403077,-63427.86864479959,0.9,12.0,6.0,4,2
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,17,3,-0.6761299695890763,-62828.198942265524,0.3,2.0,4.0,5,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,19,5,-0.6920814558095493,-63828.32773781457,0.7,8.0,6.0,5,1
ges,parallelbns/res/networks/child,child.xbif_,0,10,-1,20,-0.6675338917749778,-67440.95437659818,2.1,0.0,42.0,0,0
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,23,6,-0.6421112444311541,-62950.95513898591,0.7,8.0,6.0,6,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,5,29,10,-0.7470985082368349,-63429.22289190045,1.2,10.0,14.0,4,1
pges,parallelbns/res/networks/child,child.xbif_,4,10,2,6,-0.5968915616071769,-63789.311252458545,0.7,4.0,10.0,4,3
pges,parallelbns/res/networks/child,child.xbif_,4,10,3,8,-0.702777730044796,-63464.62600541395,1.2,14.0,10.0,7,2
pges,parallelbns/res/networks/child,child.xbif_,4,10,5,2,-0.6341173422023696,-63031.34471124789,0.2,0.0,4.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,4,10,7,7,-0.656770946127393,-63839.15011111158,0.9,8.0,10.0,4,1
pges,parallelbns/res/networks/child,child.xbif_,4,10,11,5,-0.6109619239474945,-63971.00904407998,0.6,6.0,6.0,4,1
pges,parallelbns/res/networks/child,child.xbif_,4,10,13,7,-0.67586130029838,-64745.968883868125,0.8,8.0,8.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,4,10,17,7,-0.6106103196222061,-63761.81226258403,0.8,6.0,10.0,4,1
pges,parallelbns/res/networks/child,child.xbif_,4,10,29,5,-0.6919332488403334,-63895.4082967207,0.6,6.0,6.0,5,1
pges,parallelbns/res/networks/child,child.xbif_,4,10,23,4,-0.5494459063150445,-64042.8405169179,0.5,4.0,6.0,5,2
hc,parallelbns/res/networks/child,child.xbif_,1,10,-1,4,-0.6147798835949376,-63610.13091152187,0.6,8.0,4.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,10,2,3,-0.6453756875807835,-63036.47803822645,0.4,4.0,4.0,3,1
pges,parallelbns/res/networks/child,child.xbif_,4,10,19,5,-0.6485975396894943,-63819.8751303161,0.5,4.0,6.0,6,5
phc,parallelbns/res/networks/child,child.xbif_,4,10,5,4,-0.6362581999639241,-63036.45675132839,0.6,8.0,4.0,3,0
phc,parallelbns/res/networks/child,child.xbif_,4,10,3,7,-0.5712115547261346,-64342.927416325714,1.0,16.0,4.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,4,10,11,8,-0.7409826870347821,-64572.4541640249,1.0,12.0,8.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,4,10,7,7,-0.6367712609890026,-64132.90548342285,1.0,14.0,6.0,3,1
phc,parallelbns/res/networks/child,child.xbif_,4,10,13,4,-0.6591597069066577,-63502.68802624806,0.4,2.0,6.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,10,19,2,-0.6202509300176432,-62727.72818645991,0.2,0.0,4.0,5,1
phc,parallelbns/res/networks/child,child.xbif_,4,10,23,4,-0.7190965494033549,-63439.14648977478,0.5,4.0,6.0,3,0
phc,parallelbns/res/networks/child,child.xbif_,4,10,29,4,-0.7299776581544657,-63509.23916447547,0.5,4.0,6.0,3,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,2,8,-0.6888733384157868,-64380.32219100091,0.9,10.0,8.0,4,1
phc,parallelbns/res/networks/child,child.xbif_,4,10,17,6,-0.7091513173458872,-64168.345337517116,0.8,10.0,6.0,3,2
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,5,6,-0.6276060581192219,-63828.30645091651,0.9,12.0,6.0,4,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,3,9,-0.6244381735301107,-64356.058253259915,1.3,20.0,6.0,4,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,7,6,-0.7144672851957212,-63812.14133019726,0.8,8.0,8.0,7,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,11,8,-0.6762855093030165,-64572.45416402489,1.0,12.0,8.0,5,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,13,4,-0.6591597069066577,-63502.68802624806,0.4,2.0,6.0,6,2
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,23,4,-0.7190965494033549,-63439.14648977478,0.5,4.0,6.0,5,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,19,8,-0.6353746759408928,-63500.48443825453,1.0,10.0,10.0,8,2
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,29,2,-0.70206604854344,-62947.374292541805,0.2,0.0,4.0,5,1
pfhcbes,parallelbns/res/networks/child,child.xbif_,4,10,17,4,-0.6467954546887722,-62800.645524527245,0.4,2.0,6.0,6,4
