algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
ges,parallelbns/res/networks/insurance,insurance.xbif_,0,15,-1,55,-0.5775744506102992,-80042.99797183898,5.111111111111111,0.0,138.0,0,1
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,29,47,-0.6575178923782486,-73441.95312158027,4.0,32.0,76.0,5,1
pfhcbes,parallelbns/res/networks/insurance,insurance.xbif_,4,10,23,35,-0.5194485322672876,-71233.48864469433,2.962962962962963,16.0,64.0,6,4
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,2,45,-0.5348399996501952,-72710.94715198762,4.148148148148148,32.0,80.0,6,3
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,5,42,-0.6012415668125902,-73383.2732533333,3.7777777777777777,26.0,76.0,5,4
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,11,38,-0.6202631584725176,-71708.02139140364,3.111111111111111,16.0,68.0,6,3
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,3,41,-0.6409095660182688,-73252.45290975127,3.4814814814814814,24.0,70.0,9,6
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,7,38,-0.5487107114384677,-71833.7936945817,3.185185185185185,20.0,66.0,10,6
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,17,34,-0.6408030232378692,-71453.69322252998,2.814814814814815,14.0,62.0,6,4
hc,parallelbns/res/networks/insurance,insurance.xbif_,1,15,-1,41,-0.5044666417343043,-73264.36929906013,3.4074074074074074,24.0,68.0,4,2
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,23,36,-0.5219705191592933,-72243.5898336459,3.111111111111111,22.0,62.0,6,5
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,19,37,-0.6408829205492454,-71701.86810545246,3.185185185185185,20.0,66.0,8,5
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,13,43,-0.6050053601479801,-72748.35974863182,3.7777777777777777,34.0,68.0,7,7
pges,parallelbns/res/networks/insurance,insurance.xbif_,4,15,29,42,-0.6551164045673751,-72210.70248983441,3.5555555555555554,26.0,70.0,6,4
