algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pfhcbes,res/networks/barley,barley.xbif50003_,8,5,13,105,0.0,-324249.2485729181,5.166666666666667,32.0,216.0,5,2
pges,res/networks/barley,barley.xbif50003_,8,5,13,101,0.0,-323206.60281367466,5.0,28.0,212.0,5,3
phc,res/networks/barley,barley.xbif50003_,8,5,13,100,0.0,-322668.28233541467,4.958333333333333,28.0,210.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,5,17,96,0.0,-322790.4610366387,4.791666666666667,20.0,210.0,5,2
pges,res/networks/barley,barley.xbif50003_,8,5,17,101,0.0,-320988.6052969701,5.0,26.0,214.0,5,3
phc,res/networks/barley,barley.xbif50003_,8,5,17,102,0.0,-324762.0403768905,5.041666666666667,28.0,214.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,8,5,19,97,0.0,-322543.9761598405,4.875,26.0,208.0,4,1
pges,res/networks/barley,barley.xbif50003_,8,5,19,93,0.0,-319413.7439727521,4.666666666666667,24.0,200.0,6,3
phc,res/networks/barley,barley.xbif50003_,8,5,19,97,0.0,-322543.97615984053,4.875,26.0,208.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,8,5,23,100,0.0,-323164.61147430615,4.958333333333333,24.0,214.0,4,2
pges,res/networks/barley,barley.xbif50003_,8,5,23,105,0.0,-322689.68415501044,5.166666666666667,34.0,214.0,5,3
phc,res/networks/barley,barley.xbif50003_,8,5,23,100,0.0,-323164.61147430615,4.958333333333333,24.0,214.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,5,29,105,0.0,-323639.2289548855,5.166666666666667,32.0,216.0,4,2
pges,res/networks/barley,barley.xbif50003_,8,5,29,96,0.0,-321215.7470821159,4.791666666666667,24.0,206.0,6,3
phc,res/networks/barley,barley.xbif50003_,8,5,29,101,0.0,-322782.4283468058,5.0,30.0,210.0,5,2
ges,res/networks/barley,barley.xbif50003_,0,10,-1,120,0.0,-362546.31466592936,6.0,4.0,284.0,0,1
hc,res/networks/barley,barley.xbif50003_,1,10,-1,94,0.0,-320137.09558385046,4.666666666666667,22.0,202.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,2,97,0.0,-321930.6086479279,4.833333333333333,26.0,206.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,2,93,0.0,-319487.4203014702,4.625,22.0,200.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,10,2,97,0.0,-321930.6086479279,4.833333333333333,26.0,206.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,3,98,0.0,-322147.6771396825,4.875,28.0,206.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,3,93,0.0,-318755.2980605679,4.625,22.0,200.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,10,3,98,0.0,-322147.6771396825,4.875,28.0,206.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,5,100,0.0,-322954.6535635888,4.916666666666667,26.0,210.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,5,94,0.0,-320417.1125815543,4.708333333333333,22.0,204.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,10,5,100,0.0,-322954.6535635888,4.916666666666667,26.0,210.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,7,100,0.0,-321594.83641713404,4.958333333333333,28.0,210.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,7,94,0.0,-319399.6785709974,4.666666666666667,22.0,202.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,10,7,100,0.0,-321594.83641713404,4.958333333333333,28.0,210.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,11,99,0.0,-323313.86127098976,4.958333333333333,28.0,210.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,11,94,0.0,-318766.30725553894,4.666666666666667,22.0,202.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,10,11,99,0.0,-323313.86127098976,4.958333333333333,28.0,210.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,13,93,0.0,-319632.9422316716,4.666666666666667,24.0,200.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,13,94,0.0,-318766.30725553894,4.666666666666667,22.0,202.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,10,13,93,0.0,-319632.9422316716,4.666666666666667,24.0,200.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,17,99,0.0,-322631.98240073584,4.916666666666667,26.0,210.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,17,94,0.0,-319399.6785709974,4.666666666666667,22.0,202.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,10,17,99,0.0,-322631.98240073584,4.916666666666667,26.0,210.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,19,96,0.0,-321171.14974875876,4.791666666666667,24.0,206.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,19,94,0.0,-318766.30725553894,4.666666666666667,22.0,202.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,10,19,96,0.0,-321171.14974875876,4.791666666666667,24.0,206.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,23,98,0.0,-321695.3859355838,4.833333333333333,24.0,208.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,23,94,0.0,-318766.30725553894,4.666666666666667,22.0,202.0,6,7
phc,res/networks/barley,barley.xbif50003_,1,10,23,98,0.0,-321695.3859355838,4.833333333333333,24.0,208.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,10,29,100,0.0,-322225.1243374718,4.916666666666667,26.0,210.0,6,5
pges,res/networks/barley,barley.xbif50003_,1,10,29,93,0.0,-319487.4203014702,4.625,22.0,200.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,10,29,100,0.0,-322225.1243374718,4.916666666666667,26.0,210.0,6,5
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,2,100,0.0,-322262.10844492685,5.0,30.0,210.0,6,3
pges,res/networks/barley,barley.xbif50003_,2,10,2,95,0.0,-321460.0083987628,4.75,24.0,204.0,6,4
phc,res/networks/barley,barley.xbif50003_,2,10,2,96,0.0,-321878.76877914503,4.791666666666667,26.0,204.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,3,101,0.0,-322242.6822973866,5.0,28.0,212.0,5,2
pges,res/networks/barley,barley.xbif50003_,2,10,3,101,0.0,-320765.7858067525,5.0,34.0,206.0,8,5
phc,res/networks/barley,barley.xbif50003_,2,10,3,102,0.0,-322305.59442369826,5.041666666666667,28.0,214.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,5,97,0.0,-322513.8422751297,4.833333333333333,26.0,206.0,10,4
pges,res/networks/barley,barley.xbif50003_,2,10,5,97,0.0,-320012.1810703526,4.833333333333333,24.0,208.0,5,4
phc,res/networks/barley,barley.xbif50003_,2,10,5,98,0.0,-322741.18200310966,4.833333333333333,26.0,206.0,6,3
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,7,97,0.0,-320559.38207588164,4.791666666666667,24.0,206.0,7,3
pges,res/networks/barley,barley.xbif50003_,2,10,7,95,0.0,-319671.09458982456,4.75,26.0,202.0,5,3
phc,res/networks/barley,barley.xbif50003_,2,10,7,101,0.0,-323199.6787055721,5.0,28.0,212.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,11,101,0.0,-323677.66305784293,5.0,30.0,210.0,7,3
pges,res/networks/barley,barley.xbif50003_,2,10,11,100,0.0,-321745.5674935639,4.958333333333333,30.0,208.0,7,5
phc,res/networks/barley,barley.xbif50003_,2,10,11,100,0.0,-322498.2252996109,4.958333333333333,28.0,210.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,13,97,0.0,-322208.6700035567,4.833333333333333,24.0,208.0,7,3
pges,res/networks/barley,barley.xbif50003_,2,10,13,102,0.0,-322355.73305133375,5.041666666666667,32.0,210.0,7,4
phc,res/networks/barley,barley.xbif50003_,2,10,13,100,0.0,-321931.1302773931,4.958333333333333,24.0,214.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,17,95,0.0,-320974.08191423514,4.75,24.0,204.0,5,2
pges,res/networks/barley,barley.xbif50003_,2,10,17,96,0.0,-320257.38300842023,4.791666666666667,24.0,206.0,5,4
phc,res/networks/barley,barley.xbif50003_,2,10,17,95,0.0,-320974.08191423514,4.75,24.0,204.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,19,101,0.0,-322507.2665980807,5.041666666666667,32.0,210.0,6,3
pges,res/networks/barley,barley.xbif50003_,2,10,19,99,0.0,-320597.85023034515,4.916666666666667,26.0,210.0,8,5
phc,res/networks/barley,barley.xbif50003_,2,10,19,98,0.0,-322612.67613115296,4.875,24.0,210.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,23,100,0.0,-322458.8620289285,4.916666666666667,28.0,208.0,5,2
pges,res/networks/barley,barley.xbif50003_,2,10,23,99,0.0,-322556.4364787355,4.875,28.0,206.0,8,4
phc,res/networks/barley,barley.xbif50003_,2,10,23,102,0.0,-322520.7319256895,5.0,28.0,212.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,10,29,96,0.0,-321921.30105512356,4.791666666666667,22.0,208.0,7,3
pges,res/networks/barley,barley.xbif50003_,2,10,29,100,0.0,-320256.38222477405,5.0,30.0,210.0,7,5
phc,res/networks/barley,barley.xbif50003_,2,10,29,99,0.0,-322438.89457462175,4.916666666666667,26.0,210.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,2,99,0.0,-323101.34245725384,4.875,28.0,206.0,4,2
pges,res/networks/barley,barley.xbif50003_,4,10,2,95,0.0,-320650.28780305054,4.75,28.0,200.0,4,3
phc,res/networks/barley,barley.xbif50003_,4,10,2,96,0.0,-321409.3317797233,4.791666666666667,28.0,202.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,3,104,0.0,-323144.5872413221,5.125,28.0,218.0,4,1
pges,res/networks/barley,barley.xbif50003_,4,10,3,102,0.0,-320416.5924061376,5.041666666666667,32.0,210.0,4,2
phc,res/networks/barley,barley.xbif50003_,4,10,3,105,0.0,-323070.64998126245,5.166666666666667,28.0,220.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,5,106,0.0,-327643.8490046334,5.25,30.0,222.0,5,2
pges,res/networks/barley,barley.xbif50003_,4,10,5,99,0.0,-322059.75324660476,4.875,28.0,206.0,7,3
phc,res/networks/barley,barley.xbif50003_,4,10,5,108,0.0,-327387.7189937971,5.333333333333333,30.0,226.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,7,101,0.0,-326188.5436862724,5.041666666666667,30.0,212.0,4,1
pges,res/networks/barley,barley.xbif50003_,4,10,7,100,0.0,-321278.6253247431,5.0,30.0,210.0,6,3
phc,res/networks/barley,barley.xbif50003_,4,10,7,103,0.0,-326520.18039768405,5.166666666666667,32.0,216.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,11,105,0.0,-323513.9531764945,5.208333333333333,36.0,214.0,5,2
pges,res/networks/barley,barley.xbif50003_,4,10,11,101,0.0,-322719.0543794244,5.0,32.0,208.0,4,2
phc,res/networks/barley,barley.xbif50003_,4,10,11,97,0.0,-322787.5742583439,4.875,26.0,208.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,13,97,0.0,-322074.419194849,4.791666666666667,24.0,206.0,4,1
pges,res/networks/barley,barley.xbif50003_,4,10,13,100,0.0,-320562.3268889816,4.916666666666667,28.0,208.0,5,3
phc,res/networks/barley,barley.xbif50003_,4,10,13,102,0.0,-322792.3104805896,5.0,32.0,208.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,17,95,0.0,-323001.88611949264,4.75,22.0,206.0,5,2
pges,res/networks/barley,barley.xbif50003_,4,10,17,100,0.0,-320051.8325891075,4.916666666666667,30.0,206.0,5,3
phc,res/networks/barley,barley.xbif50003_,4,10,17,93,0.0,-322628.23791948066,4.708333333333333,20.0,206.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,19,99,0.0,-322241.3047129084,4.958333333333333,28.0,210.0,4,1
pges,res/networks/barley,barley.xbif50003_,4,10,19,100,0.0,-320753.32746025256,4.958333333333333,26.0,212.0,5,3
phc,res/networks/barley,barley.xbif50003_,4,10,19,101,0.0,-323292.2873821049,5.0,28.0,212.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,23,99,0.0,-321926.5255514389,4.916666666666667,28.0,208.0,5,2
pges,res/networks/barley,barley.xbif50003_,4,10,23,100,0.0,-320087.39762300026,4.916666666666667,28.0,208.0,5,3
phc,res/networks/barley,barley.xbif50003_,4,10,23,96,0.0,-321700.7390355364,4.791666666666667,24.0,206.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,4,10,29,100,0.0,-323606.0661314884,4.958333333333333,26.0,212.0,4,1
pges,res/networks/barley,barley.xbif50003_,4,10,29,97,0.0,-321810.31547503633,4.875,26.0,208.0,4,2
phc,res/networks/barley,barley.xbif50003_,4,10,29,99,0.0,-322609.19668732176,4.916666666666667,26.0,210.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,2,102,0.0,-322662.99550224567,5.041666666666667,32.0,210.0,7,3
pges,res/networks/barley,barley.xbif50003_,6,10,2,101,0.0,-322923.8710826663,4.958333333333333,28.0,210.0,6,4
phc,res/networks/barley,barley.xbif50003_,6,10,2,103,0.0,-322935.946391385,5.083333333333333,28.0,216.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,3,107,0.0,-324874.9960312293,5.25,32.0,220.0,4,2
pges,res/networks/barley,barley.xbif50003_,6,10,3,102,0.0,-320698.87540903763,5.0,30.0,210.0,5,3
phc,res/networks/barley,barley.xbif50003_,6,10,3,106,0.0,-324409.1221846775,5.208333333333333,30.0,220.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,5,100,0.0,-323231.6054970647,5.0,30.0,210.0,6,3
pges,res/networks/barley,barley.xbif50003_,6,10,5,100,0.0,-324104.5525817365,5.0,28.0,212.0,5,3
phc,res/networks/barley,barley.xbif50003_,6,10,5,101,0.0,-323927.9417227351,5.0,26.0,214.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,7,101,0.0,-324613.3715471242,5.0,28.0,212.0,6,2
pges,res/networks/barley,barley.xbif50003_,6,10,7,97,0.0,-324799.01573269174,4.875,26.0,208.0,5,3
phc,res/networks/barley,barley.xbif50003_,6,10,7,100,0.0,-322821.8236512774,4.958333333333333,28.0,210.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,11,100,0.0,-322901.5528156774,4.958333333333333,26.0,212.0,5,2
pges,res/networks/barley,barley.xbif50003_,6,10,11,93,0.0,-321797.16687221895,4.666666666666667,24.0,200.0,6,4
phc,res/networks/barley,barley.xbif50003_,6,10,11,97,0.0,-323573.8114698599,4.833333333333333,20.0,212.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,13,100,0.0,-325716.7089369114,4.916666666666667,26.0,210.0,4,2
pges,res/networks/barley,barley.xbif50003_,6,10,13,93,0.0,-320088.8922407357,4.75,28.0,200.0,6,4
phc,res/networks/barley,barley.xbif50003_,6,10,13,95,0.0,-324081.2232607296,4.708333333333333,22.0,204.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,17,105,0.0,-325888.616099417,5.166666666666667,30.0,218.0,5,2
pges,res/networks/barley,barley.xbif50003_,6,10,17,97,0.0,-321007.13841692865,4.875,30.0,204.0,7,4
phc,res/networks/barley,barley.xbif50003_,6,10,17,98,0.0,-324306.85039804055,4.875,28.0,206.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,19,104,0.0,-323132.2262469985,5.166666666666667,36.0,212.0,7,3
pges,res/networks/barley,barley.xbif50003_,6,10,19,93,0.0,-322020.4693769396,4.708333333333333,22.0,204.0,7,4
phc,res/networks/barley,barley.xbif50003_,6,10,19,98,0.0,-323933.75659676985,4.875,24.0,210.0,4,1
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,23,105,0.0,-328725.2457283978,5.208333333333333,28.0,222.0,4,2
pges,res/networks/barley,barley.xbif50003_,6,10,23,104,0.0,-324143.2676793478,5.166666666666667,30.0,218.0,5,3
phc,res/networks/barley,barley.xbif50003_,6,10,23,105,0.0,-324503.67601278954,5.166666666666667,30.0,218.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,6,10,29,103,0.0,-323229.12118513853,5.125,34.0,212.0,4,2
pges,res/networks/barley,barley.xbif50003_,6,10,29,99,0.0,-320594.7161637267,4.916666666666667,28.0,208.0,7,4
phc,res/networks/barley,barley.xbif50003_,6,10,29,106,0.0,-324032.5654103529,5.208333333333333,36.0,214.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,2,108,0.0,-324918.5130664406,5.333333333333333,38.0,218.0,5,3
pges,res/networks/barley,barley.xbif50003_,8,10,2,103,0.0,-325534.245764521,5.333333333333333,42.0,214.0,6,7
phc,res/networks/barley,barley.xbif50003_,8,10,2,98,0.0,-325059.9737480678,4.916666666666667,30.0,206.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,3,103,0.0,-323280.3731204859,5.125,36.0,210.0,6,3
pges,res/networks/barley,barley.xbif50003_,8,10,3,99,0.0,-321927.91748529207,4.916666666666667,26.0,210.0,5,4
phc,res/networks/barley,barley.xbif50003_,8,10,3,103,0.0,-323589.06914014183,5.083333333333333,26.0,218.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,5,109,0.0,-328414.7167281484,5.375,40.0,218.0,4,2
pges,res/networks/barley,barley.xbif50003_,8,10,5,101,0.0,-322260.4155822546,5.0,28.0,212.0,5,5
phc,res/networks/barley,barley.xbif50003_,8,10,5,105,0.0,-327129.54189212667,5.208333333333333,40.0,210.0,4,3
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,7,107,0.0,-325525.71802782256,5.25,36.0,216.0,4,5
pges,res/networks/barley,barley.xbif50003_,8,10,7,94,0.0,-323017.7712765564,4.75,24.0,204.0,5,4
phc,res/networks/barley,barley.xbif50003_,8,10,7,102,0.0,-323264.16228034976,5.041666666666667,30.0,212.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,11,102,0.0,-321952.8002170007,5.041666666666667,30.0,212.0,5,3
pges,res/networks/barley,barley.xbif50003_,8,10,11,109,0.0,-328653.92337588547,5.375,34.0,224.0,6,4
phc,res/networks/barley,barley.xbif50003_,8,10,11,100,0.0,-322712.96153912874,5.0,30.0,210.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,13,101,0.0,-322575.9438666964,4.958333333333333,30.0,208.0,5,3
pges,res/networks/barley,barley.xbif50003_,8,10,13,98,0.0,-319672.3135719644,4.833333333333333,26.0,206.0,6,5
phc,res/networks/barley,barley.xbif50003_,8,10,13,100,0.0,-322508.9790198347,4.916666666666667,26.0,210.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,17,98,0.0,-322670.16356777365,4.958333333333333,32.0,206.0,6,3
pges,res/networks/barley,barley.xbif50003_,8,10,17,97,0.0,-321710.0366781835,4.833333333333333,26.0,206.0,6,5
phc,res/networks/barley,barley.xbif50003_,8,10,17,99,0.0,-323564.3774239364,4.916666666666667,26.0,210.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,19,107,0.0,-323922.451371027,5.291666666666667,36.0,218.0,6,3
pges,res/networks/barley,barley.xbif50003_,8,10,19,104,0.0,-324319.85699140676,5.125,30.0,216.0,7,5
phc,res/networks/barley,barley.xbif50003_,8,10,19,104,0.0,-324075.8437471242,5.125,34.0,212.0,4,3
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,23,99,0.0,-325021.7747418506,4.916666666666667,24.0,212.0,5,3
pges,res/networks/barley,barley.xbif50003_,8,10,23,100,0.0,-321669.6332573027,5.041666666666667,32.0,210.0,6,5
phc,res/networks/barley,barley.xbif50003_,8,10,23,96,0.0,-322061.0437723199,4.791666666666667,24.0,206.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,8,10,29,109,0.0,-325565.74451933545,5.333333333333333,40.0,216.0,6,3
pges,res/networks/barley,barley.xbif50003_,8,10,29,100,0.0,-322897.2703300315,4.916666666666667,30.0,206.0,6,5
phc,res/networks/barley,barley.xbif50003_,8,10,29,104,0.0,-323246.30467981816,5.125,32.0,214.0,4,3
ges,res/networks/barley,barley.xbif50003_,0,15,-1,119,0.0,-349350.0929209028,5.958333333333333,8.0,278.0,0,1
hc,res/networks/barley,barley.xbif50003_,1,15,-1,94,0.0,-320137.09558385046,4.666666666666667,22.0,202.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,2,96,0.0,-321050.69120566617,4.791666666666667,26.0,204.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,2,95,0.0,-319239.86175799643,4.708333333333333,22.0,204.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,15,2,96,0.0,-321050.69120566617,4.791666666666667,26.0,204.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,3,101,0.0,-323230.2903210108,4.958333333333333,28.0,210.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,3,93,0.0,-318755.2980605679,4.625,22.0,200.0,5,7
phc,res/networks/barley,barley.xbif50003_,1,15,3,101,0.0,-323230.2903210108,4.958333333333333,28.0,210.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,5,100,0.0,-322889.34102379746,4.916666666666667,28.0,208.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,5,96,0.0,-319884.24226842605,4.75,22.0,206.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,15,5,100,0.0,-322889.34102379746,4.916666666666667,28.0,208.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,7,102,0.0,-321688.1927767979,5.041666666666667,30.0,212.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,7,95,0.0,-319873.2330734549,4.708333333333333,22.0,204.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,15,7,102,0.0,-321688.1927767979,5.041666666666667,30.0,212.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,11,100,0.0,-322664.0055817777,4.958333333333333,26.0,212.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,11,93,0.0,-318755.2980605679,4.625,22.0,200.0,5,7
phc,res/networks/barley,barley.xbif50003_,1,15,11,100,0.0,-322664.0055817777,4.958333333333333,26.0,212.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,13,99,0.0,-321218.4781852968,4.875,28.0,206.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,13,96,0.0,-319250.8709529676,4.75,22.0,206.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,15,13,99,0.0,-321218.4781852968,4.875,28.0,206.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,17,99,0.0,-322388.1528396364,4.958333333333333,32.0,206.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,17,95,0.0,-319239.86175799643,4.708333333333333,22.0,204.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,15,17,99,0.0,-322388.1528396364,4.958333333333333,32.0,206.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,19,99,0.0,-322229.8117519673,4.958333333333333,32.0,206.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,19,97,0.0,-320180.56323305174,4.833333333333333,22.0,210.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,15,19,99,0.0,-322229.8117519673,4.958333333333333,32.0,206.0,5,6
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,23,96,0.0,-321316.3047535209,4.75,24.0,204.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,23,95,0.0,-319239.86175799643,4.708333333333333,22.0,204.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,15,23,96,0.0,-321316.3047535209,4.75,24.0,204.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,1,15,29,96,0.0,-321818.84002803074,4.75,26.0,202.0,5,5
pges,res/networks/barley,barley.xbif50003_,1,15,29,96,0.0,-319884.24226842605,4.75,22.0,206.0,6,8
phc,res/networks/barley,barley.xbif50003_,1,15,29,96,0.0,-321818.84002803074,4.75,26.0,202.0,5,5
pfhcbes,res/networks/barley,barley.xbif50003_,2,15,2,101,0.0,-322805.66704663425,5.041666666666667,32.0,210.0,4,2
pges,res/networks/barley,barley.xbif50003_,2,15,2,93,0.0,-319260.2364099276,4.666666666666667,24.0,200.0,4,4
phc,res/networks/barley,barley.xbif50003_,2,15,2,97,0.0,-322294.1787882827,4.875,28.0,206.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,15,3,103,0.0,-323700.1715296156,5.083333333333333,28.0,216.0,6,2
pges,res/networks/barley,barley.xbif50003_,2,15,3,98,0.0,-319949.0520651772,4.875,30.0,204.0,4,3
phc,res/networks/barley,barley.xbif50003_,2,15,3,103,0.0,-323464.513884709,5.083333333333333,30.0,214.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,15,5,100,0.0,-323554.5167713681,4.958333333333333,28.0,210.0,4,2
pges,res/networks/barley,barley.xbif50003_,2,15,5,98,0.0,-320130.9441567628,4.833333333333333,26.0,206.0,4,16
phc,res/networks/barley,barley.xbif50003_,2,15,5,98,0.0,-322472.5585387269,4.875,26.0,208.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,15,7,105,0.0,-324532.2000563869,5.208333333333333,36.0,214.0,5,3
pges,res/networks/barley,barley.xbif50003_,2,15,7,96,0.0,-320895.02076470095,4.791666666666667,28.0,202.0,6,5
phc,res/networks/barley,barley.xbif50003_,2,15,7,102,0.0,-323420.89087014424,5.083333333333333,34.0,210.0,5,3
pfhcbes,res/networks/barley,barley.xbif50003_,2,15,11,100,0.0,-323123.25269025064,4.958333333333333,26.0,212.0,5,3
pges,res/networks/barley,barley.xbif50003_,2,15,11,94,0.0,-320899.7309823779,4.708333333333333,22.0,204.0,7,5
phc,res/networks/barley,barley.xbif50003_,2,15,11,100,0.0,-323123.25269025064,4.958333333333333,26.0,212.0,4,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,15,13,101,0.0,-322290.20998188225,5.0,30.0,210.0,4,2
pges,res/networks/barley,barley.xbif50003_,2,15,13,95,0.0,-319455.03004482324,4.708333333333333,24.0,202.0,6,5
phc,res/networks/barley,barley.xbif50003_,2,15,13,97,0.0,-321778.7217235307,4.833333333333333,26.0,206.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,15,17,96,0.0,-322163.3734053544,4.791666666666667,24.0,206.0,4,3
pges,res/networks/barley,barley.xbif50003_,2,15,17,93,0.0,-319138.84851009364,4.625,22.0,200.0,6,4
phc,res/networks/barley,barley.xbif50003_,2,15,17,97,0.0,-321336.0536963364,4.833333333333333,24.0,208.0,5,2
pfhcbes,res/networks/barley,barley.xbif50003_,2,15,19,99,0.0,-324019.23050986003,4.958333333333333,32.0,206.0,5,3
pges,res/networks/barley,barley.xbif50003_,2,15,19,96,0.0,-319976.26692958304,4.791666666666667,28.0,202.0,4,4
phc,res/networks/barley,barley.xbif50003_,2,15,19,97,0.0,-322844.5583391489,4.875,28.0,206.0,5,3
pfhcbes,res/networks/barley,barley.xbif50003_,2,15,23,106,0.0,-322577.32132728136,5.208333333333333,34.0,216.0,5,2
