algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-jc,munin,munin.xbif50007_,4,4,15,-1,1479,0.0,-936907.1406054234,3230.0,946.0,2284.0,45,8491.458
pges-jc,munin,munin.xbif50007_,4,4,5,-1,1428,0.0,-942108.23147177,3110.0,612.0,2498.0,100,9190.822
pges-jc,munin,munin.xbif50007_,8,8,10,-1,1488,0.0,-936436.0169604511,3288.0,944.0,2344.0,34,2486.442
pges-jc,munin,munin.xbif50007_,8,8,15,-1,1459,0.0,-950574.609296687,3264.0,548.0,2716.0,21,2228.095
pges-jc,munin,munin.xbif50007_,8,8,5,-1,1529,0.0,-935199.378684263,3316.0,1062.0,2254.0,65,2703.778
pges-jc,munin,munin.xbif50008_,16,16,10,-1,1652,0.0,-939529.5256446076,3620.0,1280.0,2340.0,32,1715.76
pges-jc,munin,munin.xbif50008_,16,16,15,-1,1565,0.0,-938667.864595563,3432.0,1150.0,2282.0,22,1416.277
pges-jc,munin,munin.xbif50008_,16,16,5,-1,1637,0.0,-939963.8166833337,3692.0,1278.0,2414.0,50,1844.825
pges-jc,munin,munin.xbif50008_,2,2,10,-1,1530,0.0,-940862.9361387851,3344.0,908.0,2436.0,74,13611.567
pges-jc,munin,munin.xbif50008_,2,2,15,-1,1460,0.0,-953002.4024403266,3278.0,494.0,2784.0,39,12854.454
pges-jc,munin,munin.xbif50008_,2,2,5,-1,1478,0.0,-961123.6985504212,3400.0,410.0,2990.0,100,13486.783
pges-jc,munin,munin.xbif50008_,4,4,10,-1,1550,0.0,-936466.9342112874,3338.0,1128.0,2210.0,70,9366.55
pges-jc,munin,munin.xbif50008_,4,4,15,-1,1576,0.0,-938346.9044012318,3454.0,1154.0,2300.0,50,9950.115
pges-jc,munin,munin.xbif50008_,4,4,5,-1,1469,0.0,-945068.8472844714,3258.0,654.0,2604.0,100,8728.038
pges-jc,munin,munin.xbif50008_,8,8,10,-1,1525,0.0,-939327.5384442359,3360.0,1000.0,2360.0,35,2810.363
pges-jc,munin,munin.xbif50008_,8,8,15,-1,1560,0.0,-936328.2578196177,3420.0,1134.0,2286.0,29,2783.373
pges-jc,munin,munin.xbif50008_,8,8,5,-1,1619,0.0,-941523.0680591253,3566.0,1252.0,2314.0,71,3114.836
pges-jc,munin,munin.xbif50009_,16,16,10,-1,1682,0.0,-1248728.0642760133,3806.0,84.0,3722.0,11,720.745
pges-jc,munin,munin.xbif50009_,16,16,5,-1,1613,0.0,-1090740.7212220607,3674.0,188.0,3486.0,27,848.744
pges-jc,munin,munin.xbif50009_,2,2,10,-1,1459,0.0,-931332.4456913363,3236.0,730.0,2506.0,71,13964.412
pges-jc,munin,munin.xbif50009_,2,2,15,-1,1486,0.0,-927938.300914105,3308.0,932.0,2376.0,54,13891.349
pges-jc,munin,munin.xbif50009_,2,2,5,-1,1512,0.0,-967404.4894821913,3464.0,330.0,3134.0,93,13089.877
pges-jc,munin,munin.xbif50009_,4,4,10,-1,1611,0.0,-1084261.6676821127,3662.0,180.0,3482.0,28,7399.755
pges-jc,munin,munin.xbif50009_,4,4,15,-1,1569,0.0,-985264.7784523971,3588.0,356.0,3232.0,25,7433.911
pges-jc,munin,munin.xbif50009_,4,4,5,-1,1481,0.0,-932650.9844570286,3280.0,734.0,2546.0,100,8295.93
pges-jc,munin,munin.xbif50009_,8,8,10,-1,1554,0.0,-930159.3626922099,3456.0,1076.0,2380.0,40,2306.38
pges-jc,munin,munin.xbif50009_,8,8,15,-1,1566,0.0,-958628.4523045189,3596.0,504.0,3092.0,18,2014.584
pges-jc,munin,munin.xbif50009_,8,8,5,-1,1654,0.0,-1166667.343134313,3754.0,140.0,3614.0,24,1713.025
pges-jc,munin,munin.xbif_,16,16,10,-1,1517,0.0,-935931.666906227,3370.0,1082.0,2288.0,33,1726.249
pges-jc,munin,munin.xbif_,16,16,15,-1,1575,0.0,-935782.4654162218,3428.0,1186.0,2242.0,24,1506.491
pges-jc,munin,munin.xbif_,16,16,5,-1,1569,0.0,-938227.3020437617,3492.0,1172.0,2320.0,50,1792.911
pges-jc,munin,munin.xbif_,2,2,10,-1,1640,0.0,-1192685.5078097144,3720.0,98.0,3622.0,23,12837.593
pges-jc,munin,munin.xbif_,2,2,15,-1,1497,0.0,-968900.1167827783,3420.0,380.0,3040.0,37,14305.634
pges-jc,munin,munin.xbif_,2,2,5,-1,1503,0.0,-964156.2378511851,3454.0,408.0,3046.0,100,14603.646
pges-jc,munin,munin.xbif_,4,4,10,-1,1703,0.0,-1277368.5283751006,3846.0,92.0,3754.0,15,7878.236
pges-jc,munin,munin.xbif_,4,4,15,-1,1467,0.0,-934279.6162165538,3210.0,944.0,2266.0,46,9676.533
pges-jc,munin,munin.xbif_,4,4,5,-1,1561,0.0,-1039935.7566186162,3572.0,230.0,3342.0,59,9241.034
pges-jc,munin,munin.xbif_,8,8,10,-1,1529,0.0,-934727.5450983925,3390.0,1100.0,2290.0,42,2885.367
pges-jc,munin,munin.xbif_,8,8,15,-1,1586,0.0,-936972.4801646052,3434.0,1154.0,2280.0,29,2765.311
pges-jc,munin,munin.xbif_,8,8,5,-1,1582,0.0,-1080643.1299823266,3616.0,198.0,3418.0,35,2310.937
pges-jc,pigs,pigs.xbif50001246_,16,16,10,-1,0,-1.0174095750054224,-1675245.1867934295,0.0,0.0,0.0,16,75.082
pges-jc,pigs,pigs.xbif50001246_,16,16,15,-1,12,-1.0168268157935723,-1676110.0976416753,28.0,28.0,0.0,13,65.796
pges-jc,pigs,pigs.xbif50001246_,16,16,5,-1,13,-1.016378803073902,-1676584.517950652,38.0,36.0,2.0,24,106.945
pges-jc,pigs,pigs.xbif50001246_,2,2,10,-1,0,-1.0237973029602954,-1674876.4283374716,0.0,0.0,0.0,45,377.674
pges-jc,pigs,pigs.xbif50001246_,2,2,15,-1,0,-1.023798535727569,-1674878.4940468934,0.0,0.0,0.0,32,391.444
pges-jc,pigs,pigs.xbif50001246_,2,2,5,-1,8,-1.0237835488792297,-1676700.6497001457,18.0,16.0,2.0,87,467.804
pges-jc,pigs,pigs.xbif50001246_,4,4,10,-1,0,-1.0238330952125199,-1675061.2761202308,0.0,0.0,0.0,28,86.394
pges-jc,pigs,pigs.xbif50001246_,4,4,15,-1,6,-1.0236711623412842,-1675523.392864265,12.0,12.0,0.0,20,71.421
pges-jc,pigs,pigs.xbif50001246_,4,4,5,-1,14,-1.02369649867683,-1676228.4427600326,36.0,36.0,0.0,48,116.791
pges-jc,pigs,pigs.xbif50001246_,8,8,10,-1,16,-1.023684495165626,-1676909.355221577,36.0,32.0,4.0,16,56.063
pges-jc,pigs,pigs.xbif50001246_,8,8,15,-1,18,-1.017040792027741,-1678017.5215114427,40.0,34.0,6.0,18,69.217
pges-jc,pigs,pigs.xbif50001246_,8,8,5,-1,27,-1.0237044695954607,-1678356.2469724899,66.0,60.0,6.0,37,122.398
pges-jc,pigs,pigs.xbif50001_,16,16,10,-1,12,-1.016730168286233,-1675205.1725108256,28.0,26.0,2.0,15,69.7
pges-jc,pigs,pigs.xbif50001_,16,16,15,-1,0,-1.0192594424840282,-1673894.3597202217,0.0,0.0,0.0,14,67.328
pges-jc,pigs,pigs.xbif50001_,16,16,5,-1,10,-1.0237754120925262,-1675331.2199345964,28.0,24.0,4.0,26,118.326
pges-jc,pigs,pigs.xbif50001_,2,2,10,-1,0,-1.0237945995048805,-1673874.2521560353,0.0,0.0,0.0,41,212.279
pges-jc,pigs,pigs.xbif50001_,2,2,15,-1,0,-1.023787256710536,-1673845.669335908,0.0,0.0,0.0,28,274.02
pges-jc,pigs,pigs.xbif50001_,2,2,5,-1,0,-1.0167983568834025,-1674053.277265092,0.0,0.0,0.0,82,237.43
pges-jc,pigs,pigs.xbif50001_,4,4,10,-1,0,-1.0238578098539555,-1673814.894826581,0.0,0.0,0.0,27,119.169
pges-jc,pigs,pigs.xbif50001_,4,4,15,-1,3,-1.0238762293773542,-1674381.031369361,6.0,4.0,2.0,19,98.488
pges-jc,pigs,pigs.xbif50001_,4,4,5,-1,8,-1.0235526491113882,-1674770.5193519543,28.0,28.0,0.0,54,172.093
pges-jc,pigs,pigs.xbif50001_,8,8,10,-1,9,-1.0237602314319736,-1675133.9439488135,22.0,20.0,2.0,16,57.601
pges-jc,pigs,pigs.xbif50001_,8,8,15,-1,2,-1.0167940617153128,-1674006.0197927293,8.0,8.0,0.0,16,66.738
pges-jc,pigs,pigs.xbif50001_,8,8,5,-1,17,-1.0164639780703866,-1676437.5776666708,38.0,34.0,4.0,34,106.101
pges-jc,pigs,pigs.xbif50002_,16,16,10,-1,16,-1.0142604913741566,-1674483.011363213,44.0,42.0,2.0,18,85.753
pges-jc,pigs,pigs.xbif50002_,16,16,15,-1,0,-1.0144351590271923,-1673076.1303889244,0.0,0.0,0.0,15,72.206
pges-jc,pigs,pigs.xbif50002_,16,16,5,-1,14,-1.0169772183440133,-1674511.8555000103,38.0,34.0,4.0,30,134.732
pges-jc,pigs,pigs.xbif50002_,2,2,10,-1,0,-1.029482069824054,-1672969.793676794,0.0,0.0,0.0,47,387.997
pges-jc,pigs,pigs.xbif50002_,2,2,15,-1,0,-1.016789700379039,-1672888.9816944199,0.0,0.0,0.0,32,378.61
pges-jc,pigs,pigs.xbif50002_,2,2,5,-1,0,-1.035278344129576,-1673099.6046451163,0.0,0.0,0.0,88,454.024
pges-jc,pigs,pigs.xbif50002_,4,4,10,-1,6,-1.0156136702191545,-1673734.880970655,18.0,16.0,2.0,33,171.243
pges-jc,pigs,pigs.xbif50002_,4,4,15,-1,10,-1.0155828630092545,-1673940.5762314028,24.0,22.0,2.0,22,144.547
pges-jc,pigs,pigs.xbif50002_,4,4,5,-1,0,-1.01682523623944,-1673104.2892403302,0.0,0.0,0.0,59,163.002
pges-jc,pigs,pigs.xbif50002_,8,8,10,-1,0,-1.0168165723348566,-1673020.8794261871,0.0,0.0,0.0,28,98.47
pges-jc,pigs,pigs.xbif50002_,8,8,15,-1,4,-1.0171437568991337,-1673417.439370695,16.0,16.0,0.0,18,70.099
pges-jc,pigs,pigs.xbif50002_,8,8,5,-1,24,-1.0193039520277298,-1675833.098123192,68.0,66.0,2.0,36,107.797
pges-jc,pigs,pigs.xbif50003_,16,16,10,-1,0,-1.0193066332449643,-1674761.783652841,0.0,0.0,0.0,18,85.513
pges-jc,pigs,pigs.xbif50003_,16,16,15,-1,5,-1.018895446858905,-1675373.7722838605,10.0,8.0,2.0,14,70.718
pges-jc,pigs,pigs.xbif50003_,16,16,5,-1,14,-1.0237009227909257,-1676166.8999749688,42.0,40.0,2.0,33,165.839
pges-jc,pigs,pigs.xbif50003_,2,2,10,-1,0,-1.0233062022274793,-1674496.8696217611,0.0,0.0,0.0,38,87.956
pges-jc,pigs,pigs.xbif50003_,2,2,15,-1,8,-1.0234699070453845,-1675291.7749384367,28.0,28.0,0.0,29,90.725
pges-jc,pigs,pigs.xbif50003_,2,2,5,-1,0,-1.02379859655953,-1674517.1571615692,0.0,0.0,0.0,74,131.062
pges-jc,pigs,pigs.xbif50003_,4,4,10,-1,11,-1.0208311495671532,-1676641.4030187535,28.0,24.0,4.0,30,91.918
pges-jc,pigs,pigs.xbif50003_,4,4,15,-1,0,-1.0236928104693384,-1674525.036972317,0.0,0.0,0.0,26,92.827
pges-jc,pigs,pigs.xbif50003_,4,4,5,-1,34,-1.0240488250139395,-1678962.1267818958,78.0,70.0,8.0,59,151.765
pges-jc,pigs,pigs.xbif50003_,8,8,10,-1,9,-1.0222255056101461,-1675543.0666093114,26.0,26.0,0.0,25,89.431
pges-jc,pigs,pigs.xbif50003_,8,8,15,-1,4,-1.0195254137341307,-1674993.6594313434,16.0,16.0,0.0,18,63.592
pges-jc,pigs,pigs.xbif50003_,8,8,5,-1,19,-1.0227731447957626,-1677159.8838079567,60.0,58.0,2.0,39,124.64
pges-jc,pigs,pigs.xbif50004_,16,16,10,-1,19,-1.0170620749806365,-1677687.5872050843,50.0,46.0,4.0,18,86.842
pges-jc,pigs,pigs.xbif50004_,16,16,15,-1,5,-1.0169773997039235,-1676481.932719222,10.0,8.0,2.0,16,78.964
pges-jc,pigs,pigs.xbif50004_,16,16,5,-1,13,-1.0232372656163975,-1677227.1304765171,40.0,36.0,4.0,26,116.745
pges-jc,pigs,pigs.xbif50004_,2,2,10,-1,0,-1.0237885323185896,-1675458.7089347085,0.0,0.0,0.0,48,436.987
pges-jc,pigs,pigs.xbif50004_,2,2,15,-1,0,-1.023789369123,-1675458.3223348518,0.0,0.0,0.0,32,436.169
pges-jc,pigs,pigs.xbif50004_,2,2,5,-1,4,-1.0236368928488546,-1676389.8341197837,12.0,12.0,0.0,87,329.915
pges-jc,pigs,pigs.xbif50004_,4,4,10,-1,5,-1.0236527872649726,-1676061.070460986,14.0,14.0,0.0,28,100.056
pges-jc,pigs,pigs.xbif50004_,4,4,15,-1,0,-1.02372204665785,-1675484.2478616994,0.0,0.0,0.0,20,78.31
pges-jc,pigs,pigs.xbif50004_,4,4,5,-1,11,-1.0233626730260272,-1676593.3606571804,32.0,32.0,0.0,48,107.603
pges-jc,pigs,pigs.xbif50004_,8,8,10,-1,0,-1.0163341997767903,-1675669.355934919,0.0,0.0,0.0,24,79.568
pges-jc,pigs,pigs.xbif50004_,8,8,15,-1,0,-1.0236178004220846,-1675612.9525439336,0.0,0.0,0.0,17,57.168
pges-jc,pigs,pigs.xbif50004_,8,8,5,-1,15,-1.0144418980944463,-1677158.5700145673,38.0,36.0,2.0,39,122.534
pges-jc,pigs,pigs.xbif50005_,16,16,10,-1,15,-1.0139813880086195,-1677480.0509573352,36.0,34.0,2.0,19,95.203
pges-jc,pigs,pigs.xbif50005_,16,16,15,-1,9,-1.0168411188235036,-1676902.302142076,30.0,30.0,0.0,17,86.481
pges-jc,pigs,pigs.xbif50005_,16,16,5,-1,7,-1.022645226765948,-1677326.0268000162,18.0,18.0,0.0,24,104.898
pges-jc,pigs,pigs.xbif50005_,2,2,10,-1,3,-1.02697195402086,-1676331.2014912185,6.0,6.0,0.0,41,215.13
pges-jc,pigs,pigs.xbif50005_,2,2,15,-1,6,-1.0230610641726818,-1676570.5571948397,12.0,12.0,0.0,29,197.515
pges-jc,pigs,pigs.xbif50005_,2,2,5,-1,0,-1.0238266196512826,-1676307.0507147578,0.0,0.0,0.0,74,237.752
pges-jc,pigs,pigs.xbif50005_,4,4,10,-1,6,-1.0235060338681643,-1676934.628868928,14.0,10.0,4.0,23,76.32
pges-jc,pigs,pigs.xbif50005_,4,4,15,-1,16,-1.0235091812478438,-1678145.183080448,40.0,34.0,6.0,19,69.462
pges-jc,pigs,pigs.xbif50005_,4,4,5,-1,20,-1.0232030014097913,-1678576.917246188,58.0,52.0,6.0,43,109.984
pges-jc,pigs,pigs.xbif50005_,8,8,10,-1,11,-1.023607446423429,-1677513.8771611878,32.0,30.0,2.0,24,85.006
pges-jc,pigs,pigs.xbif50005_,8,8,15,-1,26,-1.0183252954134951,-1679013.5797090882,72.0,66.0,6.0,12,40.686
pges-jc,pigs,pigs.xbif50005_,8,8,5,-1,16,-1.0167044637181988,-1677666.5392103388,40.0,40.0,0.0,34,104.683
pges-jc,pigs,pigs.xbif50006_,16,16,10,-1,7,-1.0166335603843533,-1677192.1433566622,22.0,22.0,0.0,16,75.935
pges-jc,pigs,pigs.xbif50006_,16,16,15,-1,6,-1.0168871431571758,-1677006.5531434002,16.0,16.0,0.0,15,75.578
pges-jc,pigs,pigs.xbif50006_,16,16,5,-1,11,-1.0168811087027354,-1678438.0932242188,26.0,22.0,4.0,29,137.673
pges-jc,pigs,pigs.xbif50006_,2,2,10,-1,0,-1.023792061346236,-1676349.7698091215,0.0,0.0,0.0,38,224.19
pges-jc,pigs,pigs.xbif50006_,2,2,15,-1,0,-1.0163333234887333,-1676373.4775935905,0.0,0.0,0.0,29,226.251
pges-jc,pigs,pigs.xbif50006_,2,2,5,-1,2,-1.0168390114154435,-1677137.7325680046,4.0,4.0,0.0,72,294.059
pges-jc,pigs,pigs.xbif50006_,4,4,10,-1,0,-1.0166315339750442,-1676428.0756195905,0.0,0.0,0.0,27,91.714
pges-jc,pigs,pigs.xbif50006_,4,4,15,-1,5,-1.0170348584935158,-1677380.1776385217,10.0,8.0,2.0,23,84.309
pges-jc,pigs,pigs.xbif50006_,4,4,5,-1,18,-1.0187926379548835,-1678783.7404782644,38.0,36.0,2.0,45,114.979
pges-jc,pigs,pigs.xbif50006_,8,8,10,-1,2,-1.0167920371517543,-1676921.952369605,4.0,4.0,0.0,25,79.207
pges-jc,pigs,pigs.xbif50006_,8,8,15,-1,15,-1.0271935727828871,-1678192.9884233866,38.0,36.0,2.0,16,64.234
pges-jc,pigs,pigs.xbif50006_,8,8,5,-1,6,-1.016457923981946,-1677615.6500064337,16.0,16.0,0.0,36,97.535
pges-jc,pigs,pigs.xbif50007_,16,16,10,-1,8,-1.019219777863907,-1676255.9629770955,22.0,18.0,4.0,9,36.252
pges-jc,pigs,pigs.xbif50007_,16,16,15,-1,2,-1.0189795884633799,-1675124.9341755065,8.0,8.0,0.0,10,46.316
pges-jc,pigs,pigs.xbif50007_,16,16,5,-1,35,-1.01664458136037,-1680066.7441774847,88.0,78.0,10.0,26,121.279
pges-jc,pigs,pigs.xbif50007_,2,2,10,-1,2,-1.0236417528899995,-1675019.9483566002,8.0,8.0,0.0,39,137.211
pges-jc,pigs,pigs.xbif50007_,2,2,15,-1,3,-1.0236263297843837,-1675415.0933194335,8.0,6.0,2.0,28,127.205
pges-jc,pigs,pigs.xbif50007_,2,2,5,-1,0,-1.0237730744973361,-1675048.6528412171,0.0,0.0,0.0,69,156.716
pges-jc,pigs,pigs.xbif50007_,4,4,10,-1,0,-1.0238585052550802,-1674922.4912388674,0.0,0.0,0.0,26,73.575
pges-jc,pigs,pigs.xbif50007_,4,4,15,-1,0,-1.0237513495079802,-1674949.149889078,0.0,0.0,0.0,15,58.949
pges-jc,pigs,pigs.xbif50007_,4,4,5,-1,6,-1.0237474810564782,-1675519.5796100425,16.0,16.0,0.0,47,106.404
pges-jc,pigs,pigs.xbif50007_,8,8,10,-1,9,-1.016547041413244,-1676466.7107524662,22.0,18.0,4.0,20,56.41
pges-jc,pigs,pigs.xbif50007_,8,8,15,-1,0,-1.0193451762444274,-1674939.8152980276,0.0,0.0,0.0,13,48.861
pges-jc,pigs,pigs.xbif50007_,8,8,5,-1,8,-1.0237079616389968,-1675695.051702686,26.0,26.0,0.0,27,68.785
pges-jc,pigs,pigs.xbif50008_,16,16,10,-1,0,-1.023589494402608,-1675281.2967429904,0.0,0.0,0.0,15,68.584
pges-jc,pigs,pigs.xbif50008_,16,16,15,-1,0,-1.0193551660017206,-1675271.899369372,0.0,0.0,0.0,14,70.51
pges-jc,pigs,pigs.xbif50008_,16,16,5,-1,28,-1.0235477765941952,-1679228.5494582187,72.0,64.0,8.0,22,95.949
pges-jc,pigs,pigs.xbif50008_,2,2,10,-1,0,-1.0237994646377393,-1675222.8341293673,0.0,0.0,0.0,35,123.017
pges-jc,pigs,pigs.xbif50008_,2,2,15,-1,0,-1.0237959355816497,-1675222.129868478,0.0,0.0,0.0,25,114.419
pges-jc,pigs,pigs.xbif50008_,2,2,5,-1,6,-1.0261402881078823,-1675785.6531520234,16.0,16.0,0.0,66,155.562
pges-jc,pigs,pigs.xbif50008_,4,4,10,-1,4,-1.0143627062610554,-1676121.4158990027,8.0,6.0,2.0,28,92.193
pges-jc,pigs,pigs.xbif50008_,4,4,15,-1,0,-1.023860135565751,-1675220.1205737635,0.0,0.0,0.0,20,71.837
pges-jc,pigs,pigs.xbif50008_,4,4,5,-1,20,-1.0329512792908924,-1677074.492078186,54.0,54.0,0.0,46,107.79
pges-jc,pigs,pigs.xbif50008_,8,8,10,-1,10,-1.02383343636716,-1676959.117768182,22.0,18.0,4.0,18,54.337
pges-jc,pigs,pigs.xbif50008_,8,8,15,-1,9,-1.016740544203857,-1676018.5299114652,28.0,28.0,0.0,16,64.102
pges-jc,pigs,pigs.xbif50008_,8,8,5,-1,6,-1.0232796257166703,-1676582.9052253026,16.0,14.0,2.0,33,104.828
pges-jc,pigs,pigs.xbif50009_,16,16,10,-1,5,-1.019267985264182,-1677588.3753142839,18.0,18.0,0.0,20,97.825
pges-jc,pigs,pigs.xbif50009_,16,16,15,-1,3,-1.0193277453833676,-1677511.0763694241,10.0,10.0,0.0,17,86.571
pges-jc,pigs,pigs.xbif50009_,16,16,5,-1,27,-1.0235322900749373,-1680312.3707325389,80.0,78.0,2.0,35,178.356
pges-jc,pigs,pigs.xbif50009_,2,2,10,-1,0,-1.0238128498509893,-1677052.9874326754,0.0,0.0,0.0,39,165.1
pges-jc,pigs,pigs.xbif50009_,2,2,15,-1,9,-1.0236997665797591,-1680447.0880001679,18.0,10.0,8.0,25,160.712
pges-jc,pigs,pigs.xbif50009_,2,2,5,-1,5,-1.0233243470066182,-1677595.4807119274,20.0,20.0,0.0,76,214.609
pges-jc,pigs,pigs.xbif50009_,4,4,10,-1,4,-1.023731461244946,-1677667.088886655,12.0,12.0,0.0,30,92.829
pges-jc,pigs,pigs.xbif50009_,4,4,15,-1,0,-1.0234977383703616,-1677155.3001216578,0.0,0.0,0.0,23,91.912
pges-jc,pigs,pigs.xbif50009_,4,4,5,-1,8,-1.0145824890540183,-1678082.7349415629,26.0,24.0,2.0,51,112.455
pges-jc,pigs,pigs.xbif50009_,8,8,10,-1,8,-1.023773162157026,-1677791.5065581875,20.0,20.0,0.0,22,72.829
pges-jc,pigs,pigs.xbif50009_,8,8,15,-1,0,-1.023846644885951,-1677027.6003145843,0.0,0.0,0.0,17,58.121
pges-jc,pigs,pigs.xbif50009_,8,8,5,-1,5,-1.0238615536675766,-1677854.854175592,14.0,14.0,0.0,36,98.502
pges-jc,pigs,pigs.xbif_,16,16,10,-1,9,-1.016239558741378,-1675847.9053007802,24.0,22.0,2.0,15,67.869
pges-jc,pigs,pigs.xbif_,16,16,15,-1,5,-1.0191313246690865,-1675155.144435084,14.0,14.0,0.0,10,45.774
pges-jc,pigs,pigs.xbif_,16,16,5,-1,10,-1.0232613881173667,-1676363.4921830709,30.0,26.0,4.0,26,119.105
pges-jc,pigs,pigs.xbif_,2,2,10,-1,0,-1.0237997621628174,-1674887.3883358971,0.0,0.0,0.0,42,336.782
pges-jc,pigs,pigs.xbif_,2,2,15,-1,0,-1.0238036315563894,-1674838.0497462668,0.0,0.0,0.0,29,327.758
pges-jc,pigs,pigs.xbif_,2,2,5,-1,0,-1.0237867687605404,-1675045.7985119156,0.0,0.0,0.0,80,404.934
pges-jc,pigs,pigs.xbif_,4,4,10,-1,0,-1.023791463685131,-1674863.416340927,0.0,0.0,0.0,28,114.471
pges-jc,pigs,pigs.xbif_,4,4,15,-1,6,-1.0324299372351273,-1675399.2547683134,16.0,16.0,0.0,20,109.324
pges-jc,pigs,pigs.xbif_,4,4,5,-1,6,-1.0233819777551312,-1675444.947310085,16.0,16.0,0.0,51,133.109
pges-jc,pigs,pigs.xbif_,8,8,10,-1,6,-1.0233341426717468,-1675575.09347671,12.0,12.0,0.0,21,72.876
pges-jc,pigs,pigs.xbif_,8,8,15,-1,0,-1.023635690669788,-1674936.2958707479,0.0,0.0,0.0,14,49.256
pges-jc,pigs,pigs.xbif_,8,8,5,-1,6,-1.0229550925345579,-1675671.83266395,16.0,16.0,0.0,37,112.697
pges-jc,water,water.xbif50001246_,16,16,10,-1,88,-0.49470313024150037,-65841.56348033284,212.0,6.0,206.0,6,1.026
pges-jc,water,water.xbif50001246_,16,16,15,-1,88,-0.49470313024150037,-65841.56348033284,212.0,6.0,206.0,6,1.004
pges-jc,water,water.xbif50001246_,16,16,5,-1,92,-0.4700272240115851,-66840.78892737918,220.0,8.0,212.0,7,1.205
pges-jc,water,water.xbif50001246_,2,2,10,-1,88,-0.5067034334805485,-65863.3013612216,212.0,6.0,206.0,6,1.639
pges-jc,water,water.xbif50001246_,2,2,15,-1,88,-0.4817307285197705,-65841.56348033283,212.0,6.0,206.0,6,1.565
pges-jc,water,water.xbif50001246_,2,2,5,-1,91,-0.4627614780453296,-65864.5708219009,220.0,8.0,212.0,9,1.79
pges-jc,water,water.xbif50001246_,4,4,10,-1,88,-0.48608814003414097,-65841.56348033284,212.0,6.0,206.0,5,1.054
pges-jc,water,water.xbif50001246_,4,4,15,-1,88,-0.49219215395863164,-65938.3679957953,212.0,6.0,206.0,5,0.912
pges-jc,water,water.xbif50001246_,4,4,5,-1,88,-0.5067034334805485,-65863.3013612216,212.0,6.0,206.0,6,0.957
pges-jc,water,water.xbif50001246_,8,8,10,-1,88,-0.47329604471367465,-65841.56348033284,212.0,6.0,206.0,7,1.276
pges-jc,water,water.xbif50001246_,8,8,15,-1,88,-0.47329604471367465,-65841.56348033284,212.0,6.0,206.0,7,1.028
pges-jc,water,water.xbif50001246_,8,8,5,-1,88,-0.47772597766555364,-65841.56348033284,212.0,6.0,206.0,5,0.747
pges-jc,water,water.xbif50001_,16,16,10,-1,82,-0.5143599941084249,-65778.98887462275,200.0,0.0,200.0,8,1.275
pges-jc,water,water.xbif50001_,16,16,15,-1,82,-0.5143599941084249,-65778.98887462275,200.0,0.0,200.0,8,1.227
pges-jc,water,water.xbif50001_,16,16,5,-1,92,-0.46820186243072537,-67290.9343554805,222.0,8.0,214.0,7,1.088
pges-jc,water,water.xbif50001_,2,2,10,-1,90,-0.4957066346959668,-65816.34325416158,218.0,6.0,212.0,8,1.522
pges-jc,water,water.xbif50001_,2,2,15,-1,87,-0.4737086076336409,-65871.40818006475,212.0,6.0,206.0,7,1.673
pges-jc,water,water.xbif50001_,2,2,5,-1,90,-0.5079302550820274,-65816.34325416158,218.0,6.0,212.0,9,1.59
pges-jc,water,water.xbif50001_,4,4,10,-1,92,-0.4969887904822699,-65754.96152098439,222.0,8.0,214.0,5,0.728
pges-jc,water,water.xbif50001_,4,4,15,-1,88,-0.48041244806425965,-65812.31107908269,214.0,2.0,212.0,6,0.646
pges-jc,water,water.xbif50001_,4,4,5,-1,90,-0.5028330786720786,-65839.51478778507,216.0,4.0,212.0,8,1.194
pges-jc,water,water.xbif50001_,8,8,10,-1,92,-0.48417769756495127,-66727.63959374318,222.0,6.0,216.0,6,0.825
pges-jc,water,water.xbif50001_,8,8,15,-1,84,-0.5015387219022631,-65755.54011510819,204.0,2.0,202.0,6,1.52
pges-jc,water,water.xbif50001_,8,8,5,-1,88,-0.5079994632894421,-65822.50406016085,214.0,2.0,212.0,6,1.1
pges-jc,water,water.xbif50002_,16,16,10,-1,86,-0.49941628614049816,-65984.03832127115,212.0,8.0,204.0,5,0.945
pges-jc,water,water.xbif50002_,16,16,15,-1,86,-0.49941628614049816,-65984.03832127115,212.0,8.0,204.0,5,1.001
pges-jc,water,water.xbif50002_,16,16,5,-1,90,-0.48467677529827496,-65932.81690653623,218.0,2.0,216.0,4,0.858
pges-jc,water,water.xbif50002_,2,2,10,-1,95,-0.4982867290840611,-66054.06438106534,230.0,8.0,222.0,4,3.355
pges-jc,water,water.xbif50002_,2,2,15,-1,86,-0.48389355319009675,-66018.87769264629,212.0,6.0,206.0,5,1.499
pges-jc,water,water.xbif50002_,2,2,5,-1,93,-0.4895532221778078,-65990.32649873638,226.0,14.0,212.0,9,1.939
pges-jc,water,water.xbif50002_,4,4,10,-1,87,-0.4828756293965437,-65848.01573119857,212.0,6.0,206.0,5,0.81
pges-jc,water,water.xbif50002_,4,4,15,-1,90,-0.480974029985772,-65918.4119372853,218.0,4.0,214.0,5,1.106
pges-jc,water,water.xbif50002_,4,4,5,-1,86,-0.4983560048264647,-65888.27594297097,210.0,2.0,208.0,6,0.832
