algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pges,res/networks/child,child.xbif50008_,4,5,5,2,-0.6144837866459634,-62949.0878598102,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,4,5,5,7,-0.4693532599458374,-63635.48709394643,0.9,12.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,4,5,7,3,-0.7268146494743272,-63001.58374207326,0.4,4.0,4.0,5,0
pges,res/networks/child,child.xbif50008_,4,5,7,5,-0.6853003522264358,-63078.60466496786,0.6,4.0,8.0,6,0
phc,res/networks/child,child.xbif50008_,4,5,7,3,-0.7268146494743272,-63001.58374207326,0.4,4.0,4.0,5,0
pfhcbes,res/networks/child,child.xbif50008_,4,5,11,8,-0.5551137548079048,-63687.1839024408,1.1,16.0,6.0,6,0
pges,res/networks/child,child.xbif50008_,4,5,11,4,-0.6471145549019034,-63674.82654793089,0.4,2.0,6.0,6,0
phc,res/networks/child,child.xbif50008_,4,5,11,8,-0.6703993102492153,-63853.92519455706,0.9,12.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,4,5,13,9,-0.6570798552953474,-64304.43901991241,1.2,16.0,8.0,4,0
pges,res/networks/child,child.xbif50008_,4,5,13,6,-0.47793433161570925,-64254.58293187253,0.8,8.0,8.0,6,0
phc,res/networks/child,child.xbif50008_,4,5,13,12,-0.7506842609387522,-64433.95582507007,1.6,20.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,4,5,17,3,-0.6601619189864297,-63252.52342511121,0.4,4.0,4.0,5,0
pges,res/networks/child,child.xbif50008_,4,5,17,10,-0.5127578246171253,-64457.833657826945,1.4,16.0,12.0,5,0
phc,res/networks/child,child.xbif50008_,4,5,17,3,-0.6463248892536205,-63252.52342511121,0.4,4.0,4.0,5,0
pfhcbes,res/networks/child,child.xbif50008_,4,5,19,5,-0.6709845699972937,-64021.350253039855,0.7,8.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,4,5,19,3,-0.6050982546907437,-63279.20200567461,0.4,4.0,4.0,7,0
phc,res/networks/child,child.xbif50008_,4,5,19,9,-0.5693240006401246,-64481.26393236357,1.3,16.0,10.0,5,0
pfhcbes,res/networks/child,child.xbif50008_,4,5,23,7,-0.5605421785186314,-63498.7645768779,1.0,14.0,6.0,7,0
pges,res/networks/child,child.xbif50008_,4,5,23,5,-0.6645068912227127,-62984.50561407493,0.6,2.0,10.0,7,0
phc,res/networks/child,child.xbif50008_,4,5,23,7,-0.5605421785186314,-63498.7645768779,1.0,14.0,6.0,5,0
pfhcbes,res/networks/child,child.xbif50008_,4,5,29,9,-0.6770961089733838,-63934.52978086332,1.3,16.0,10.0,5,0
pges,res/networks/child,child.xbif50008_,4,5,29,6,-0.6672125593336758,-63852.57531135411,0.9,12.0,6.0,6,0
phc,res/networks/child,child.xbif50008_,4,5,29,15,-0.6339025562342971,-64193.951101137136,2.0,22.0,18.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,2,4,-0.6637476013820663,-63040.014647579424,0.6,8.0,4.0,4,0
pges,res/networks/child,child.xbif50008_,6,5,2,4,-0.6206445737787558,-63013.09141846144,0.4,2.0,6.0,4,0
phc,res/networks/child,child.xbif50008_,6,5,2,4,-0.6637476013820663,-63040.014647579424,0.6,8.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,3,8,-0.7280324972934661,-64216.26695409194,1.2,18.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,6,5,3,2,-0.6740564217197872,-62949.08785981019,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,6,5,3,8,-0.7280324972934661,-64216.26695409194,1.2,18.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,5,10,-0.6454444372805229,-64588.58266226239,1.3,20.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,6,5,5,4,-0.650780722101613,-63934.19914815362,0.6,6.0,6.0,7,0
phc,res/networks/child,child.xbif50008_,6,5,5,7,-0.683559406673954,-64445.15999223011,0.7,8.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,7,8,-0.6142695570913379,-64270.16709280863,0.9,10.0,8.0,4,0
pges,res/networks/child,child.xbif50008_,6,5,7,6,-0.5801738123370185,-63979.84047247885,0.7,4.0,10.0,4,0
phc,res/networks/child,child.xbif50008_,6,5,7,5,-0.7069371758447294,-63814.14440584793,0.7,8.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,11,4,-0.671370131810103,-63674.82654793089,0.4,2.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,6,5,11,3,-0.6037121744779171,-63279.20200567462,0.4,4.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,6,5,11,4,-0.671370131810103,-63674.82654793089,0.4,2.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,13,4,-0.689665861551138,-63761.64852358487,0.5,4.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,6,5,13,2,-0.720840967196817,-62949.0878598102,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50008_,6,5,13,4,-0.689665861551138,-63761.64852358487,0.5,4.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,17,5,-0.6617212698981275,-63761.9776528171,0.6,6.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,6,5,17,2,-0.6580276733257066,-63165.37232022499,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,6,5,17,5,-0.6617212698981275,-63761.9776528171,0.6,6.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,19,5,-0.5765024604270061,-63551.419631673525,0.6,6.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,6,5,19,4,-0.5626601098966076,-63013.09141846143,0.4,2.0,6.0,5,0
phc,res/networks/child,child.xbif50008_,6,5,19,5,-0.6532540051081284,-63551.41963167352,0.6,6.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,23,5,-0.5217103137559758,-63740.426989810214,0.5,4.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,6,5,23,5,-0.6878328122505768,-63078.604664967876,0.6,4.0,8.0,7,0
phc,res/networks/child,child.xbif50008_,6,5,23,8,-0.5741927152813847,-63606.90128955992,1.1,12.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,5,29,7,-0.6329392736104567,-64765.53895392993,1.0,12.0,8.0,3,0
pges,res/networks/child,child.xbif50008_,6,5,29,4,-0.6219628760450835,-62994.729184135416,0.4,0.0,8.0,6,0
phc,res/networks/child,child.xbif50008_,6,5,29,6,-0.6474079455225983,-64078.342100472655,0.8,10.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,2,4,-0.6753306331753259,-63674.826547930876,0.4,2.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,8,5,2,6,-0.5307546106809368,-63979.84047247885,0.7,4.0,10.0,5,0
phc,res/networks/child,child.xbif50008_,8,5,2,4,-0.6708684618715487,-63674.826547930876,0.4,2.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,3,8,-0.6440048436256743,-64269.84056210475,1.3,20.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,8,5,3,7,-0.613589005360924,-63347.528127942765,0.8,6.0,10.0,4,0
phc,res/networks/child,child.xbif50008_,8,5,3,7,-0.6927202683252264,-64112.277040809066,1.1,16.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,5,8,-0.6288642628244696,-64878.94114088712,1.1,16.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,8,5,5,4,-0.6749427310293519,-62994.729184135416,0.4,0.0,8.0,5,0
phc,res/networks/child,child.xbif50008_,8,5,5,8,-0.6288642628244696,-64878.94114088712,1.1,16.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,7,7,-0.7134150116141156,-64398.29752299158,0.9,12.0,6.0,3,0
pges,res/networks/child,child.xbif50008_,8,5,7,7,-0.5472661362683723,-64839.0774331816,0.7,4.0,10.0,5,0
phc,res/networks/child,child.xbif50008_,8,5,7,10,-0.6670550524756116,-64239.505316037576,1.5,18.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,11,6,-0.6118620314079507,-63901.29551073415,0.9,12.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,8,5,11,5,-0.5822186599605185,-63324.84332999984,0.6,4.0,8.0,5,0
phc,res/networks/child,child.xbif50008_,8,5,11,6,-0.6478757172427997,-63901.295510734155,0.9,12.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,13,9,-0.5743589107252085,-64186.82709023949,1.2,14.0,10.0,5,0
pges,res/networks/child,child.xbif50008_,8,5,13,2,-0.5481257969746727,-62949.0878598102,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50008_,8,5,13,10,-0.7362864231163178,-64404.42166401955,1.4,18.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,17,11,-0.6359346860698813,-65193.82644422585,1.6,24.0,8.0,3,0
pges,res/networks/child,child.xbif50008_,8,5,17,8,-0.590220402031701,-64187.58819608386,1.0,12.0,8.0,4,0
phc,res/networks/child,child.xbif50008_,8,5,17,11,-0.6359346860698813,-65193.82644422585,1.6,24.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,19,7,-0.6257074298416204,-64444.56787045935,0.9,10.0,8.0,4,0
pges,res/networks/child,child.xbif50008_,8,5,19,4,-0.6126887159757091,-62994.729184135416,0.4,0.0,8.0,4,0
phc,res/networks/child,child.xbif50008_,8,5,19,5,-0.5755725234712965,-63551.419631673525,0.6,6.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,23,3,-0.7348381720984396,-63502.27592336213,0.3,0.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,8,5,23,6,-0.6418848004139712,-63979.840472478856,0.7,4.0,10.0,4,0
phc,res/networks/child,child.xbif50008_,8,5,23,3,-0.7348381720984396,-63502.27592336213,0.3,0.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,5,29,4,-0.5870109066707324,-63229.37587887623,0.4,2.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,8,5,29,2,-0.621625614620218,-62949.08785981019,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,8,5,29,3,-0.5752097262846825,-63809.544628757685,0.4,4.0,4.0,4,0
ges,res/networks/child,child.xbif50008_,0,10,-1,20,-0.6675338917749778,-67679.92945041423,2.1,0.0,42.0,0,0
hc,res/networks/child,child.xbif50008_,1,10,-1,6,-0.6117833791418835,-63211.53465248876,0.8,10.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,2,6,-0.6760718456410862,-63211.53465248875,0.8,10.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,2,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,2,6,-0.6760718456410862,-63211.53465248875,0.8,10.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,3,5,-0.6457184654316752,-63159.038770225685,0.6,6.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,3,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,3,5,-0.6457184654316752,-63159.038770225685,0.6,6.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,5,4,-0.7172902983665441,-63761.64852358486,0.5,4.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,5,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,5,4,-0.7172902983665441,-63761.64852358486,0.5,4.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,7,5,-0.7040812106712716,-63192.97857185381,0.6,6.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,7,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,7,5,-0.7040812106712716,-63192.97857185381,0.6,6.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,11,6,-0.6747253929786228,-63852.57531135409,0.9,12.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,11,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,11,6,-0.6747253929786228,-63852.57531135409,0.9,12.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,13,6,-0.7167317762279831,-63852.57531135409,0.9,12.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,13,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,13,6,-0.7167317762279831,-63852.57531135409,0.9,12.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,17,6,-0.7167317762279831,-63852.57531135409,0.9,12.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,17,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,17,6,-0.7167317762279831,-63852.57531135409,0.9,12.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,19,2,-0.6717134052034186,-62949.087859810184,0.2,0.0,4.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,19,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,19,2,-0.6717134052034186,-62949.087859810184,0.2,0.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,23,7,-0.6630852939221537,-63905.07119361716,1.1,16.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,23,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,23,7,-0.6630852939221537,-63905.07119361716,1.1,16.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,1,10,29,2,-0.6717134052034186,-62949.087859810184,0.2,0.0,4.0,4,0
pges,res/networks/child,child.xbif50008_,1,10,29,2,-0.6502329163715962,-62949.087859810184,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,1,10,29,2,-0.6717134052034186,-62949.087859810184,0.2,0.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,2,5,-0.5959083301566608,-63048.385140386825,0.6,6.0,6.0,6,0
pges,res/networks/child,child.xbif50008_,2,10,2,2,-0.6710384773858773,-63165.372320225,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50008_,2,10,2,5,-0.5959083301566608,-63048.385140386825,0.6,6.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,3,7,-0.6683695309148244,-63323.23490130136,1.0,10.0,10.0,5,0
pges,res/networks/child,child.xbif50008_,2,10,3,2,-0.6326396872693353,-62949.087859810206,0.2,0.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,2,10,3,7,-0.6683695309148244,-63323.23490130136,1.0,10.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,5,7,-0.6589500991080055,-63797.066277849604,0.9,6.0,12.0,7,0
pges,res/networks/child,child.xbif50008_,2,10,5,5,-0.5620334346912509,-63078.604664967854,0.6,4.0,8.0,7,0
phc,res/networks/child,child.xbif50008_,2,10,5,7,-0.7780058900052458,-63797.066277849604,0.9,6.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,7,4,-0.6439487024925532,-63385.21093842287,0.6,8.0,4.0,4,0
pges,res/networks/child,child.xbif50008_,2,10,7,3,-0.6450558260054923,-63036.23896469641,0.4,4.0,4.0,4,0
phc,res/networks/child,child.xbif50008_,2,10,7,4,-0.6202575547619886,-63385.21093842287,0.6,8.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,11,4,-0.7709727729727106,-63013.09141846142,0.4,2.0,6.0,8,0
pges,res/networks/child,child.xbif50008_,2,10,11,5,-0.6676082236904163,-62984.50561407494,0.6,2.0,10.0,6,0
phc,res/networks/child,child.xbif50008_,2,10,11,4,-0.763094057939417,-63013.09141846142,0.4,2.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,13,5,-0.6221734529905284,-63339.88805095988,0.6,4.0,8.0,5,0
pges,res/networks/child,child.xbif50008_,2,10,13,4,-0.6776789548891878,-63013.09141846143,0.4,2.0,6.0,5,0
phc,res/networks/child,child.xbif50008_,2,10,13,10,-0.5923701855311074,-63870.43733732671,1.2,10.0,14.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,17,4,-0.5744641099262605,-63761.648523584874,0.5,4.0,6.0,7,0
pges,res/networks/child,child.xbif50008_,2,10,17,7,-0.6255051493080007,-63169.531452737094,1.0,12.0,8.0,4,0
phc,res/networks/child,child.xbif50008_,2,10,17,5,-0.6506255263365113,-63806.9922731071,0.6,6.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,19,4,-0.6573621573158742,-63651.674943071135,0.5,4.0,6.0,3,0
pges,res/networks/child,child.xbif50008_,2,10,19,2,-0.6539157900287873,-62949.0878598102,0.2,0.0,4.0,5,0
phc,res/networks/child,child.xbif50008_,2,10,19,4,-0.6573621573158742,-63651.674943071135,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,23,6,-0.6798358988052786,-63623.979417558236,0.9,14.0,4.0,6,0
pges,res/networks/child,child.xbif50008_,2,10,23,5,-0.6283193775850485,-63078.60466496786,0.6,4.0,8.0,5,0
phc,res/networks/child,child.xbif50008_,2,10,23,11,-0.53679397311969,-63886.01364746433,1.5,20.0,10.0,5,0
pfhcbes,res/networks/child,child.xbif50008_,2,10,29,4,-0.5903047653673876,-63669.618659296946,0.5,4.0,6.0,5,0
pges,res/networks/child,child.xbif50008_,2,10,29,3,-0.5978191363864872,-63036.238964696415,0.4,4.0,4.0,5,0
phc,res/networks/child,child.xbif50008_,2,10,29,4,-0.652176700702225,-63669.618659296946,0.5,4.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,2,4,-0.7350157232060065,-63589.42702824835,0.5,4.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,4,10,2,7,-0.6917239555498531,-64688.895675457614,0.7,6.0,8.0,5,0
phc,res/networks/child,child.xbif50008_,4,10,2,3,-0.5676063231398057,-63036.2389646964,0.4,4.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,3,7,-0.6819886214127331,-64112.27704080908,1.1,16.0,6.0,4,0
pges,res/networks/child,child.xbif50008_,4,10,3,9,-0.6575066188276321,-63874.135638605614,1.4,22.0,6.0,7,0
phc,res/networks/child,child.xbif50008_,4,10,3,6,-0.6707432532833517,-63680.35381601758,0.9,12.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,5,5,-0.6253361428336918,-63423.64184392904,0.8,12.0,4.0,5,0
pges,res/networks/child,child.xbif50008_,4,10,5,4,-0.6887963752415576,-62971.772657753114,0.4,2.0,6.0,6,0
phc,res/networks/child,child.xbif50008_,4,10,5,5,-0.6169078324574253,-63423.641843929036,0.8,12.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,7,6,-0.633278345523196,-63998.202706804856,0.8,8.0,8.0,6,0
pges,res/networks/child,child.xbif50008_,4,10,7,4,-0.650024307793754,-64232.8729884969,0.6,6.0,6.0,5,0
phc,res/networks/child,child.xbif50008_,4,10,7,7,-0.6774251956661026,-64077.62181818593,1.1,16.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,11,3,-0.6645762749887515,-63502.27592336213,0.3,0.0,6.0,5,0
pges,res/networks/child,child.xbif50008_,4,10,11,9,-0.4899576521048964,-65244.84502083506,1.1,10.0,12.0,5,0
phc,res/networks/child,child.xbif50008_,4,10,11,3,-0.5762351979987508,-63252.523425111205,0.4,4.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,13,8,-0.6734428351476435,-63797.395407081836,1.0,8.0,12.0,5,0
pges,res/networks/child,child.xbif50008_,4,10,13,3,-0.6052073341725033,-63334.912805039705,0.4,4.0,4.0,4,0
phc,res/networks/child,child.xbif50008_,4,10,13,15,-0.6697448265021231,-64868.441341436286,2.0,22.0,18.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,17,5,-0.6511543219150238,-63354.472490861204,0.8,12.0,4.0,6,0
pges,res/networks/child,child.xbif50008_,4,10,17,7,-0.683049712028507,-63929.58863463359,0.8,6.0,10.0,4,0
phc,res/networks/child,child.xbif50008_,4,10,17,5,-0.7299838944872963,-63354.472490861204,0.8,12.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,19,8,-0.7165059052612889,-64167.70586659416,1.0,10.0,10.0,6,0
pges,res/networks/child,child.xbif50008_,4,10,19,6,-0.6090592841430699,-64335.3638370328,0.8,10.0,6.0,6,0
phc,res/networks/child,child.xbif50008_,4,10,19,3,-0.6312610089336622,-63528.73483373059,0.4,4.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,23,3,-0.600986732658248,-63332.71505615981,0.4,4.0,4.0,5,0
pges,res/networks/child,child.xbif50008_,4,10,23,7,-0.6230418875477193,-64410.95088115236,1.1,16.0,6.0,4,0
phc,res/networks/child,child.xbif50008_,4,10,23,3,-0.621991670530641,-63332.71505615981,0.4,4.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,4,10,29,6,-0.6364540854583994,-64184.54453423732,0.7,8.0,6.0,5,0
pges,res/networks/child,child.xbif50008_,4,10,29,9,-0.6537478848586462,-64346.85388538424,1.2,14.0,10.0,4,0
phc,res/networks/child,child.xbif50008_,4,10,29,5,-0.7135013744219834,-63928.99125951969,0.7,8.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,2,8,-0.6018329900564512,-64056.76800730458,1.1,10.0,12.0,5,0
pges,res/networks/child,child.xbif50008_,6,10,2,6,-0.5506800031843158,-63979.84047247885,0.7,4.0,10.0,4,0
phc,res/networks/child,child.xbif50008_,6,10,2,8,-0.6503700241729498,-63884.21738273583,1.1,10.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,3,9,-0.6241844132009049,-64892.924022975436,1.2,12.0,12.0,5,0
pges,res/networks/child,child.xbif50008_,6,10,3,6,-0.6168540607709665,-63979.84047247885,0.7,4.0,10.0,5,0
phc,res/networks/child,child.xbif50008_,6,10,3,9,-0.5344977012200973,-64892.924022975436,1.2,12.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,5,5,-0.7217775010352796,-64021.35025303985,0.7,8.0,6.0,5,0
pges,res/networks/child,child.xbif50008_,6,10,5,3,-0.6697173414935549,-63001.58374207326,0.4,4.0,4.0,6,0
phc,res/networks/child,child.xbif50008_,6,10,5,4,-0.6503113240957816,-63589.42702824834,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,7,7,-0.7243185217012976,-64033.49642873026,1.0,12.0,8.0,4,0
pges,res/networks/child,child.xbif50008_,6,10,7,8,-0.5548180531976196,-64043.84403113008,0.9,6.0,12.0,7,0
phc,res/networks/child,child.xbif50008_,6,10,7,7,-0.7243185217012976,-64033.49642873026,1.0,12.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,11,9,-0.6688642469041238,-64356.01722195063,1.3,14.0,12.0,3,0
pges,res/networks/child,child.xbif50008_,6,10,11,8,-0.647684836601973,-64293.796656550985,1.0,10.0,10.0,6,0
phc,res/networks/child,child.xbif50008_,6,10,11,9,-0.6850343694995668,-64345.18040553204,1.1,10.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,13,6,-0.7156653007634994,-63742.60173084037,0.9,12.0,6.0,5,0
pges,res/networks/child,child.xbif50008_,6,10,13,8,-0.7017296016474263,-63195.10410588217,1.0,10.0,10.0,5,0
phc,res/networks/child,child.xbif50008_,6,10,13,5,-0.6855380935039629,-63189.413667288434,0.8,12.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,17,8,-0.60695258686645,-63988.207296018685,1.1,10.0,12.0,5,0
pges,res/networks/child,child.xbif50008_,6,10,17,4,-0.6749427310293519,-62994.729184135416,0.4,0.0,8.0,5,0
phc,res/networks/child,child.xbif50008_,6,10,17,9,-0.7397318095300843,-64160.75792058744,1.2,12.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,19,10,-0.71942027484702,-64623.47742838086,1.3,16.0,10.0,5,0
pges,res/networks/child,child.xbif50008_,6,10,19,10,-0.6840451046008161,-64787.08507165,1.2,12.0,12.0,5,0
phc,res/networks/child,child.xbif50008_,6,10,19,4,-0.7351861390762457,-63865.63843686773,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,23,3,-0.7057867891859484,-63036.238964696415,0.4,4.0,4.0,5,0
pges,res/networks/child,child.xbif50008_,6,10,23,8,-0.608680992445677,-64829.99034420454,0.8,8.0,8.0,5,0
phc,res/networks/child,child.xbif50008_,6,10,23,2,-0.7428075731059187,-62949.0878598102,0.2,0.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,6,10,29,8,-0.7487480262682369,-63762.740184458686,1.0,8.0,12.0,7,0
pges,res/networks/child,child.xbif50008_,6,10,29,6,-0.6752764163397089,-63720.4678722561,0.6,2.0,10.0,5,0
phc,res/networks/child,child.xbif50008_,6,10,29,8,-0.7487480262682369,-63762.740184458686,1.0,8.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,10,2,8,-0.6740079912682905,-63884.217382735835,1.1,10.0,12.0,5,1
pges,res/networks/child,child.xbif50008_,8,10,2,10,-0.7364836758654064,-63754.36158767077,1.3,10.0,16.0,6,1
phc,res/networks/child,child.xbif50008_,8,10,2,8,-0.681205187410068,-63884.21738273583,1.1,10.0,12.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,10,3,5,-0.6458165062379916,-63848.79962847109,0.7,8.0,6.0,5,0
pges,res/networks/child,child.xbif50008_,8,10,3,6,-0.7246394946397285,-63998.20270680486,0.7,6.0,8.0,6,1
phc,res/networks/child,child.xbif50008_,8,10,3,3,-0.5028134785372063,-63098.4868795192,0.4,4.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,10,5,4,-0.670702811576276,-63865.638436867746,0.5,4.0,6.0,5,1
pges,res/networks/child,child.xbif50008_,8,10,5,5,-0.6445250913142251,-64264.31329401805,0.7,8.0,6.0,5,1
phc,res/networks/child,child.xbif50008_,8,10,5,5,-0.6529971761314638,-63989.28439121268,0.6,6.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,10,7,6,-0.683731302413771,-64375.47357608672,0.6,6.0,6.0,6,1
pges,res/networks/child,child.xbif50008_,8,10,7,7,-0.6049038313194205,-63969.61690241837,0.9,6.0,12.0,6,1
phc,res/networks/child,child.xbif50008_,8,10,7,4,-0.6520907744346659,-63934.19914815364,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50008_,8,10,11,7,-0.6106585263253401,-64321.27032765545,0.7,6.0,8.0,4,2
pges,res/networks/child,child.xbif50008_,8,10,11,13,-0.5123670086761113,-66188.90849170805,1.5,18.0,12.0,5,1
phc,res/networks/child,child.xbif50008_,8,10,11,7,-0.6124412942309214,-63912.803187122314,0.9,10.0,8.0,3,0
