algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pges,res/networks/alarm,alarm.xbif50001_,2,5,23,18,-0.4532479743463486,-56422.32005385447,1.1891891891891893,8.0,36.0,11,0
phc,res/networks/alarm,alarm.xbif50001_,2,5,23,22,-0.3571118052771912,-57408.026574908676,1.4594594594594594,22.0,32.0,9,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,2,5,29,20,-0.4269977816812375,-57238.95108372602,1.2432432432432432,16.0,30.0,10,0
pges,res/networks/alarm,alarm.xbif50001_,2,5,29,23,-0.45144086738671324,-56913.34663091265,1.5675675675675675,18.0,40.0,8,0
phc,res/networks/alarm,alarm.xbif50001_,2,5,29,23,-0.4126523861546874,-57783.598005451495,1.4594594594594594,20.0,34.0,8,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,2,26,-0.4716987244137874,-56848.27226929671,1.6756756756756757,20.0,42.0,8,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,2,19,-0.486702978736149,-56907.47313767874,1.2972972972972974,12.0,36.0,9,0
phc,res/networks/alarm,alarm.xbif50001_,4,5,2,25,-0.4487538475855845,-57402.043347982275,1.7837837837837838,28.0,38.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,3,28,-0.46173560871636643,-57429.01372271719,2.0,34.0,40.0,7,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,3,17,-0.47580819857578566,-56466.54142160795,1.1891891891891893,10.0,34.0,8,0
phc,res/networks/alarm,alarm.xbif50001_,4,5,3,34,-0.4306144405649231,-58076.08304690346,2.4864864864864864,48.0,44.0,7,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,5,18,-0.4510342261973491,-57111.68978077579,1.3513513513513513,16.0,34.0,8,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,5,22,-0.4462876667903654,-56711.15178941093,1.5135135135135136,20.0,36.0,8,0
phc,res/networks/alarm,alarm.xbif50001_,4,5,5,26,-0.4819671677879637,-57922.28331760623,2.054054054054054,30.0,46.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,7,20,-0.41372601419237665,-56660.39222201524,1.2432432432432432,12.0,34.0,10,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,7,23,-0.4171151900838297,-56964.1310299259,1.5675675675675675,20.0,38.0,7,0
phc,res/networks/alarm,alarm.xbif50001_,4,5,7,19,-0.4487007323145269,-56650.87741159484,1.1891891891891893,12.0,32.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,11,30,-0.45847933330873164,-57594.94652957575,2.054054054054054,30.0,46.0,10,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,11,19,-0.4135760594359373,-56666.34090835811,1.2972972972972974,14.0,34.0,7,0
phc,res/networks/alarm,alarm.xbif50001_,4,5,11,31,-0.5155889249150718,-57565.79337161995,2.2162162162162162,36.0,46.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,13,30,-0.46630969562554553,-57624.158056312386,1.8918918918918919,28.0,42.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,13,20,-0.46171031808061824,-56225.56925205885,1.4054054054054055,16.0,36.0,9,1
phc,res/networks/alarm,alarm.xbif50001_,4,5,13,27,-0.46431808595771484,-57862.90911789911,1.945945945945946,34.0,38.0,7,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,17,28,-0.49845628657590435,-56951.215550458845,1.6216216216216217,22.0,38.0,10,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,17,24,-0.4914994458356071,-56851.99803362175,1.6216216216216217,18.0,42.0,8,0
phc,res/networks/alarm,alarm.xbif50001_,4,5,17,35,-0.356130812569627,-57652.54374892891,2.324324324324324,46.0,40.0,7,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,4,5,19,28,-0.4227102029357443,-57252.11814458609,1.7297297297297298,24.0,40.0,8,0
pges,res/networks/alarm,alarm.xbif50001_,4,5,19,18,-0.49689470277961334,-56789.800848188424,1.2972972972972974,14.0,34.0,9,0
phc,res/networks/alarm,alarm.xbif50001_,4,5,19,32,-0.4595825488555005,-57982.08809909953,2.2162162162162162,36.0,46.0,7,0
