algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
PGESwithStages,res/water,water.xbif_,1,15,13,93,-0.47332957902154466,-67025.55313534313,69.07862103174604,2.308407738095238,66.7702132936508,4,2
PGESwithStages,res/water,water.xbif_,1,15,17,96,-0.5055637858838612,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,4,2
PGESwithStages,res/water,water.xbif_,1,15,19,96,-0.5055637858838612,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,4,1
PGESwithStages,res/water,water.xbif_,1,15,23,93,-0.47332957902154466,-67025.55313534313,69.07862103174604,2.308407738095238,66.7702132936508,4,2
PGESwithStages,res/water,water.xbif_,1,15,29,96,-0.5055637858838612,-67048.79765475748,71.73408189033191,2.308407738095238,69.42567415223667,4,1
PGESwithStages,res/water,water.xbif50001_,1,5,2,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,8,1
PGESwithStages,res/water,water.xbif50001_,1,5,3,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,8,2
PGESwithStages,res/water,water.xbif50001_,1,5,5,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,8,2
PGESwithStages,res/water,water.xbif50001_,1,5,7,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,8,2
PGESwithStages,res/water,water.xbif50001_,1,5,11,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,8,1
PGESwithStages,res/water,water.xbif50001_,1,5,13,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,8,1
PGESwithStages,res/water,water.xbif50001_,1,5,17,95,-0.48344674122855585,-67070.50873155688,68.64481872294374,2.666903409090909,65.97791531385282,8,2
PGESwithStages,res/water,water.xbif50001_,1,5,19,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,8,1
PGESwithStages,res/water,water.xbif50001_,1,5,23,96,-0.4775569578918065,-67080.75070894381,70.14593479437231,3.0221861471861478,67.12374864718615,8,1
PGESwithStages,res/water,water.xbif50001_,1,5,29,95,-0.48344674122855585,-67070.50873155688,68.64481872294374,2.666903409090909,65.97791531385282,8,2
PGESwithStages,res/water,water.xbif50001_,1,10,2,96,-0.45289594862703636,-67080.75070894383,70.14593479437231,3.0221861471861478,67.12374864718615,5,2
PGESwithStages,res/water,water.xbif50001_,1,10,3,96,-0.43963351800911243,-67095.04696905619,70.14593479437231,3.0221861471861478,67.12374864718615,5,1
PGESwithStages,res/water,water.xbif50001_,1,10,5,96,-0.43963351800911243,-67095.04696905619,70.14593479437231,3.0221861471861478,67.12374864718615,5,2
PGESwithStages,res/water,water.xbif50001_,1,10,7,96,-0.45289594862703636,-67080.75070894383,70.14593479437231,3.0221861471861478,67.12374864718615,5,2
PGESwithStages,res/water,water.xbif50001_,1,10,11,96,-0.45289594862703636,-67080.75070894383,70.14593479437231,3.0221861471861478,67.12374864718615,5,1
PGESwithStages,res/water,water.xbif50001_,1,10,13,96,-0.45289594862703636,-67080.75070894383,70.14593479437231,3.0221861471861478,67.12374864718615,5,1
PGESwithStages,res/water,water.xbif50001_,1,10,17,96,-0.45289594862703636,-67080.75070894383,70.14593479437231,3.0221861471861478,67.12374864718615,5,1
PGESwithStages,res/water,water.xbif50001_,1,10,19,96,-0.43963351800911243,-67095.04696905619,70.14593479437231,3.0221861471861478,67.12374864718615,5,1
PGESwithStages,res/water,water.xbif50001_,1,10,29,96,-0.45289594862703636,-67080.75070894383,70.14593479437231,3.0221861471861478,67.12374864718615,5,2
PGESwithStages,res/water,water.xbif50001_,1,10,23,95,-0.43489632808288986,-67070.5087315569,68.64481872294374,2.666903409090909,65.97791531385282,5,4
