algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
circular_ges_c2,mildew,mildew.xbif50001_,8,6,80,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,7,2.583
circular_ges_c2,mildew,mildew.xbif50001_,8,6,90,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,7,2.376
circular_ges_c2,mildew,mildew.xbif50001_,8,8,100,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.197
circular_ges_c2,mildew,mildew.xbif50001_,8,8,10,2,52,-0.9837737477979616,-238848.62663296142,110.0,12.0,98.0,11,3.242
circular_ges_c2,mildew,mildew.xbif50001_,8,8,125,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.329
circular_ges_c2,mildew,mildew.xbif50001_,8,8,150,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.224
circular_ges_c2,mildew,mildew.xbif50001_,8,8,15,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.228
circular_ges_c2,mildew,mildew.xbif50001_,8,8,200,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.155
circular_ges_c2,mildew,mildew.xbif50001_,8,8,20,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.32
circular_ges_c2,mildew,mildew.xbif50001_,8,8,2147483647,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,2.861
circular_ges_c2,mildew,mildew.xbif50001_,8,8,250,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,2.886
circular_ges_c2,mildew,mildew.xbif50001_,8,8,25,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.15
circular_ges_c2,mildew,mildew.xbif50001_,8,8,30,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.218
circular_ges_c2,mildew,mildew.xbif50001_,8,8,40,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.002
circular_ges_c2,mildew,mildew.xbif50001_,8,8,50,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,2.934
circular_ges_c2,mildew,mildew.xbif50001_,8,8,5,2,48,-1.1560938100688312,-238877.14280557024,102.0,12.0,90.0,9,3.36
circular_ges_c2,mildew,mildew.xbif50001_,8,8,60,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.281
circular_ges_c2,mildew,mildew.xbif50001_,8,8,70,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.363
circular_ges_c2,mildew,mildew.xbif50001_,8,8,80,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.216
circular_ges_c2,mildew,mildew.xbif50001_,8,8,90,2,44,-1.166317536971473,-235983.37247478057,94.0,8.0,86.0,10,3.249
circular_ges_c2,mildew,mildew.xbif50002_,8,2,100,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.073
circular_ges_c2,mildew,mildew.xbif50002_,8,2,10,2,47,-1.0989926696439918,-237239.1706654078,100.0,10.0,90.0,4,2.206
circular_ges_c2,mildew,mildew.xbif50002_,8,2,125,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.109
circular_ges_c2,mildew,mildew.xbif50002_,8,2,150,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.245
circular_ges_c2,mildew,mildew.xbif50002_,8,2,15,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.278
circular_ges_c2,mildew,mildew.xbif50002_,8,2,200,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.215
circular_ges_c2,mildew,mildew.xbif50002_,8,2,20,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.239
circular_ges_c2,mildew,mildew.xbif50002_,8,2,2147483647,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.322
circular_ges_c2,mildew,mildew.xbif50002_,8,2,250,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,1.977
circular_ges_c2,mildew,mildew.xbif50002_,8,2,25,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.319
circular_ges_c2,mildew,mildew.xbif50002_,8,2,30,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.196
circular_ges_c2,mildew,mildew.xbif50002_,8,2,40,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.359
circular_ges_c2,mildew,mildew.xbif50002_,8,2,50,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.37
circular_ges_c2,mildew,mildew.xbif50002_,8,2,5,2,48,-1.1011526696081952,-237724.9223956028,102.0,12.0,90.0,6,2.4
circular_ges_c2,mildew,mildew.xbif50002_,8,2,60,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.249
circular_ges_c2,mildew,mildew.xbif50002_,8,2,70,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.268
circular_ges_c2,mildew,mildew.xbif50002_,8,2,80,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.35
circular_ges_c2,mildew,mildew.xbif50002_,8,2,90,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,3,2.291
circular_ges_c2,mildew,mildew.xbif50002_,8,4,100,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.768
circular_ges_c2,mildew,mildew.xbif50002_,8,4,10,2,46,-1.1638794721635115,-237893.8669155191,98.0,4.0,94.0,5,2.588
circular_ges_c2,mildew,mildew.xbif50002_,8,4,125,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.801
circular_ges_c2,mildew,mildew.xbif50002_,8,4,150,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.622
circular_ges_c2,mildew,mildew.xbif50002_,8,4,15,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.746
circular_ges_c2,mildew,mildew.xbif50002_,8,4,200,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.896
circular_ges_c2,mildew,mildew.xbif50002_,8,4,20,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.792
circular_ges_c2,mildew,mildew.xbif50002_,8,4,2147483647,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.775
circular_ges_c2,mildew,mildew.xbif50002_,8,4,250,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.763
circular_ges_c2,mildew,mildew.xbif50002_,8,4,25,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.651
circular_ges_c2,mildew,mildew.xbif50002_,8,4,30,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.749
circular_ges_c2,mildew,mildew.xbif50002_,8,4,40,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.433
circular_ges_c2,mildew,mildew.xbif50002_,8,4,50,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.408
circular_ges_c2,mildew,mildew.xbif50002_,8,4,5,2,46,-1.1922923258897593,-237865.44173708887,98.0,4.0,94.0,6,2.644
circular_ges_c2,mildew,mildew.xbif50002_,8,4,60,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.746
circular_ges_c2,mildew,mildew.xbif50002_,8,4,70,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.791
circular_ges_c2,mildew,mildew.xbif50002_,8,4,80,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.758
circular_ges_c2,mildew,mildew.xbif50002_,8,4,90,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,5,2.617
circular_ges_c2,mildew,mildew.xbif50002_,8,6,100,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.038
circular_ges_c2,mildew,mildew.xbif50002_,8,6,10,2,46,-1.1638794721635115,-237893.8669155191,98.0,4.0,94.0,7,3.114
circular_ges_c2,mildew,mildew.xbif50002_,8,6,125,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,2.89
circular_ges_c2,mildew,mildew.xbif50002_,8,6,150,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.295
circular_ges_c2,mildew,mildew.xbif50002_,8,6,15,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.188
circular_ges_c2,mildew,mildew.xbif50002_,8,6,200,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.25
circular_ges_c2,mildew,mildew.xbif50002_,8,6,20,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.212
circular_ges_c2,mildew,mildew.xbif50002_,8,6,2147483647,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.155
circular_ges_c2,mildew,mildew.xbif50002_,8,6,250,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,2.87
circular_ges_c2,mildew,mildew.xbif50002_,8,6,25,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.261
circular_ges_c2,mildew,mildew.xbif50002_,8,6,30,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.204
circular_ges_c2,mildew,mildew.xbif50002_,8,6,40,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.274
circular_ges_c2,mildew,mildew.xbif50002_,8,6,50,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.337
circular_ges_c2,mildew,mildew.xbif50002_,8,6,5,2,46,-1.2196296477461819,-237917.12754001087,98.0,8.0,90.0,9,2.686
circular_ges_c2,mildew,mildew.xbif50002_,8,6,60,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.199
circular_ges_c2,mildew,mildew.xbif50002_,8,6,70,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,3.212
circular_ges_c2,mildew,mildew.xbif50002_,8,6,80,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,2.961
circular_ges_c2,mildew,mildew.xbif50002_,8,6,90,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,7,2.908
circular_ges_c2,mildew,mildew.xbif50002_,8,8,100,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.731
circular_ges_c2,mildew,mildew.xbif50002_,8,8,10,2,49,-0.995414325311852,-238708.42202167292,104.0,8.0,96.0,10,3.161
circular_ges_c2,mildew,mildew.xbif50002_,8,8,125,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.966
circular_ges_c2,mildew,mildew.xbif50002_,8,8,150,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.961
circular_ges_c2,mildew,mildew.xbif50002_,8,8,15,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.892
circular_ges_c2,mildew,mildew.xbif50002_,8,8,200,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,4.301
circular_ges_c2,mildew,mildew.xbif50002_,8,8,20,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.941
circular_ges_c2,mildew,mildew.xbif50002_,8,8,2147483647,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.968
circular_ges_c2,mildew,mildew.xbif50002_,8,8,250,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.854
circular_ges_c2,mildew,mildew.xbif50002_,8,8,25,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.909
circular_ges_c2,mildew,mildew.xbif50002_,8,8,30,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.909
circular_ges_c2,mildew,mildew.xbif50002_,8,8,40,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.871
circular_ges_c2,mildew,mildew.xbif50002_,8,8,50,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.93
circular_ges_c2,mildew,mildew.xbif50002_,8,8,5,2,44,-1.0741167522226696,-238072.487332075,94.0,6.0,88.0,11,3.242
circular_ges_c2,mildew,mildew.xbif50002_,8,8,60,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.902
circular_ges_c2,mildew,mildew.xbif50002_,8,8,70,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.934
circular_ges_c2,mildew,mildew.xbif50002_,8,8,80,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,4.008
circular_ges_c2,mildew,mildew.xbif50002_,8,8,90,2,40,-1.1726252059677644,-235692.46720431687,86.0,4.0,82.0,10,3.523
circular_ges_c2,mildew,mildew.xbif50003_,8,2,100,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.14
circular_ges_c2,mildew,mildew.xbif50003_,8,2,10,2,47,-1.0989926696439918,-236404.6097620636,100.0,10.0,90.0,4,1.966
circular_ges_c2,mildew,mildew.xbif50003_,8,2,125,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.137
circular_ges_c2,mildew,mildew.xbif50003_,8,2,150,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.125
circular_ges_c2,mildew,mildew.xbif50003_,8,2,15,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.034
circular_ges_c2,mildew,mildew.xbif50003_,8,2,200,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.068
circular_ges_c2,mildew,mildew.xbif50003_,8,2,20,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,1.987
circular_ges_c2,mildew,mildew.xbif50003_,8,2,2147483647,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.115
circular_ges_c2,mildew,mildew.xbif50003_,8,2,250,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.167
circular_ges_c2,mildew,mildew.xbif50003_,8,2,25,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.166
circular_ges_c2,mildew,mildew.xbif50003_,8,2,30,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.217
circular_ges_c2,mildew,mildew.xbif50003_,8,2,40,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.092
circular_ges_c2,mildew,mildew.xbif50003_,8,2,50,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.235
circular_ges_c2,mildew,mildew.xbif50003_,8,2,5,2,48,-0.9179805837786834,-236913.96586157323,102.0,12.0,90.0,7,2.531
circular_ges_c2,mildew,mildew.xbif50003_,8,2,60,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.233
circular_ges_c2,mildew,mildew.xbif50003_,8,2,70,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,1.888
circular_ges_c2,mildew,mildew.xbif50003_,8,2,80,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.215
circular_ges_c2,mildew,mildew.xbif50003_,8,2,90,2,42,-1.172876470931693,-234911.86931808532,90.0,4.0,86.0,3,2.036
circular_ges_c2,mildew,mildew.xbif50003_,8,4,100,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,1.9
circular_ges_c2,mildew,mildew.xbif50003_,8,4,10,2,52,-1.0644004157039164,-235886.98805032193,110.0,14.0,96.0,5,2.185
circular_ges_c2,mildew,mildew.xbif50003_,8,4,125,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.191
circular_ges_c2,mildew,mildew.xbif50003_,8,4,150,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.133
circular_ges_c2,mildew,mildew.xbif50003_,8,4,15,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,1.958
circular_ges_c2,mildew,mildew.xbif50003_,8,4,200,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.236
circular_ges_c2,mildew,mildew.xbif50003_,8,4,20,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.196
circular_ges_c2,mildew,mildew.xbif50003_,8,4,2147483647,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.226
circular_ges_c2,mildew,mildew.xbif50003_,8,4,250,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.201
circular_ges_c2,mildew,mildew.xbif50003_,8,4,25,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.11
circular_ges_c2,mildew,mildew.xbif50003_,8,4,30,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.192
circular_ges_c2,mildew,mildew.xbif50003_,8,4,40,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.138
circular_ges_c2,mildew,mildew.xbif50003_,8,4,50,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,1.986
circular_ges_c2,mildew,mildew.xbif50003_,8,4,5,2,52,-1.1493285782766685,-236067.44641729037,110.0,14.0,96.0,7,2.547
circular_ges_c2,mildew,mildew.xbif50003_,8,4,60,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,1.985
circular_ges_c2,mildew,mildew.xbif50003_,8,4,70,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,2.011
circular_ges_c2,mildew,mildew.xbif50003_,8,4,80,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,1.969
circular_ges_c2,mildew,mildew.xbif50003_,8,4,90,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,5,1.868
circular_ges_c2,mildew,mildew.xbif50003_,8,6,100,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.752
circular_ges_c2,mildew,mildew.xbif50003_,8,6,10,2,52,-1.0644004157039164,-235886.98805032193,110.0,14.0,96.0,8,2.703
circular_ges_c2,mildew,mildew.xbif50003_,8,6,125,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.706
circular_ges_c2,mildew,mildew.xbif50003_,8,6,150,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.466
circular_ges_c2,mildew,mildew.xbif50003_,8,6,15,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.598
circular_ges_c2,mildew,mildew.xbif50003_,8,6,200,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.44
circular_ges_c2,mildew,mildew.xbif50003_,8,6,20,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.415
circular_ges_c2,mildew,mildew.xbif50003_,8,6,2147483647,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.614
circular_ges_c2,mildew,mildew.xbif50003_,8,6,250,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.451
circular_ges_c2,mildew,mildew.xbif50003_,8,6,25,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.785
circular_ges_c2,mildew,mildew.xbif50003_,8,6,30,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.657
circular_ges_c2,mildew,mildew.xbif50003_,8,6,40,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.728
circular_ges_c2,mildew,mildew.xbif50003_,8,6,50,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.792
circular_ges_c2,mildew,mildew.xbif50003_,8,6,5,2,52,-1.1209157245504207,-236097.80448723957,110.0,14.0,96.0,10,3.06
circular_ges_c2,mildew,mildew.xbif50003_,8,6,60,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.493
circular_ges_c2,mildew,mildew.xbif50003_,8,6,70,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.436
circular_ges_c2,mildew,mildew.xbif50003_,8,6,80,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.419
circular_ges_c2,mildew,mildew.xbif50003_,8,6,90,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,8,2.602
circular_ges_c2,mildew,mildew.xbif50003_,8,8,100,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.151
circular_ges_c2,mildew,mildew.xbif50003_,8,8,10,2,52,-0.9837737477979616,-238004.8414814627,110.0,12.0,98.0,11,3.163
circular_ges_c2,mildew,mildew.xbif50003_,8,8,125,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.104
circular_ges_c2,mildew,mildew.xbif50003_,8,8,150,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.039
circular_ges_c2,mildew,mildew.xbif50003_,8,8,15,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.25
circular_ges_c2,mildew,mildew.xbif50003_,8,8,200,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.091
circular_ges_c2,mildew,mildew.xbif50003_,8,8,20,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.234
circular_ges_c2,mildew,mildew.xbif50003_,8,8,2147483647,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,2.947
circular_ges_c2,mildew,mildew.xbif50003_,8,8,250,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,2.969
circular_ges_c2,mildew,mildew.xbif50003_,8,8,25,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.01
circular_ges_c2,mildew,mildew.xbif50003_,8,8,30,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.091
circular_ges_c2,mildew,mildew.xbif50003_,8,8,40,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.108
circular_ges_c2,mildew,mildew.xbif50003_,8,8,50,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.175
circular_ges_c2,mildew,mildew.xbif50003_,8,8,5,2,55,-1.0244739706845778,-239228.60413357025,116.0,14.0,102.0,11,3.262
circular_ges_c2,mildew,mildew.xbif50003_,8,8,60,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,2.995
circular_ges_c2,mildew,mildew.xbif50003_,8,8,70,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.133
circular_ges_c2,mildew,mildew.xbif50003_,8,8,80,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,2.709
circular_ges_c2,mildew,mildew.xbif50003_,8,8,90,2,46,-1.1665688019354015,-235128.24999950262,98.0,8.0,90.0,10,3.082
circular_ges_c2,mildew,mildew.xbif50004_,8,2,100,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.18
circular_ges_c2,mildew,mildew.xbif50004_,8,2,10,2,47,0.0,-236688.1209930421,100.0,10.0,90.0,4,2.126
circular_ges_c2,mildew,mildew.xbif50004_,8,2,125,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.046
circular_ges_c2,mildew,mildew.xbif50004_,8,2,150,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.176
circular_ges_c2,mildew,mildew.xbif50004_,8,2,15,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.041
circular_ges_c2,mildew,mildew.xbif50004_,8,2,200,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,1.949
circular_ges_c2,mildew,mildew.xbif50004_,8,2,20,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.157
circular_ges_c2,mildew,mildew.xbif50004_,8,2,2147483647,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.014
circular_ges_c2,mildew,mildew.xbif50004_,8,2,250,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.035
circular_ges_c2,mildew,mildew.xbif50004_,8,2,25,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.131
circular_ges_c2,mildew,mildew.xbif50004_,8,2,30,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.148
circular_ges_c2,mildew,mildew.xbif50004_,8,2,40,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,1.874
circular_ges_c2,mildew,mildew.xbif50004_,8,2,50,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,1.895
circular_ges_c2,mildew,mildew.xbif50004_,8,2,5,2,48,0.0,-237216.99210912283,102.0,12.0,90.0,6,2.434
circular_ges_c2,mildew,mildew.xbif50004_,8,2,60,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.0
circular_ges_c2,mildew,mildew.xbif50004_,8,2,70,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.208
circular_ges_c2,mildew,mildew.xbif50004_,8,2,80,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.075
circular_ges_c2,mildew,mildew.xbif50004_,8,2,90,2,42,0.0,-235199.4365205453,90.0,4.0,86.0,3,2.143
circular_ges_c2,mildew,mildew.xbif50004_,8,4,100,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.077
circular_ges_c2,mildew,mildew.xbif50004_,8,4,10,2,51,0.0,-236296.87629584825,108.0,14.0,94.0,6,2.558
circular_ges_c2,mildew,mildew.xbif50004_,8,4,125,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.007
circular_ges_c2,mildew,mildew.xbif50004_,8,4,150,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.181
circular_ges_c2,mildew,mildew.xbif50004_,8,4,15,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.152
circular_ges_c2,mildew,mildew.xbif50004_,8,4,200,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.059
circular_ges_c2,mildew,mildew.xbif50004_,8,4,20,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.055
circular_ges_c2,mildew,mildew.xbif50004_,8,4,2147483647,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.12
circular_ges_c2,mildew,mildew.xbif50004_,8,4,250,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,1.794
circular_ges_c2,mildew,mildew.xbif50004_,8,4,25,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.005
circular_ges_c2,mildew,mildew.xbif50004_,8,4,30,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,1.921
circular_ges_c2,mildew,mildew.xbif50004_,8,4,40,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,1.796
circular_ges_c2,mildew,mildew.xbif50004_,8,4,50,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,1.864
circular_ges_c2,mildew,mildew.xbif50004_,8,4,5,2,49,0.0,-237686.39736644484,104.0,10.0,94.0,8,2.422
circular_ges_c2,mildew,mildew.xbif50004_,8,4,60,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.032
circular_ges_c2,mildew,mildew.xbif50004_,8,4,70,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.152
circular_ges_c2,mildew,mildew.xbif50004_,8,4,80,2,46,0.0,-235662.52029887334,98.0,8.0,90.0,5,2.081
