algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-jc,insurance,insurance.xbif50002_,2,2,15,-1,22,-0.4434916267998145,-67171.2321769546,44.0,6.0,38.0,7,1.473
pges-jc,insurance,insurance.xbif50002_,2,2,5,-1,30,-0.46568104569104324,-67483.81168968779,64.0,20.0,44.0,10,1.355
pges-jc,insurance,insurance.xbif50002_,4,4,10,-1,21,-0.46597217684020287,-67142.52652235913,42.0,4.0,38.0,5,0.683
pges-jc,insurance,insurance.xbif50002_,4,4,15,-1,23,-0.46295763040291854,-67273.71303897156,48.0,6.0,42.0,5,0.881
pges-jc,insurance,insurance.xbif50002_,4,4,5,-1,25,-0.45684663064253567,-67288.86997402381,52.0,10.0,42.0,7,0.638
pges-jc,insurance,insurance.xbif50002_,8,8,10,-1,20,-0.572532773499946,-67308.14095304845,42.0,6.0,36.0,6,1.025
pges-jc,insurance,insurance.xbif50002_,8,8,15,-1,22,-0.4418140070919914,-67171.2321769546,44.0,6.0,38.0,4,0.807
pges-jc,insurance,insurance.xbif50002_,8,8,5,-1,20,-0.46422826971270764,-67129.84586656016,40.0,4.0,36.0,7,0.867
pges-jc,insurance,insurance.xbif50003_,16,16,10,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,5,1.037
pges-jc,insurance,insurance.xbif50003_,16,16,15,-1,24,0.0,-67805.33356208398,52.0,4.0,48.0,4,0.997
pges-jc,insurance,insurance.xbif50003_,16,16,5,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,6,1.168
pges-jc,insurance,insurance.xbif50003_,2,2,10,-1,23,0.0,-67875.52995379006,52.0,4.0,48.0,6,1.427
pges-jc,insurance,insurance.xbif50003_,2,2,15,-1,20,0.0,-67696.73599454155,42.0,0.0,42.0,5,1.408
pges-jc,insurance,insurance.xbif50003_,2,2,5,-1,19,0.0,-67636.04969663415,38.0,0.0,38.0,8,1.539
pges-jc,insurance,insurance.xbif50003_,4,4,10,-1,20,0.0,-67665.6785611145,44.0,6.0,38.0,6,0.716
pges-jc,insurance,insurance.xbif50003_,4,4,15,-1,20,0.0,-67665.6785611145,44.0,6.0,38.0,6,0.745
pges-jc,insurance,insurance.xbif50003_,4,4,5,-1,25,0.0,-68104.83660147013,56.0,10.0,46.0,8,0.874
pges-jc,insurance,insurance.xbif50003_,8,8,10,-1,23,0.0,-67832.00282349729,52.0,8.0,44.0,5,0.856
pges-jc,insurance,insurance.xbif50003_,8,8,15,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,5,0.924
pges-jc,insurance,insurance.xbif50003_,8,8,5,-1,24,0.0,-67799.24917163681,56.0,4.0,52.0,7,0.92
pges-jc,insurance,insurance.xbif50004_,16,16,10,-1,22,0.0,-67447.7513418818,46.0,4.0,42.0,4,0.978
pges-jc,insurance,insurance.xbif50004_,16,16,15,-1,23,0.0,-67496.1476850133,48.0,4.0,44.0,4,0.938
pges-jc,insurance,insurance.xbif50004_,16,16,5,-1,27,0.0,-68020.35048931191,58.0,10.0,48.0,7,1.116
pges-jc,insurance,insurance.xbif50004_,2,2,10,-1,26,0.0,-67584.11656107163,56.0,8.0,48.0,5,1.31
pges-jc,insurance,insurance.xbif50004_,2,2,15,-1,26,0.0,-67692.93432802566,56.0,6.0,50.0,5,1.435
pges-jc,insurance,insurance.xbif50004_,2,2,5,-1,32,0.0,-69196.86205444498,70.0,14.0,56.0,11,1.695
pges-jc,insurance,insurance.xbif50004_,4,4,10,-1,24,0.0,-67565.10194769864,52.0,8.0,44.0,5,0.818
pges-jc,insurance,insurance.xbif50004_,4,4,15,-1,30,0.0,-67649.1975620373,68.0,14.0,54.0,5,0.672
pges-jc,insurance,insurance.xbif50004_,4,4,5,-1,29,0.0,-67665.57904276608,62.0,14.0,48.0,7,0.845
pges-jc,insurance,insurance.xbif50004_,8,8,10,-1,24,0.0,-67683.41565023424,52.0,6.0,46.0,6,0.948
pges-jc,insurance,insurance.xbif50004_,8,8,15,-1,22,0.0,-67447.7513418818,46.0,4.0,42.0,6,0.934
pges-jc,insurance,insurance.xbif50004_,8,8,5,-1,29,0.0,-67986.75491516893,74.0,28.0,46.0,8,0.891
pges-jc,insurance,insurance.xbif50005_,16,16,10,-1,24,-0.5028069438577347,-67838.71445231303,56.0,4.0,52.0,5,0.976
pges-jc,insurance,insurance.xbif50005_,16,16,15,-1,22,-0.5146314252966563,-67845.835991843,52.0,0.0,52.0,4,0.906
pges-jc,insurance,insurance.xbif50005_,16,16,5,-1,22,-0.5204712963597117,-67845.835991843,52.0,0.0,52.0,5,0.963
pges-jc,insurance,insurance.xbif50005_,2,2,10,-1,23,-0.5487773900967675,-67924.22688820113,52.0,4.0,48.0,7,1.251
pges-jc,insurance,insurance.xbif50005_,2,2,15,-1,22,-0.4312720347116966,-68004.69080941408,46.0,4.0,42.0,5,1.166
pges-jc,insurance,insurance.xbif50005_,2,2,5,-1,26,-0.5107687131369336,-68724.56940436899,58.0,16.0,42.0,8,1.401
pges-jc,insurance,insurance.xbif50005_,4,4,10,-1,20,-0.5204137521050197,-67813.1477003641,44.0,0.0,44.0,6,0.904
pges-jc,insurance,insurance.xbif50005_,4,4,15,-1,25,-0.5339754769100684,-67966.42991513031,54.0,6.0,48.0,6,0.939
pges-jc,insurance,insurance.xbif50005_,4,4,5,-1,27,-0.5271538476073455,-67966.26159004113,60.0,8.0,52.0,7,0.734
pges-jc,insurance,insurance.xbif50005_,8,8,10,-1,24,-0.5354492507611192,-67872.26349290826,56.0,0.0,56.0,7,1.059
pges-jc,insurance,insurance.xbif50005_,8,8,15,-1,20,-0.5090399607469733,-67813.1477003641,44.0,0.0,44.0,5,0.894
pges-jc,insurance,insurance.xbif50005_,8,8,5,-1,20,-0.5204137521050197,-67813.1477003641,44.0,0.0,44.0,7,0.934
pges-jc,insurance,insurance.xbif50006_,16,16,10,-1,24,-0.5028315956444303,-68019.32010023012,52.0,4.0,48.0,5,0.994
pges-jc,insurance,insurance.xbif50006_,16,16,15,-1,28,-0.496216687304035,-68054.68021773091,60.0,8.0,52.0,4,1.045
pges-jc,insurance,insurance.xbif50006_,16,16,5,-1,28,-0.5179637933728147,-69600.90732006668,60.0,10.0,50.0,6,1.122
pges-jc,insurance,insurance.xbif50006_,2,2,10,-1,24,-0.4400180901569219,-67807.00882230797,52.0,8.0,44.0,8,1.719
pges-jc,insurance,insurance.xbif50006_,2,2,15,-1,24,-0.4921434022423873,-67907.08830974408,50.0,4.0,46.0,5,1.336
pges-jc,insurance,insurance.xbif50006_,2,2,5,-1,25,-0.44431436840071853,-67977.43255766848,54.0,12.0,42.0,9,1.61
pges-jc,insurance,insurance.xbif50006_,4,4,10,-1,24,-0.4995774876969534,-67910.04116086346,52.0,10.0,42.0,6,0.781
pges-jc,insurance,insurance.xbif50006_,4,4,15,-1,29,-0.5023706946278261,-68061.00543022774,68.0,18.0,50.0,4,0.654
pges-jc,insurance,insurance.xbif50006_,4,4,5,-1,22,-0.4476095089346394,-67766.98231917103,44.0,6.0,38.0,7,0.677
pges-jc,insurance,insurance.xbif50006_,8,8,10,-1,24,-0.5111745892818245,-68019.32010023012,52.0,4.0,48.0,6,0.878
pges-jc,insurance,insurance.xbif50006_,8,8,15,-1,24,-0.5266227181938921,-68019.32010023012,52.0,4.0,48.0,5,0.902
pges-jc,insurance,insurance.xbif50006_,8,8,5,-1,27,-0.5349914890057365,-68135.64664118047,60.0,8.0,52.0,6,0.817
pges-jc,insurance,insurance.xbif50007_,16,16,10,-1,25,-0.47680352692835337,-67587.74727948938,56.0,8.0,48.0,5,1.077
pges-jc,insurance,insurance.xbif50007_,16,16,15,-1,24,-0.5028315956444303,-67590.59922649202,52.0,4.0,48.0,4,1.03
pges-jc,insurance,insurance.xbif50007_,16,16,5,-1,40,-0.5076002802054066,-68265.38442456166,92.0,30.0,62.0,6,1.075
pges-jc,insurance,insurance.xbif50007_,2,2,10,-1,22,-0.46970679835085566,-67532.40750322767,46.0,8.0,38.0,6,1.301
pges-jc,insurance,insurance.xbif50007_,2,2,15,-1,25,-0.5231528651245371,-67895.38256437102,56.0,10.0,46.0,6,1.556
pges-jc,insurance,insurance.xbif50007_,2,2,5,-1,21,-0.46519568732538313,-67540.26699270908,44.0,10.0,34.0,10,1.759
pges-jc,insurance,insurance.xbif50007_,4,4,10,-1,24,-0.5106156331559993,-67590.59922649202,52.0,4.0,48.0,6,1.129
pges-jc,insurance,insurance.xbif50007_,4,4,15,-1,27,-0.5338397502165105,-67682.71725974858,60.0,8.0,52.0,5,1.185
pges-jc,insurance,insurance.xbif50007_,4,4,5,-1,30,-0.46159622199070116,-67709.9837492372,64.0,16.0,48.0,9,1.305
pges-jc,insurance,insurance.xbif50007_,8,8,10,-1,20,-0.5470875289113694,-67516.47797540708,42.0,6.0,36.0,5,0.882
pges-jc,insurance,insurance.xbif50007_,8,8,15,-1,24,-0.5146892445311413,-67590.59922649202,52.0,4.0,48.0,5,0.936
pges-jc,insurance,insurance.xbif50007_,8,8,5,-1,24,-0.4776974006707996,-67737.9994571322,52.0,4.0,48.0,5,0.843
pges-jc,insurance,insurance.xbif50008_,16,16,10,-1,32,-0.5094310536659071,-68337.43092540087,72.0,4.0,68.0,3,0.826
pges-jc,insurance,insurance.xbif50008_,16,16,15,-1,24,-0.5028315956444303,-67641.28154985272,52.0,4.0,48.0,4,0.981
pges-jc,insurance,insurance.xbif50008_,16,16,5,-1,33,-0.4894550714113162,-67801.24517422395,78.0,20.0,58.0,6,1.118
pges-jc,insurance,insurance.xbif50008_,2,2,10,-1,26,-0.40886937133540174,-67702.35448021312,56.0,18.0,38.0,6,1.269
pges-jc,insurance,insurance.xbif50008_,2,2,15,-1,24,-0.4962007224148938,-67968.14515754486,56.0,12.0,44.0,6,1.369
pges-jc,insurance,insurance.xbif50008_,2,2,5,-1,22,-0.433853811477486,-67602.6114446428,46.0,8.0,38.0,9,1.572
pges-jc,insurance,insurance.xbif50008_,4,4,10,-1,29,-0.5170384561745555,-67887.2975314525,64.0,12.0,52.0,6,1.256
pges-jc,insurance,insurance.xbif50008_,4,4,15,-1,24,-0.5086714667074858,-67641.28154985272,52.0,4.0,48.0,5,1.125
pges-jc,insurance,insurance.xbif50008_,4,4,5,-1,27,-0.4774502461439451,-67629.14339202248,56.0,8.0,48.0,6,0.672
pges-jc,insurance,insurance.xbif50008_,8,8,10,-1,24,-0.5203433588225794,-67641.28154985272,52.0,4.0,48.0,7,0.928
pges-jc,insurance,insurance.xbif50008_,8,8,15,-1,27,-0.5491079083136072,-67739.83807722955,58.0,6.0,52.0,4,0.754
pges-jc,insurance,insurance.xbif50008_,8,8,5,-1,28,-0.5178911127701175,-68457.25047420428,64.0,20.0,44.0,7,0.987
pges-jc,insurance,insurance.xbif50009_,16,16,10,-1,27,-0.5091855927726924,-68067.79422014757,58.0,8.0,50.0,4,0.926
pges-jc,insurance,insurance.xbif50009_,16,16,15,-1,26,-0.4788787487059095,-68121.19079144661,56.0,4.0,52.0,4,0.97
pges-jc,insurance,insurance.xbif50009_,16,16,5,-1,24,-0.4917426723766107,-68002.0927572314,50.0,4.0,46.0,5,1.039
pges-jc,insurance,insurance.xbif50009_,2,2,10,-1,28,-0.5235817155937161,-68194.65100690171,62.0,8.0,54.0,6,1.373
pges-jc,insurance,insurance.xbif50009_,2,2,15,-1,26,-0.4526372476389315,-68308.0928655533,54.0,8.0,46.0,5,1.228
pges-jc,insurance,insurance.xbif50009_,2,2,5,-1,21,-0.42430447663609144,-67894.19098929597,42.0,8.0,34.0,8,1.379
pges-jc,insurance,insurance.xbif50009_,4,4,10,-1,26,-0.4872291314213384,-68121.19079144661,56.0,4.0,52.0,6,1.147
pges-jc,insurance,insurance.xbif50009_,4,4,15,-1,32,-0.5051473978209172,-68279.3276748111,74.0,6.0,68.0,4,0.614
pges-jc,insurance,insurance.xbif50009_,4,4,5,-1,28,-0.5098771136217035,-68430.0140423237,64.0,16.0,48.0,8,1.257
pges-jc,insurance,insurance.xbif50009_,8,8,10,-1,28,-0.4868321651257552,-68424.71214151177,60.0,12.0,48.0,5,0.874
pges-jc,insurance,insurance.xbif50009_,8,8,15,-1,25,-0.5168982220124436,-68096.78067461733,54.0,4.0,50.0,6,0.938
pges-jc,insurance,insurance.xbif50009_,8,8,5,-1,23,-0.4465198501081745,-67934.53086181374,48.0,10.0,38.0,7,0.972
pges-jc,insurance,insurance.xbif_,16,16,10,-1,24,-0.5028315956444303,-68093.78708528273,52.0,4.0,48.0,5,1.102
pges-jc,insurance,insurance.xbif_,16,16,15,-1,28,-0.496216687304035,-68118.15628769074,60.0,8.0,52.0,4,0.971
pges-jc,insurance,insurance.xbif_,16,16,5,-1,23,-0.5014257697847021,-68008.92135753676,48.0,4.0,44.0,6,1.058
pges-jc,insurance,insurance.xbif_,2,2,10,-1,23,-0.45681494085688584,-67975.51358615853,48.0,10.0,38.0,7,1.459
pges-jc,insurance,insurance.xbif_,2,2,15,-1,27,-0.5297217696209611,-68196.01864799878,60.0,8.0,52.0,5,1.349
pges-jc,insurance,insurance.xbif_,2,2,5,-1,20,-0.4376644351715168,-67873.28202344252,40.0,6.0,34.0,12,2.098
pges-jc,insurance,insurance.xbif_,4,4,10,-1,29,-0.51673931914343,-68366.29016757123,64.0,12.0,52.0,6,0.847
pges-jc,insurance,insurance.xbif_,4,4,15,-1,26,-0.4715110124917533,-68036.6835991782,56.0,8.0,48.0,4,0.628
pges-jc,insurance,insurance.xbif_,4,4,5,-1,26,-0.47098833970512594,-68036.6835991782,56.0,8.0,48.0,6,0.889
pges-jc,insurance,insurance.xbif_,8,8,10,-1,24,-0.5055204749903862,-68093.78708528273,52.0,4.0,48.0,6,0.965
pges-jc,insurance,insurance.xbif_,8,8,15,-1,24,-0.5055204749903862,-68093.78708528273,52.0,4.0,48.0,5,0.972
pges-jc,insurance,insurance.xbif_,8,8,5,-1,22,-0.48734502549933234,-68336.2042009267,46.0,8.0,38.0,8,1.025
pges-jc,link,link.xbif50001246_,16,16,10,-1,1085,-0.4477224051122228,-1166484.03710989,2452.0,1120.0,1332.0,18,284.518
pges-jc,link,link.xbif50001246_,16,16,15,-1,1031,-0.48075052059179196,-1155346.8999674646,2246.0,946.0,1300.0,18,337.708
pges-jc,link,link.xbif50001246_,16,16,5,-1,1066,-0.4834261909423272,-1154708.9691977887,2352.0,1086.0,1266.0,34,468.728
pges-jc,link,link.xbif50001246_,2,2,10,-1,1168,-0.48528907483538086,-1163538.7430448697,2714.0,1414.0,1300.0,72,846.724
pges-jc,link,link.xbif50001246_,2,2,15,-1,1118,-0.46016756625725386,-1150841.9329973059,2658.0,1354.0,1304.0,46,751.244
pges-jc,link,link.xbif50001246_,2,2,5,-1,1093,-0.4819604892617035,-1168651.809678925,2588.0,772.0,1816.0,100,764.248
pges-jc,link,link.xbif50001246_,4,4,10,-1,1110,-0.47898361835977127,-1153047.0951790286,2542.0,1260.0,1282.0,51,884.277
pges-jc,link,link.xbif50001246_,4,4,15,-1,1013,-0.49003370844177135,-1130864.858491236,2264.0,992.0,1272.0,32,740.278
pges-jc,link,link.xbif50001246_,4,4,5,-1,1178,-0.4769518813938516,-1173991.5159585204,2730.0,1416.0,1314.0,89,1042.942
pges-jc,link,link.xbif50001246_,8,8,10,-1,1165,-0.4482510746037947,-1164235.148247093,2766.0,1478.0,1288.0,32,362.304
pges-jc,link,link.xbif50001246_,8,8,15,-1,1148,-0.46906069552844804,-1168335.4823848705,2666.0,1352.0,1314.0,19,232.817
pges-jc,link,link.xbif50001246_,8,8,5,-1,1050,-0.48325850187961555,-1166899.3891823427,2326.0,1008.0,1318.0,50,415.68
pges-jc,link,link.xbif50001_,16,16,10,-1,1056,-0.4749314252723127,-1155715.3425060124,2294.0,954.0,1340.0,22,374.014
pges-jc,link,link.xbif50001_,16,16,15,-1,1088,-0.4728529221501034,-1163087.7758588744,2478.0,1138.0,1340.0,18,339.552
pges-jc,link,link.xbif50001_,16,16,5,-1,1146,-0.47205657554348096,-1167291.585712489,2636.0,1336.0,1300.0,32,476.988
pges-jc,link,link.xbif50001_,2,2,10,-1,1086,-0.4767577279545915,-1163560.0632472937,2502.0,1184.0,1318.0,84,2977.351
pges-jc,link,link.xbif50001_,2,2,15,-1,1094,-0.46322870724276666,-1160182.1353596041,2554.0,1270.0,1284.0,70,2938.981
pges-jc,link,link.xbif50001_,2,2,5,-1,1116,-0.4980013226860403,-1225497.1208932768,2596.0,592.0,2004.0,100,2740.875
pges-jc,link,link.xbif50001_,4,4,10,-1,1151,-0.48751965076895803,-1179307.639439192,2776.0,1452.0,1324.0,53,1247.365
pges-jc,link,link.xbif50001_,4,4,15,-1,1094,-0.46988368315992446,-1167238.5840836111,2588.0,1292.0,1296.0,36,1193.841
pges-jc,link,link.xbif50001_,4,4,5,-1,1074,-0.4561774771444091,-1165340.7721494131,2410.0,1090.0,1320.0,98,1319.002
pges-jc,link,link.xbif50001_,8,8,15,-1,1101,-0.48404040440803825,-1167270.7480107585,2528.0,1176.0,1352.0,22,289.448
pges-jc,link,link.xbif50001_,8,8,5,-1,1126,-0.484146650742155,-1175616.3865390383,2562.0,1250.0,1312.0,57,497.037
pges-jc,link,link.xbif50002_,16,16,10,-1,1122,-0.48652579179595007,-1157416.1260771889,2448.0,1150.0,1298.0,20,349.088
pges-jc,link,link.xbif50002_,16,16,15,-1,1156,-0.47281152526951525,-1176316.2791086705,2654.0,1302.0,1352.0,15,285.522
pges-jc,link,link.xbif50002_,16,16,5,-1,1137,-0.47523124515780757,-1162310.3936014452,2594.0,1292.0,1302.0,29,405.495
pges-jc,link,link.xbif50002_,2,2,10,-1,1218,-0.47895175501449583,-1173616.5772107681,2884.0,1502.0,1382.0,73,913.177
pges-jc,link,link.xbif50002_,2,2,15,-1,1101,-0.4760813079712519,-1166822.6620363449,2440.0,1054.0,1386.0,52,842.492
pges-jc,link,link.xbif50002_,2,2,5,-1,1120,-0.49587564658545186,-1201688.8470366541,2512.0,682.0,1830.0,100,854.569
pges-jc,link,link.xbif50002_,4,4,10,-1,1112,-0.48546760526895566,-1160077.2462552388,2426.0,1126.0,1300.0,52,1005.157
pges-jc,link,link.xbif50002_,4,4,15,-1,1076,-0.47890477663171527,-1154369.5805917822,2382.0,1042.0,1340.0,34,885.436
pges-jc,link,link.xbif50002_,4,4,5,-1,1281,-0.4712682709594844,-1184625.089486441,3104.0,1792.0,1312.0,89,1186.694
pges-jc,link,link.xbif50002_,8,8,10,-1,1255,-0.4631069383453895,-1166345.7915032776,3248.0,1960.0,1288.0,24,288.554
pges-jc,link,link.xbif50002_,8,8,15,-1,1090,-0.4870827846894421,-1161855.3040995053,2476.0,1200.0,1276.0,19,232.646
pges-jc,link,link.xbif50002_,8,8,5,-1,1168,-0.47462728605820004,-1163207.8393032185,2742.0,1430.0,1312.0,43,375.033
pges-jc,link,link.xbif50003_,16,16,10,-1,1273,0.0,-1176565.0091738808,3134.0,1780.0,1354.0,18,327.501
pges-jc,link,link.xbif50003_,16,16,15,-1,1141,0.0,-1155538.7389294608,2642.0,1338.0,1304.0,15,280.376
pges-jc,link,link.xbif50003_,16,16,5,-1,1414,0.0,-1174133.2132273405,3646.0,2400.0,1246.0,33,506.492
pges-jc,link,link.xbif50003_,2,2,10,-1,1196,0.0,-1193057.7429735025,2800.0,1456.0,1344.0,89,2754.264
pges-jc,link,link.xbif50003_,2,2,15,-1,1222,0.0,-1183140.7854145912,2780.0,1426.0,1354.0,60,2543.469
pges-jc,link,link.xbif50003_,2,2,5,-1,1230,0.0,-1252532.6193349143,3014.0,838.0,2176.0,100,2554.07
pges-jc,link,link.xbif50003_,4,4,10,-1,1175,0.0,-1180386.9310495106,2670.0,1310.0,1360.0,61,1433.885
pges-jc,link,link.xbif50003_,4,4,15,-1,1203,0.0,-1178522.3711741974,3056.0,1698.0,1358.0,39,1339.797
pges-jc,link,link.xbif50003_,4,4,5,-1,1254,0.0,-1182932.2201228514,2998.0,1548.0,1450.0,100,1571.778
pges-jc,link,link.xbif50003_,8,8,10,-1,1240,0.0,-1182784.4331654373,2972.0,1706.0,1266.0,26,317.428
pges-jc,link,link.xbif50003_,8,8,15,-1,1198,0.0,-1155368.307971259,2904.0,1602.0,1302.0,20,284.486
pges-jc,link,link.xbif50003_,8,8,5,-1,1153,0.0,-1158676.836584181,2674.0,1380.0,1294.0,52,473.459
pges-jc,link,link.xbif50004_,16,16,10,-1,1050,0.0,-1151957.3946066103,2392.0,1142.0,1250.0,29,552.263
pges-jc,link,link.xbif50004_,16,16,15,-1,1118,0.0,-1157420.9514108354,2606.0,1326.0,1280.0,14,240.993
pges-jc,link,link.xbif50004_,16,16,5,-1,1158,0.0,-1175400.949507336,2796.0,1576.0,1220.0,38,623.011
pges-jc,link,link.xbif50004_,2,2,10,-1,1031,0.0,-1153798.772266095,2218.0,922.0,1296.0,70,440.013
pges-jc,link,link.xbif50004_,2,2,15,-1,1034,0.0,-1146880.496556292,2356.0,1082.0,1274.0,45,398.811
pges-jc,link,link.xbif50004_,2,2,5,-1,1185,0.0,-1207247.4112192376,3002.0,1170.0,1832.0,100,475.067
pges-jc,link,link.xbif50004_,4,4,10,-1,1039,0.0,-1139278.1043371004,2456.0,1202.0,1254.0,44,729.783
pges-jc,link,link.xbif50004_,4,4,15,-1,1041,0.0,-1148435.2774851243,2316.0,1054.0,1262.0,32,642.838
pges-jc,link,link.xbif50004_,4,4,5,-1,1141,0.0,-1172809.193748309,2676.0,1378.0,1298.0,86,909.887
pges-jc,link,link.xbif50004_,8,8,10,-1,1034,0.0,-1150760.268145204,2334.0,1056.0,1278.0,28,279.881
pges-jc,link,link.xbif50004_,8,8,15,-1,1027,0.0,-1149109.5568955701,2258.0,1018.0,1240.0,23,281.223
pges-jc,link,link.xbif50004_,8,8,5,-1,1115,0.0,-1164437.0035467213,2576.0,1284.0,1292.0,56,498.923
pges-jc,link,link.xbif50005_,16,16,10,-1,1130,0.0,-1166354.352196041,2498.0,1164.0,1334.0,19,323.704
pges-jc,link,link.xbif50005_,16,16,15,-1,1141,0.0,-1162293.2315694639,2750.0,1480.0,1270.0,16,329.539
pges-jc,link,link.xbif50005_,16,16,5,-1,1176,0.0,-1170079.5917058638,2772.0,1504.0,1268.0,33,546.871
pges-jc,link,link.xbif50005_,2,2,10,-1,1073,0.0,-1167133.6334260076,2400.0,1104.0,1296.0,87,2575.418
pges-jc,link,link.xbif50005_,2,2,15,-1,1103,0.0,-1171890.644504133,2534.0,1222.0,1312.0,56,2474.887
pges-jc,link,link.xbif50005_,2,2,5,-1,1042,0.0,-1205472.1712916812,2438.0,424.0,2014.0,100,2347.934
pges-jc,link,link.xbif50005_,4,4,10,-1,1075,0.0,-1160472.7665708058,2422.0,1130.0,1292.0,46,1129.806
pges-jc,link,link.xbif50005_,4,4,15,-1,1041,0.0,-1146943.6147340976,2418.0,1170.0,1248.0,35,1078.875
pges-jc,link,link.xbif50005_,4,4,5,-1,1091,0.0,-1156227.0307172746,2578.0,1290.0,1288.0,84,1320.355
pges-jc,link,link.xbif50005_,8,8,10,-1,1193,0.0,-1169013.344565288,2986.0,1668.0,1318.0,34,622.244
pges-jc,link,link.xbif50005_,8,8,15,-1,1140,0.0,-1169147.2230266812,2662.0,1344.0,1318.0,24,563.808
pges-jc,link,link.xbif50005_,8,8,5,-1,1127,0.0,-1170173.4352539375,2574.0,1226.0,1348.0,62,741.652
pges-jc,link,link.xbif50006_,16,16,10,-1,1109,0.0,-1147964.8450538705,2456.0,1154.0,1302.0,21,348.299
pges-jc,link,link.xbif50006_,16,16,15,-1,1096,0.0,-1165385.6070463287,2498.0,1194.0,1304.0,16,295.305
pges-jc,link,link.xbif50006_,16,16,5,-1,1281,0.0,-1164523.3062461084,3216.0,1920.0,1296.0,29,419.917
pges-jc,link,link.xbif50006_,2,2,10,-1,1154,0.0,-1171414.903279837,2714.0,1382.0,1332.0,67,740.715
pges-jc,link,link.xbif50006_,2,2,15,-1,1229,0.0,-1170394.9519090555,2956.0,1632.0,1324.0,46,666.013
pges-jc,link,link.xbif50006_,2,2,5,-1,1202,0.0,-1185468.8794632053,2912.0,1120.0,1792.0,100,699.257
pges-jc,link,link.xbif50006_,4,4,10,-1,1128,0.0,-1147842.1731286652,2608.0,1312.0,1296.0,39,531.062
pges-jc,link,link.xbif50006_,4,4,15,-1,1005,0.0,-1137147.6278839507,2186.0,916.0,1270.0,30,488.209
pges-jc,link,link.xbif50006_,4,4,5,-1,1068,0.0,-1146158.1095859143,2462.0,1188.0,1274.0,71,689.921
pges-jc,link,link.xbif50006_,8,8,10,-1,1155,0.0,-1156800.5431920197,2768.0,1492.0,1276.0,29,316.379
pges-jc,link,link.xbif50006_,8,8,15,-1,1128,0.0,-1157977.03997388,2646.0,1362.0,1284.0,21,321.484
pges-jc,link,link.xbif50006_,8,8,5,-1,1031,0.0,-1135401.6242822404,2262.0,1024.0,1238.0,50,442.78
pges-jc,link,link.xbif50007_,16,16,10,-1,951,-0.47944037450296356,-1134812.0621612458,2046.0,822.0,1224.0,22,370.411
pges-jc,link,link.xbif50007_,16,16,15,-1,1020,-0.47643820740611753,-1145709.3587341323,2300.0,1050.0,1250.0,14,231.026
pges-jc,link,link.xbif50007_,16,16,5,-1,1123,-0.4690839968512828,-1150127.3841275552,2526.0,1234.0,1292.0,35,552.639
pges-jc,link,link.xbif50007_,2,2,10,-1,1012,-0.48156451726324184,-1147998.4892968202,2250.0,988.0,1262.0,65,982.378
pges-jc,link,link.xbif50007_,2,2,15,-1,1121,-0.48199890707603993,-1163876.9099993454,2582.0,1246.0,1336.0,48,918.217
pges-jc,link,link.xbif50007_,2,2,5,-1,1111,-0.4842901703717401,-1197401.8743674736,2610.0,806.0,1804.0,100,960.551
pges-jc,link,link.xbif50007_,4,4,10,-1,1026,-0.47672920739825214,-1155305.3135862888,2346.0,1052.0,1294.0,46,1078.85
pges-jc,link,link.xbif50007_,4,4,15,-1,1046,-0.47591793982527675,-1160756.8377388935,2348.0,1020.0,1328.0,33,1073.069
pges-jc,link,link.xbif50007_,4,4,5,-1,1087,-0.4729154042054571,-1153564.9682278028,2488.0,1190.0,1298.0,82,1238.485
pges-jc,link,link.xbif50007_,8,8,10,-1,1000,-0.483894484664264,-1135922.848501241,2238.0,1050.0,1188.0,32,376.001
pges-jc,link,link.xbif50007_,8,8,15,-1,984,-0.4866013434732523,-1142164.6828741636,2118.0,860.0,1258.0,20,235.596
pges-jc,link,link.xbif50007_,8,8,5,-1,1160,-0.47867374223416803,-1151316.6823020622,2834.0,1532.0,1302.0,52,525.239
pges-jc,link,link.xbif50008_,16,16,10,-1,1082,-0.48466210483450217,-1164384.4495968525,2390.0,1094.0,1296.0,21,376.74
pges-jc,link,link.xbif50008_,16,16,15,-1,1151,-0.45957712399183415,-1179406.3069462627,2676.0,1298.0,1378.0,14,262.476
pges-jc,link,link.xbif50008_,16,16,5,-1,1318,-0.47717535617520884,-1154151.897301228,3346.0,2122.0,1224.0,30,488.808
pges-jc,link,link.xbif50008_,2,2,10,-1,1229,-0.45747255316065966,-1177852.7010920965,3038.0,1666.0,1372.0,74,1745.739
pges-jc,link,link.xbif50008_,2,2,15,-1,1212,-0.46373737133454446,-1171025.490948501,2892.0,1582.0,1310.0,59,1808.716
pges-jc,link,link.xbif50008_,2,2,5,-1,1154,-0.47559413041337223,-1203815.4596883194,2822.0,990.0,1832.0,100,1573.628
pges-jc,link,link.xbif50008_,4,4,10,-1,1098,-0.4947124877745825,-1169892.9114302108,2454.0,1074.0,1380.0,52,1150.709
pges-jc,link,link.xbif50008_,4,4,15,-1,1252,-0.44560705820269253,-1170029.3901974463,3128.0,1768.0,1360.0,36,1097.162
