algorithm,network,bbdd,threads,threadsPGES,interleaving,seed,SHD,LL Score,BDeu Score,dfMM,dfMM plus,dfMM minus,Total iterations,Total time(s)
pges,child,child.xbif_,2,2,15,2,2,0.0,-63056.9157532233,4.0,0.0,4.0,5,2.649
pges,child,child.xbif_,2,2,20,2,2,0.0,-62947.3742925418,4.0,0.0,4.0,5,2.731
pges,child,child.xbif_,2,2,30,2,2,0.0,-62947.3742925418,4.0,0.0,4.0,5,2.629
pges,child,child.xbif_,2,2,50,2,2,0.0,-62947.3742925418,4.0,0.0,4.0,5,2.682
pges,child,child.xbif_,2,2,5,2,8,0.0,-63595.06650194577,20.0,10.0,10.0,6,2.93
pges,child,child.xbif_,4,4,100,2,4,0.0,-62807.54273131856,8.0,0.0,8.0,4,0.777
pges,child,child.xbif_,4,4,10,2,5,0.0,-62976.81803192306,12.0,2.0,10.0,5,0.934
pges,child,child.xbif_,4,4,15,2,4,0.0,-63027.18883740044,8.0,0.0,8.0,4,0.923
pges,child,child.xbif_,4,4,20,2,4,0.0,-62807.54273131856,8.0,0.0,8.0,4,0.812
pges,child,child.xbif_,4,4,30,2,4,0.0,-62807.54273131856,8.0,0.0,8.0,4,0.984
pges,child,child.xbif_,4,4,50,2,4,0.0,-62807.54273131856,8.0,0.0,8.0,4,0.947
pges,child,child.xbif_,4,4,5,2,5,0.0,-63064.26279496794,12.0,4.0,8.0,5,0.717
pges,child,child.xbif_,8,8,100,2,2,0.0,-62727.728186459906,4.0,0.0,4.0,5,0.792
pges,child,child.xbif_,8,8,10,2,5,0.0,-62757.171925841176,12.0,2.0,10.0,5,0.941
pges,child,child.xbif_,8,8,15,2,2,0.0,-62727.728186459906,4.0,0.0,4.0,5,0.747
pges,child,child.xbif_,8,8,20,2,2,0.0,-62727.728186459906,4.0,0.0,4.0,5,0.727
pges,child,child.xbif_,8,8,30,2,2,0.0,-62727.728186459906,4.0,0.0,4.0,5,0.758
pges,child,child.xbif_,8,8,50,2,2,0.0,-62727.728186459906,4.0,0.0,4.0,5,0.787
pges,child,child.xbif_,8,8,5,2,5,0.0,-63064.26279496794,12.0,4.0,8.0,5,0.888
ges,earthquake,earthquake.xbif50001246_,1,0,0,-1,0,0.0,-2408.391484530776,0.0,0.0,0.0,1,0.326
ges,earthquake,earthquake.xbif50001_,1,0,0,-1,0,0.0,-2306.882155830505,0.0,0.0,0.0,1,0.372
ges,earthquake,earthquake.xbif50002_,1,0,0,-1,0,0.0,-2316.962264749576,0.0,0.0,0.0,1,0.382
ges,earthquake,earthquake.xbif50003_,1,0,0,-1,0,0.0,-2312.775622612759,0.0,0.0,0.0,1,0.328
ges,earthquake,earthquake.xbif50004_,1,0,0,-1,0,0.0,-2380.2757127537125,0.0,0.0,0.0,1,0.531
ges,earthquake,earthquake.xbif50005_,1,0,0,-1,0,0.0,-2337.029294339324,0.0,0.0,0.0,1,0.47
ges,earthquake,earthquake.xbif50006_,1,0,0,-1,0,0.0,-2458.975693701068,0.0,0.0,0.0,1,0.592
ges,earthquake,earthquake.xbif50007_,1,0,0,-1,0,0.0,-2674.0788397429606,0.0,0.0,0.0,1,0.44
ges,earthquake,earthquake.xbif50008_,1,0,0,-1,0,0.0,-2436.5101936223527,0.0,0.0,0.0,1,0.522
ges,earthquake,earthquake.xbif50009_,1,0,0,-1,0,0.0,-2346.3104163902026,0.0,0.0,0.0,1,0.445
ges,earthquake,earthquake.xbif_,1,0,0,-1,0,0.0,-2263.4870910235027,0.0,0.0,0.0,1,0.303
pges,earthquake,earthquake.xbif50001246_,2,2,100,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.404
pges,earthquake,earthquake.xbif50001246_,2,2,10,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.28
pges,earthquake,earthquake.xbif50001246_,2,2,15,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.306
pges,earthquake,earthquake.xbif50001246_,2,2,20,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.305
pges,earthquake,earthquake.xbif50001246_,2,2,30,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.313
pges,earthquake,earthquake.xbif50001246_,2,2,50,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.439
pges,earthquake,earthquake.xbif50001246_,2,2,5,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.316
pges,earthquake,earthquake.xbif50001246_,4,4,100,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.291
pges,earthquake,earthquake.xbif50001246_,4,4,10,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.291
pges,earthquake,earthquake.xbif50001246_,4,4,15,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.313
pges,earthquake,earthquake.xbif50001246_,4,4,20,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.322
pges,earthquake,earthquake.xbif50001246_,4,4,30,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.305
pges,earthquake,earthquake.xbif50001246_,4,4,50,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.288
pges,earthquake,earthquake.xbif50001246_,4,4,5,2,0,0.0,-2408.391484530776,0.0,0.0,0.0,2,0.328
pges,earthquake,earthquake.xbif50001_,2,2,100,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.311
pges,earthquake,earthquake.xbif50001_,2,2,10,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.384
pges,earthquake,earthquake.xbif50001_,2,2,15,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.617
pges,earthquake,earthquake.xbif50001_,2,2,20,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.307
pges,earthquake,earthquake.xbif50001_,2,2,30,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.408
pges,earthquake,earthquake.xbif50001_,2,2,50,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.332
pges,earthquake,earthquake.xbif50001_,2,2,5,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.375
pges,earthquake,earthquake.xbif50001_,4,4,100,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.307
pges,earthquake,earthquake.xbif50001_,4,4,10,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.275
pges,earthquake,earthquake.xbif50001_,4,4,15,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.291
pges,earthquake,earthquake.xbif50001_,4,4,20,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.284
pges,earthquake,earthquake.xbif50001_,4,4,30,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.331
pges,earthquake,earthquake.xbif50001_,4,4,50,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.27
pges,earthquake,earthquake.xbif50001_,4,4,5,2,0,0.0,-2300.7767658378384,0.0,0.0,0.0,2,0.302
pges,earthquake,earthquake.xbif50002_,2,2,100,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.382
pges,earthquake,earthquake.xbif50002_,2,2,10,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.401
pges,earthquake,earthquake.xbif50002_,2,2,15,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.339
pges,earthquake,earthquake.xbif50002_,2,2,20,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.351
pges,earthquake,earthquake.xbif50002_,2,2,30,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.391
pges,earthquake,earthquake.xbif50002_,2,2,50,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.381
pges,earthquake,earthquake.xbif50002_,2,2,5,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.323
pges,earthquake,earthquake.xbif50002_,4,4,100,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.283
pges,earthquake,earthquake.xbif50002_,4,4,10,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.312
pges,earthquake,earthquake.xbif50002_,4,4,15,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.329
pges,earthquake,earthquake.xbif50002_,4,4,20,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.279
pges,earthquake,earthquake.xbif50002_,4,4,30,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.335
pges,earthquake,earthquake.xbif50002_,4,4,50,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.292
pges,earthquake,earthquake.xbif50002_,4,4,5,2,0,0.0,-2316.9622647495767,0.0,0.0,0.0,2,0.316
pges,earthquake,earthquake.xbif50003_,2,2,100,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,2,0.349
pges,earthquake,earthquake.xbif50003_,2,2,10,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,2,0.378
pges,earthquake,earthquake.xbif50003_,2,2,15,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,2,0.381
pges,earthquake,earthquake.xbif50003_,2,2,20,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,2,0.406
pges,earthquake,earthquake.xbif50003_,2,2,30,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,2,0.365
pges,earthquake,earthquake.xbif50003_,2,2,50,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,2,0.367
pges,earthquake,earthquake.xbif50003_,2,2,5,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,2,0.398
pges,earthquake,earthquake.xbif50003_,4,4,100,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,3,0.324
pges,earthquake,earthquake.xbif50003_,4,4,10,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,3,0.328
pges,earthquake,earthquake.xbif50003_,4,4,15,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,3,0.336
pges,earthquake,earthquake.xbif50003_,4,4,20,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,3,0.292
pges,earthquake,earthquake.xbif50003_,4,4,30,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,3,0.338
pges,earthquake,earthquake.xbif50003_,4,4,50,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,3,0.33
pges,earthquake,earthquake.xbif50003_,4,4,5,2,0,0.0,-2312.7756226127585,0.0,0.0,0.0,3,0.308
pges,earthquake,earthquake.xbif50004_,2,2,100,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.304
pges,earthquake,earthquake.xbif50004_,2,2,10,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.347
pges,earthquake,earthquake.xbif50004_,2,2,15,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.367
pges,earthquake,earthquake.xbif50004_,2,2,20,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.337
pges,earthquake,earthquake.xbif50004_,2,2,30,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.356
pges,earthquake,earthquake.xbif50004_,2,2,50,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.356
pges,earthquake,earthquake.xbif50004_,2,2,5,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.304
pges,earthquake,earthquake.xbif50004_,4,4,100,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.313
pges,earthquake,earthquake.xbif50004_,4,4,10,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.295
pges,earthquake,earthquake.xbif50004_,4,4,15,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.305
pges,earthquake,earthquake.xbif50004_,4,4,20,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.363
pges,earthquake,earthquake.xbif50004_,4,4,30,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.288
pges,earthquake,earthquake.xbif50004_,4,4,50,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.342
pges,earthquake,earthquake.xbif50004_,4,4,5,2,0,0.0,-2373.3515187884373,0.0,0.0,0.0,2,0.316
pges,earthquake,earthquake.xbif50005_,2,2,100,2,0,0.0,-2337.029294339324,0.0,0.0,0.0,2,0.369
pges,earthquake,earthquake.xbif50005_,2,2,10,2,0,0.0,-2337.029294339324,0.0,0.0,0.0,2,0.346
pges,earthquake,earthquake.xbif50005_,2,2,15,2,0,0.0,-2337.029294339324,0.0,0.0,0.0,2,0.335
pges,earthquake,earthquake.xbif50005_,2,2,20,2,0,0.0,-2337.029294339324,0.0,0.0,0.0,2,0.349
pges,earthquake,earthquake.xbif50005_,2,2,30,2,0,0.0,-2337.029294339324,0.0,0.0,0.0,2,0.329
pges,earthquake,earthquake.xbif50005_,2,2,50,2,0,0.0,-2337.029294339324,0.0,0.0,0.0,2,0.328
pges,earthquake,earthquake.xbif50005_,2,2,5,2,0,0.0,-2337.029294339324,0.0,0.0,0.0,2,0.343
pges,earthquake,earthquake.xbif50005_,4,4,100,2,0,0.0,-2337.0292943393238,0.0,0.0,0.0,2,0.314
pges,earthquake,earthquake.xbif50005_,4,4,10,2,0,0.0,-2337.0292943393238,0.0,0.0,0.0,2,0.31
pges,earthquake,earthquake.xbif50005_,4,4,15,2,0,0.0,-2337.0292943393238,0.0,0.0,0.0,2,0.299
pges,earthquake,earthquake.xbif50005_,4,4,20,2,0,0.0,-2337.0292943393238,0.0,0.0,0.0,2,0.303
pges,earthquake,earthquake.xbif50005_,4,4,30,2,0,0.0,-2337.0292943393238,0.0,0.0,0.0,2,0.294
pges,earthquake,earthquake.xbif50005_,4,4,50,2,0,0.0,-2337.0292943393238,0.0,0.0,0.0,2,0.292
pges,earthquake,earthquake.xbif50005_,4,4,5,2,0,0.0,-2337.0292943393238,0.0,0.0,0.0,2,0.306
pges,earthquake,earthquake.xbif50006_,2,2,100,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.365
pges,earthquake,earthquake.xbif50006_,2,2,10,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.324
pges,earthquake,earthquake.xbif50006_,2,2,15,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.35
pges,earthquake,earthquake.xbif50006_,2,2,20,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.356
pges,earthquake,earthquake.xbif50006_,2,2,30,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.34
pges,earthquake,earthquake.xbif50006_,2,2,50,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.327
pges,earthquake,earthquake.xbif50006_,2,2,5,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.344
pges,earthquake,earthquake.xbif50006_,4,4,100,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.302
pges,earthquake,earthquake.xbif50006_,4,4,10,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.29
pges,earthquake,earthquake.xbif50006_,4,4,15,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.322
pges,earthquake,earthquake.xbif50006_,4,4,20,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.313
pges,earthquake,earthquake.xbif50006_,4,4,30,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.303
pges,earthquake,earthquake.xbif50006_,4,4,50,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.327
pges,earthquake,earthquake.xbif50006_,4,4,5,2,0,0.0,-2452.806223894818,0.0,0.0,0.0,2,0.327
pges,earthquake,earthquake.xbif50007_,2,2,100,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.344
pges,earthquake,earthquake.xbif50007_,2,2,10,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.331
pges,earthquake,earthquake.xbif50007_,2,2,15,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.376
pges,earthquake,earthquake.xbif50007_,2,2,20,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.327
pges,earthquake,earthquake.xbif50007_,2,2,30,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.332
pges,earthquake,earthquake.xbif50007_,2,2,50,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.335
pges,earthquake,earthquake.xbif50007_,2,2,5,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.377
pges,earthquake,earthquake.xbif50007_,4,4,100,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.308
pges,earthquake,earthquake.xbif50007_,4,4,10,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.332
pges,earthquake,earthquake.xbif50007_,4,4,15,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.289
pges,earthquake,earthquake.xbif50007_,4,4,20,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.31
pges,earthquake,earthquake.xbif50007_,4,4,30,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.307
pges,earthquake,earthquake.xbif50007_,4,4,50,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.303
pges,earthquake,earthquake.xbif50007_,4,4,5,2,0,0.0,-2667.1590857049905,0.0,0.0,0.0,2,0.313
pges,earthquake,earthquake.xbif50008_,2,2,100,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.328
pges,earthquake,earthquake.xbif50008_,2,2,10,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.373
pges,earthquake,earthquake.xbif50008_,2,2,15,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.402
pges,earthquake,earthquake.xbif50008_,2,2,20,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.333
pges,earthquake,earthquake.xbif50008_,2,2,30,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.33
pges,earthquake,earthquake.xbif50008_,2,2,50,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.334
pges,earthquake,earthquake.xbif50008_,2,2,5,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.366
pges,earthquake,earthquake.xbif50008_,4,4,100,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.301
pges,earthquake,earthquake.xbif50008_,4,4,10,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.318
pges,earthquake,earthquake.xbif50008_,4,4,15,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.322
pges,earthquake,earthquake.xbif50008_,4,4,20,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.302
pges,earthquake,earthquake.xbif50008_,4,4,30,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.323
pges,earthquake,earthquake.xbif50008_,4,4,50,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.305
pges,earthquake,earthquake.xbif50008_,4,4,5,2,0,0.0,-2430.3589814325337,0.0,0.0,0.0,2,0.303
pges,earthquake,earthquake.xbif50009_,2,2,100,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.345
pges,earthquake,earthquake.xbif50009_,2,2,10,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.307
pges,earthquake,earthquake.xbif50009_,2,2,15,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.298
pges,earthquake,earthquake.xbif50009_,2,2,20,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.301
pges,earthquake,earthquake.xbif50009_,2,2,30,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.337
pges,earthquake,earthquake.xbif50009_,2,2,50,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.31
pges,earthquake,earthquake.xbif50009_,2,2,5,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.341
pges,earthquake,earthquake.xbif50009_,4,4,100,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.339
pges,earthquake,earthquake.xbif50009_,4,4,10,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.313
pges,earthquake,earthquake.xbif50009_,4,4,15,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.326
pges,earthquake,earthquake.xbif50009_,4,4,20,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.326
pges,earthquake,earthquake.xbif50009_,4,4,30,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.327
pges,earthquake,earthquake.xbif50009_,4,4,50,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.366
pges,earthquake,earthquake.xbif50009_,4,4,5,2,0,0.0,-2342.1633179910577,0.0,0.0,0.0,2,0.28
pges,earthquake,earthquake.xbif_,2,2,100,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.346
pges,earthquake,earthquake.xbif_,2,2,10,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.395
pges,earthquake,earthquake.xbif_,2,2,15,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.345
pges,earthquake,earthquake.xbif_,2,2,20,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.333
pges,earthquake,earthquake.xbif_,2,2,30,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.322
pges,earthquake,earthquake.xbif_,2,2,50,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.355
pges,earthquake,earthquake.xbif_,2,2,5,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.389
pges,earthquake,earthquake.xbif_,4,4,100,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.281
pges,earthquake,earthquake.xbif_,4,4,10,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.305
pges,earthquake,earthquake.xbif_,4,4,15,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.3
pges,earthquake,earthquake.xbif_,4,4,20,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.28
pges,earthquake,earthquake.xbif_,4,4,30,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.329
pges,earthquake,earthquake.xbif_,4,4,50,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.296
pges,earthquake,earthquake.xbif_,4,4,5,2,0,0.0,-2263.4870910235027,0.0,0.0,0.0,2,0.288
ges,hailfinder,hailfinder.xbif50001246_,1,0,0,-1,45,0.0,-259162.39030949556,92.0,18.0,74.0,1,2.736
ges,hailfinder,hailfinder.xbif50001_,1,0,0,-1,44,0.0,-259406.43781562027,88.0,14.0,74.0,1,3.609
ges,hailfinder,hailfinder.xbif50002_,1,0,0,-1,43,0.0,-259418.6190983903,86.0,16.0,70.0,1,2.956
ges,hailfinder,hailfinder.xbif50003_,1,0,0,-1,47,0.0,-259119.50312622086,96.0,22.0,74.0,1,2.624
ges,hailfinder,hailfinder.xbif50004_,1,0,0,-1,44,0.0,-259764.978764316,88.0,16.0,72.0,1,3.159
ges,hailfinder,hailfinder.xbif50005_,1,0,0,-1,43,0.0,-259524.2221999252,90.0,16.0,74.0,1,2.394
ges,hailfinder,hailfinder.xbif50006_,1,0,0,-1,51,0.0,-259879.41891470633,106.0,24.0,82.0,1,2.908
ges,hailfinder,hailfinder.xbif50007_,1,0,0,-1,39,0.0,-259046.7892870715,78.0,12.0,66.0,1,2.885
ges,hailfinder,hailfinder.xbif50008_,1,0,0,-1,40,0.0,-259190.1310183092,80.0,10.0,70.0,1,3.154
ges,hailfinder,hailfinder.xbif50009_,1,0,0,-1,38,0.0,-259038.67774610728,76.0,12.0,64.0,1,2.719
ges,hailfinder,hailfinder.xbif_,1,0,0,-1,46,0.0,-259196.83578295188,94.0,18.0,76.0,1,2.988
pges,hailfinder,hailfinder.xbif50001246_,16,16,100,2,41,0.0,-258996.80161271707,82.0,14.0,68.0,3,1.385
pges,hailfinder,hailfinder.xbif50001246_,16,16,10,2,43,0.0,-258948.5243989454,86.0,16.0,70.0,3,1.495
pges,hailfinder,hailfinder.xbif50001246_,16,16,15,2,41,0.0,-258996.80161271707,82.0,14.0,68.0,3,1.647
pges,hailfinder,hailfinder.xbif50001246_,16,16,20,2,41,0.0,-258996.80161271707,82.0,14.0,68.0,3,1.678
pges,hailfinder,hailfinder.xbif50001246_,16,16,30,2,41,0.0,-258996.80161271707,82.0,14.0,68.0,3,1.512
pges,hailfinder,hailfinder.xbif50001246_,16,16,50,2,41,0.0,-258996.80161271707,82.0,14.0,68.0,3,1.469
pges,hailfinder,hailfinder.xbif50001246_,16,16,5,2,35,0.0,-259129.10955091723,70.0,6.0,64.0,5,1.776
pges,hailfinder,hailfinder.xbif50001246_,2,2,100,2,42,0.0,-259033.9682238878,84.0,14.0,70.0,2,3.368
pges,hailfinder,hailfinder.xbif50001246_,2,2,10,2,46,0.0,-259090.88433861648,92.0,20.0,72.0,6,3.743
pges,hailfinder,hailfinder.xbif50001246_,2,2,15,2,42,0.0,-259025.51121688244,84.0,14.0,70.0,4,2.547
pges,hailfinder,hailfinder.xbif50001246_,2,2,20,2,42,0.0,-259111.32559901872,84.0,14.0,70.0,4,2.444
pges,hailfinder,hailfinder.xbif50001246_,2,2,30,2,41,0.0,-258966.2368444716,82.0,12.0,70.0,3,2.946
pges,hailfinder,hailfinder.xbif50001246_,2,2,50,2,42,0.0,-259033.9682238878,84.0,14.0,70.0,2,2.196
pges,hailfinder,hailfinder.xbif50001246_,2,2,5,2,45,0.0,-259015.37120777,90.0,18.0,72.0,10,4.154
pges,hailfinder,hailfinder.xbif50001246_,4,4,100,2,43,0.0,-259004.31954798056,86.0,16.0,70.0,3,1.873
pges,hailfinder,hailfinder.xbif50001246_,4,4,10,2,41,0.0,-259022.03199350677,82.0,12.0,70.0,4,2.189
pges,hailfinder,hailfinder.xbif50001246_,4,4,15,2,45,0.0,-259110.11559112166,90.0,18.0,72.0,3,1.463
pges,hailfinder,hailfinder.xbif50001246_,4,4,20,2,42,0.0,-259020.1325238721,84.0,16.0,68.0,3,1.857
pges,hailfinder,hailfinder.xbif50001246_,4,4,30,2,43,0.0,-259004.31954798056,86.0,16.0,70.0,3,1.931
pges,hailfinder,hailfinder.xbif50001246_,4,4,50,2,43,0.0,-259004.31954798056,86.0,16.0,70.0,3,1.979
pges,hailfinder,hailfinder.xbif50001246_,4,4,5,2,47,0.0,-259066.59636695217,94.0,20.0,74.0,7,1.631
pges,hailfinder,hailfinder.xbif50001246_,8,8,100,2,47,0.0,-259086.66044666787,96.0,20.0,76.0,3,1.374
pges,hailfinder,hailfinder.xbif50001246_,8,8,10,2,45,0.0,-259039.09985109454,92.0,18.0,74.0,4,1.66
pges,hailfinder,hailfinder.xbif50001246_,8,8,15,2,47,0.0,-259086.66044666787,96.0,20.0,76.0,3,1.473
pges,hailfinder,hailfinder.xbif50001246_,8,8,20,2,47,0.0,-259086.66044666787,96.0,20.0,76.0,3,1.498
pges,hailfinder,hailfinder.xbif50001246_,8,8,30,2,47,0.0,-259086.66044666787,96.0,20.0,76.0,3,1.528
pges,hailfinder,hailfinder.xbif50001246_,8,8,50,2,47,0.0,-259086.66044666787,96.0,20.0,76.0,3,1.689
pges,hailfinder,hailfinder.xbif50001246_,8,8,5,2,41,0.0,-259023.47012151807,82.0,14.0,68.0,5,1.485
pges,hailfinder,hailfinder.xbif50001_,16,16,100,2,40,0.0,-259225.6884892024,80.0,10.0,70.0,3,1.535
pges,hailfinder,hailfinder.xbif50001_,16,16,10,2,42,0.0,-259268.13650329597,86.0,12.0,74.0,3,1.514
pges,hailfinder,hailfinder.xbif50001_,16,16,15,2,37,0.0,-259269.10253259554,74.0,8.0,66.0,3,1.494
