algorithm,network,bbdd,threads,threadsPGES,interleaving,seed,SHD,LL Score,BDeu Score,dfMM,dfMM plus,dfMM minus,Total iterations,Total time(s)
pges,insurance,insurance.xbif50002_,4,8,10,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,1.174
pges,insurance,insurance.xbif50002_,4,8,15,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,0.937
pges,insurance,insurance.xbif50002_,4,8,20,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,1.797
pges,insurance,insurance.xbif50002_,4,8,30,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,0.953
pges,insurance,insurance.xbif50002_,4,8,50,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,1.855
pges,insurance,insurance.xbif50002_,4,8,5,2,33,0.0,-70847.1177754419,74.0,10.0,64.0,6,2.452
pges,insurance,insurance.xbif50002_,8,16,100,2,32,0.0,-70291.90342373046,74.0,6.0,68.0,3,1.187
pges,insurance,insurance.xbif50002_,8,16,10,2,32,0.0,-70291.90342373046,74.0,6.0,68.0,3,0.991
pges,insurance,insurance.xbif50002_,8,16,15,2,32,0.0,-70291.90342373046,74.0,6.0,68.0,3,1.188
pges,insurance,insurance.xbif50002_,8,16,20,2,32,0.0,-70291.90342373046,74.0,6.0,68.0,3,1.084
pges,insurance,insurance.xbif50002_,8,16,30,2,32,0.0,-70291.90342373046,74.0,6.0,68.0,3,1.057
pges,insurance,insurance.xbif50002_,8,16,50,2,32,0.0,-70291.90342373046,74.0,6.0,68.0,3,0.955
pges,insurance,insurance.xbif50002_,8,16,5,2,29,0.0,-70683.95887176074,66.0,6.0,60.0,4,1.16
pges,insurance,insurance.xbif50002_,8,2,100,2,31,0.0,-70228.01831970263,72.0,6.0,66.0,3,0.889
pges,insurance,insurance.xbif50002_,8,2,10,2,31,0.0,-70594.71210485288,72.0,6.0,66.0,4,0.905
pges,insurance,insurance.xbif50002_,8,2,15,2,31,0.0,-70228.01831970263,72.0,6.0,66.0,3,0.825
pges,insurance,insurance.xbif50002_,8,2,20,2,32,0.0,-70270.27350015182,76.0,6.0,70.0,3,0.854
pges,insurance,insurance.xbif50002_,8,2,30,2,31,0.0,-70228.01831970263,72.0,6.0,66.0,3,0.9
pges,insurance,insurance.xbif50002_,8,2,50,2,31,0.0,-70228.01831970263,72.0,6.0,66.0,3,0.892
pges,insurance,insurance.xbif50002_,8,2,5,2,31,0.0,-70228.01831970263,72.0,6.0,66.0,5,0.953
pges,insurance,insurance.xbif50002_,8,4,100,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,0.821
pges,insurance,insurance.xbif50002_,8,4,10,2,31,0.0,-70594.71210485288,72.0,6.0,66.0,4,0.885
pges,insurance,insurance.xbif50002_,8,4,15,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,0.83
pges,insurance,insurance.xbif50002_,8,4,20,2,33,0.0,-70292.99325258932,78.0,6.0,72.0,3,0.921
pges,insurance,insurance.xbif50002_,8,4,30,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,0.893
pges,insurance,insurance.xbif50002_,8,4,50,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,0.991
pges,insurance,insurance.xbif50002_,8,4,5,2,31,0.0,-70228.01831970263,72.0,6.0,66.0,4,0.785
pges,insurance,insurance.xbif50002_,8,8,100,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,1.082
pges,insurance,insurance.xbif50002_,8,8,10,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,0.844
pges,insurance,insurance.xbif50002_,8,8,15,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,0.964
pges,insurance,insurance.xbif50002_,8,8,20,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,1.288
pges,insurance,insurance.xbif50002_,8,8,30,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,1.223
pges,insurance,insurance.xbif50002_,8,8,50,2,32,0.0,-70250.73807214014,74.0,6.0,68.0,3,0.971
pges,insurance,insurance.xbif50002_,8,8,5,2,33,0.0,-70847.1177754419,74.0,10.0,64.0,6,0.984
pges,insurance,insurance.xbif50003_,16,16,100,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.034
pges,insurance,insurance.xbif50003_,16,16,10,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.174
pges,insurance,insurance.xbif50003_,16,16,15,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,0.993
pges,insurance,insurance.xbif50003_,16,16,20,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.096
pges,insurance,insurance.xbif50003_,16,16,30,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,0.992
pges,insurance,insurance.xbif50003_,16,16,50,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.272
pges,insurance,insurance.xbif50003_,16,16,5,2,28,0.0,-70870.85522111462,64.0,6.0,58.0,4,0.961
pges,insurance,insurance.xbif50003_,16,2,100,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,0.94
pges,insurance,insurance.xbif50003_,16,2,10,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,6,0.855
pges,insurance,insurance.xbif50003_,16,2,15,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,0.996
pges,insurance,insurance.xbif50003_,16,2,20,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,0.914
pges,insurance,insurance.xbif50003_,16,2,30,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,0.911
pges,insurance,insurance.xbif50003_,16,2,50,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.04
pges,insurance,insurance.xbif50003_,16,2,5,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,8,0.802
pges,insurance,insurance.xbif50003_,16,4,100,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,0.965
pges,insurance,insurance.xbif50003_,16,4,10,2,29,0.0,-70870.32363415467,62.0,6.0,56.0,6,0.929
pges,insurance,insurance.xbif50003_,16,4,15,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,0.902
pges,insurance,insurance.xbif50003_,16,4,20,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,1.089
pges,insurance,insurance.xbif50003_,16,4,30,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,0.952
pges,insurance,insurance.xbif50003_,16,4,50,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,0.895
pges,insurance,insurance.xbif50003_,16,4,5,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,7,0.896
pges,insurance,insurance.xbif50003_,16,8,100,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.005
pges,insurance,insurance.xbif50003_,16,8,10,2,30,0.0,-70891.56373257228,64.0,6.0,58.0,6,0.962
pges,insurance,insurance.xbif50003_,16,8,15,2,30,0.0,-70891.56373257228,64.0,6.0,58.0,6,1.052
pges,insurance,insurance.xbif50003_,16,8,20,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.22
pges,insurance,insurance.xbif50003_,16,8,30,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,0.909
pges,insurance,insurance.xbif50003_,16,8,50,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.022
pges,insurance,insurance.xbif50003_,16,8,5,2,38,0.0,-72112.04202623351,90.0,8.0,82.0,6,0.902
pges,insurance,insurance.xbif50003_,2,16,100,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,2.762
pges,insurance,insurance.xbif50003_,2,16,10,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,2.782
pges,insurance,insurance.xbif50003_,2,16,15,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,2.774
pges,insurance,insurance.xbif50003_,2,16,20,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,2.927
pges,insurance,insurance.xbif50003_,2,16,30,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,2.62
pges,insurance,insurance.xbif50003_,2,16,50,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,2.803
pges,insurance,insurance.xbif50003_,2,16,5,2,28,0.0,-70870.85522111462,64.0,6.0,58.0,4,2.693
pges,insurance,insurance.xbif50003_,2,2,100,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.798
pges,insurance,insurance.xbif50003_,2,2,10,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,6,1.798
pges,insurance,insurance.xbif50003_,2,2,15,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.918
pges,insurance,insurance.xbif50003_,2,2,20,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.874
pges,insurance,insurance.xbif50003_,2,2,30,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.715
pges,insurance,insurance.xbif50003_,2,2,50,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.921
pges,insurance,insurance.xbif50003_,2,2,5,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,8,2.065
pges,insurance,insurance.xbif50003_,2,4,100,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,2.257
pges,insurance,insurance.xbif50003_,2,4,10,2,29,0.0,-70870.32363415467,62.0,6.0,56.0,6,2.219
pges,insurance,insurance.xbif50003_,2,4,15,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.263
pges,insurance,insurance.xbif50003_,2,4,20,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,2.516
pges,insurance,insurance.xbif50003_,2,4,30,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,2.421
pges,insurance,insurance.xbif50003_,2,4,50,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,1.968
pges,insurance,insurance.xbif50003_,2,4,5,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,7,1.849
pges,insurance,insurance.xbif50003_,2,8,100,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.633
pges,insurance,insurance.xbif50003_,2,8,10,2,30,0.0,-70891.56373257228,64.0,6.0,58.0,6,2.496
pges,insurance,insurance.xbif50003_,2,8,15,2,30,0.0,-70891.56373257228,64.0,6.0,58.0,6,2.718
pges,insurance,insurance.xbif50003_,2,8,20,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.322
pges,insurance,insurance.xbif50003_,2,8,30,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.431
pges,insurance,insurance.xbif50003_,2,8,50,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.589
pges,insurance,insurance.xbif50003_,2,8,5,2,38,0.0,-72112.04202623351,90.0,8.0,82.0,5,2.578
pges,insurance,insurance.xbif50003_,4,16,100,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,3.555
pges,insurance,insurance.xbif50003_,4,16,10,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,2.028
pges,insurance,insurance.xbif50003_,4,16,15,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,2.025
pges,insurance,insurance.xbif50003_,4,16,20,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.44
pges,insurance,insurance.xbif50003_,4,16,30,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.457
pges,insurance,insurance.xbif50003_,4,16,50,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,3.631
pges,insurance,insurance.xbif50003_,4,16,5,2,28,0.0,-70870.85522111462,64.0,6.0,58.0,4,1.903
pges,insurance,insurance.xbif50003_,4,2,100,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.882
pges,insurance,insurance.xbif50003_,4,2,10,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,6,0.996
pges,insurance,insurance.xbif50003_,4,2,15,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.242
pges,insurance,insurance.xbif50003_,4,2,20,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.382
pges,insurance,insurance.xbif50003_,4,2,30,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.097
pges,insurance,insurance.xbif50003_,4,2,50,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.638
pges,insurance,insurance.xbif50003_,4,2,5,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,8,1.801
pges,insurance,insurance.xbif50003_,4,4,100,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,1.549
pges,insurance,insurance.xbif50003_,4,4,10,2,29,0.0,-70870.32363415467,62.0,6.0,56.0,6,2.274
pges,insurance,insurance.xbif50003_,4,4,15,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.4
pges,insurance,insurance.xbif50003_,4,4,20,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,1.883
pges,insurance,insurance.xbif50003_,4,4,30,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,1.092
pges,insurance,insurance.xbif50003_,4,4,50,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,1.017
pges,insurance,insurance.xbif50003_,4,4,5,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,7,2.574
pges,insurance,insurance.xbif50003_,4,8,100,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.05
pges,insurance,insurance.xbif50003_,4,8,10,2,30,0.0,-70891.56373257228,64.0,6.0,58.0,6,2.804
pges,insurance,insurance.xbif50003_,4,8,15,2,30,0.0,-70891.56373257228,64.0,6.0,58.0,6,1.147
pges,insurance,insurance.xbif50003_,4,8,20,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.485
pges,insurance,insurance.xbif50003_,4,8,30,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.588
pges,insurance,insurance.xbif50003_,4,8,50,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,2.445
pges,insurance,insurance.xbif50003_,4,8,5,2,38,0.0,-72112.04202623351,90.0,8.0,82.0,6,1.716
pges,insurance,insurance.xbif50003_,8,16,100,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.07
pges,insurance,insurance.xbif50003_,8,16,10,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.057
pges,insurance,insurance.xbif50003_,8,16,15,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.181
pges,insurance,insurance.xbif50003_,8,16,20,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.287
pges,insurance,insurance.xbif50003_,8,16,30,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.176
pges,insurance,insurance.xbif50003_,8,16,50,2,29,0.0,-70572.60439031191,64.0,6.0,58.0,4,1.207
pges,insurance,insurance.xbif50003_,8,16,5,2,28,0.0,-70870.85522111462,64.0,6.0,58.0,4,1.121
pges,insurance,insurance.xbif50003_,8,2,100,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,0.932
pges,insurance,insurance.xbif50003_,8,2,10,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,6,0.88
pges,insurance,insurance.xbif50003_,8,2,15,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,0.912
pges,insurance,insurance.xbif50003_,8,2,20,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.046
pges,insurance,insurance.xbif50003_,8,2,30,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.073
pges,insurance,insurance.xbif50003_,8,2,50,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,0.932
pges,insurance,insurance.xbif50003_,8,2,5,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,8,0.917
pges,insurance,insurance.xbif50003_,8,4,100,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,1.263
pges,insurance,insurance.xbif50003_,8,4,10,2,29,0.0,-70870.32363415467,62.0,6.0,56.0,6,0.842
pges,insurance,insurance.xbif50003_,8,4,15,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.073
pges,insurance,insurance.xbif50003_,8,4,20,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,1.012
pges,insurance,insurance.xbif50003_,8,4,30,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,0.968
pges,insurance,insurance.xbif50003_,8,4,50,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,6,1.235
pges,insurance,insurance.xbif50003_,8,4,5,2,31,0.0,-70876.13067429388,66.0,8.0,58.0,7,0.893
pges,insurance,insurance.xbif50003_,8,8,100,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.077
pges,insurance,insurance.xbif50003_,8,8,10,2,30,0.0,-70891.56373257228,64.0,6.0,58.0,6,1.148
pges,insurance,insurance.xbif50003_,8,8,15,2,30,0.0,-70891.56373257228,64.0,6.0,58.0,6,1.005
pges,insurance,insurance.xbif50003_,8,8,20,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.006
pges,insurance,insurance.xbif50003_,8,8,30,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.454
pges,insurance,insurance.xbif50003_,8,8,50,2,28,0.0,-70512.80281195436,62.0,6.0,56.0,5,1.431
pges,insurance,insurance.xbif50003_,8,8,5,2,38,0.0,-72112.04202623351,90.0,8.0,82.0,6,1.023
pges,insurance,insurance.xbif50004_,16,16,100,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.018
pges,insurance,insurance.xbif50004_,16,16,10,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.252
pges,insurance,insurance.xbif50004_,16,16,15,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.056
pges,insurance,insurance.xbif50004_,16,16,20,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.095
pges,insurance,insurance.xbif50004_,16,16,30,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,0.978
pges,insurance,insurance.xbif50004_,16,16,50,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.045
pges,insurance,insurance.xbif50004_,16,16,5,2,31,0.0,-70694.77861474232,66.0,12.0,54.0,4,1.039
pges,insurance,insurance.xbif50004_,16,2,100,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,3,0.942
pges,insurance,insurance.xbif50004_,16,2,10,2,34,0.0,-70838.05985030094,78.0,10.0,68.0,4,0.847
pges,insurance,insurance.xbif50004_,16,2,15,2,34,0.0,-70838.05985030094,78.0,10.0,68.0,4,0.874
pges,insurance,insurance.xbif50004_,16,2,20,2,34,0.0,-70477.45369905834,78.0,10.0,68.0,4,0.841
pges,insurance,insurance.xbif50004_,16,2,30,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,3,0.817
pges,insurance,insurance.xbif50004_,16,2,50,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,3,1.052
pges,insurance,insurance.xbif50004_,16,2,5,2,34,0.0,-70477.45369905834,78.0,10.0,68.0,6,0.758
pges,insurance,insurance.xbif50004_,16,4,100,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.231
pges,insurance,insurance.xbif50004_,16,4,10,2,35,0.0,-70899.81536773777,80.0,10.0,70.0,4,0.801
pges,insurance,insurance.xbif50004_,16,4,15,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.796
pges,insurance,insurance.xbif50004_,16,4,20,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.89
pges,insurance,insurance.xbif50004_,16,4,30,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.873
pges,insurance,insurance.xbif50004_,16,4,50,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.92
pges,insurance,insurance.xbif50004_,16,4,5,2,34,0.0,-70477.45369905834,78.0,10.0,68.0,5,0.744
pges,insurance,insurance.xbif50004_,16,8,100,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.957
pges,insurance,insurance.xbif50004_,16,8,10,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.874
pges,insurance,insurance.xbif50004_,16,8,15,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.841
pges,insurance,insurance.xbif50004_,16,8,20,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.977
pges,insurance,insurance.xbif50004_,16,8,30,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.994
pges,insurance,insurance.xbif50004_,16,8,50,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.83
pges,insurance,insurance.xbif50004_,16,8,5,2,34,0.0,-70845.04680277163,78.0,14.0,64.0,4,0.771
pges,insurance,insurance.xbif50004_,2,16,100,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.188
pges,insurance,insurance.xbif50004_,2,16,10,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.926
pges,insurance,insurance.xbif50004_,2,16,15,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,2.321
pges,insurance,insurance.xbif50004_,2,16,20,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,2.358
pges,insurance,insurance.xbif50004_,2,16,30,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,2.42
pges,insurance,insurance.xbif50004_,2,16,50,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,2.225
pges,insurance,insurance.xbif50004_,2,16,5,2,31,0.0,-70694.77861474232,66.0,12.0,54.0,4,1.925
pges,insurance,insurance.xbif50004_,2,2,100,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,3,1.822
pges,insurance,insurance.xbif50004_,2,2,10,2,34,0.0,-70838.05985030094,78.0,10.0,68.0,4,1.62
pges,insurance,insurance.xbif50004_,2,2,15,2,34,0.0,-70838.05985030094,78.0,10.0,68.0,4,1.57
pges,insurance,insurance.xbif50004_,2,2,20,2,34,0.0,-70477.45369905834,78.0,10.0,68.0,4,1.742
pges,insurance,insurance.xbif50004_,2,2,30,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,3,1.738
pges,insurance,insurance.xbif50004_,2,2,50,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,3,1.729
pges,insurance,insurance.xbif50004_,2,2,5,2,34,0.0,-70477.45369905834,78.0,10.0,68.0,6,1.667
pges,insurance,insurance.xbif50004_,2,4,100,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,2.577
pges,insurance,insurance.xbif50004_,2,4,10,2,35,0.0,-70899.81536773777,80.0,10.0,70.0,4,1.321
pges,insurance,insurance.xbif50004_,2,4,15,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.549
pges,insurance,insurance.xbif50004_,2,4,20,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.622
pges,insurance,insurance.xbif50004_,2,4,30,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.524
pges,insurance,insurance.xbif50004_,2,4,50,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.645
pges,insurance,insurance.xbif50004_,2,4,5,2,34,0.0,-70477.45369905834,78.0,10.0,68.0,5,1.872
pges,insurance,insurance.xbif50004_,2,8,100,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.889
pges,insurance,insurance.xbif50004_,2,8,10,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,2.691
pges,insurance,insurance.xbif50004_,2,8,15,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,2.355
pges,insurance,insurance.xbif50004_,2,8,20,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,2.664
pges,insurance,insurance.xbif50004_,2,8,30,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,2.51
pges,insurance,insurance.xbif50004_,2,8,50,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.677
pges,insurance,insurance.xbif50004_,2,8,5,2,34,0.0,-70845.04680277163,78.0,14.0,64.0,4,2.39
pges,insurance,insurance.xbif50004_,4,16,100,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,2.612
pges,insurance,insurance.xbif50004_,4,16,10,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,3.662
pges,insurance,insurance.xbif50004_,4,16,15,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.769
pges,insurance,insurance.xbif50004_,4,16,20,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.775
pges,insurance,insurance.xbif50004_,4,16,30,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,3.034
pges,insurance,insurance.xbif50004_,4,16,50,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,2.349
pges,insurance,insurance.xbif50004_,4,16,5,2,31,0.0,-70694.77861474232,66.0,12.0,54.0,4,1.134
pges,insurance,insurance.xbif50004_,4,2,100,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,3,1.065
pges,insurance,insurance.xbif50004_,4,2,10,2,34,0.0,-70838.05985030094,78.0,10.0,68.0,4,0.946
pges,insurance,insurance.xbif50004_,4,2,15,2,34,0.0,-70838.05985030094,78.0,10.0,68.0,4,0.871
pges,insurance,insurance.xbif50004_,4,2,20,2,34,0.0,-70477.45369905834,78.0,10.0,68.0,4,0.903
pges,insurance,insurance.xbif50004_,4,2,30,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,3,2.383
pges,insurance,insurance.xbif50004_,4,2,50,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,3,0.987
pges,insurance,insurance.xbif50004_,4,2,5,2,34,0.0,-70477.45369905834,78.0,10.0,68.0,6,1.032
pges,insurance,insurance.xbif50004_,4,4,100,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.019
pges,insurance,insurance.xbif50004_,4,4,10,2,35,0.0,-70899.81536773777,80.0,10.0,70.0,4,1.024
pges,insurance,insurance.xbif50004_,4,4,15,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.958
pges,insurance,insurance.xbif50004_,4,4,20,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,2.037
pges,insurance,insurance.xbif50004_,4,4,30,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.027
pges,insurance,insurance.xbif50004_,4,4,50,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.951
pges,insurance,insurance.xbif50004_,4,4,5,2,34,0.0,-70477.45369905834,78.0,10.0,68.0,5,1.283
pges,insurance,insurance.xbif50004_,4,8,100,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,2.288
pges,insurance,insurance.xbif50004_,4,8,10,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,1.039
pges,insurance,insurance.xbif50004_,4,8,15,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,3.871
pges,insurance,insurance.xbif50004_,4,8,20,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,2.746
pges,insurance,insurance.xbif50004_,4,8,30,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,0.956
pges,insurance,insurance.xbif50004_,4,8,50,2,35,0.0,-70539.20921649516,80.0,10.0,70.0,4,2.277
pges,insurance,insurance.xbif50004_,4,8,5,2,34,0.0,-70845.04680277163,78.0,14.0,64.0,4,1.837
pges,insurance,insurance.xbif50004_,8,16,100,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.095
pges,insurance,insurance.xbif50004_,8,16,10,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.62
pges,insurance,insurance.xbif50004_,8,16,15,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.652
pges,insurance,insurance.xbif50004_,8,16,20,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.153
pges,insurance,insurance.xbif50004_,8,16,30,2,35,0.0,-70535.31643835866,80.0,10.0,70.0,4,1.141
